('port 1',TE,1,'port 1',1,'transmission')
1.954638e+14 1.511890e-07 1.710702e+01
1.954377e+14 1.880534e-07 1.752247e+01
1.954117e+14 2.056791e-07 1.794199e+01
1.953856e+14 2.024604e-07 1.836607e+01
1.953596e+14 1.803385e-07 1.879641e+01
1.953336e+14 1.449513e-07 1.923693e+01
1.953076e+14 1.053324e-07 1.969641e+01
1.952816e+14 7.316443e-08 2.018954e+01
1.952556e+14 6.143676e-08 2.069922e+01
1.952296e+14 8.245885e-08 2.113734e+01
1.952036e+14 1.473860e-07 2.153373e+01
1.951776e+14 2.649027e-07 2.195040e+01
1.951517e+14 4.392396e-07 2.239184e+01
1.951257e+14 6.695282e-07 2.285265e+01
1.950997e+14 9.496609e-07 2.332985e+01
1.950738e+14 1.268948e-06 2.382243e+01
1.950479e+14 1.613848e-06 2.433046e+01
1.950219e+14 1.970468e-06 2.485475e+01
1.949960e+14 2.326737e-06 2.539693e+01
1.949701e+14 2.672482e-06 2.595935e+01
1.949441e+14 2.995691e-06 2.654472e+01
1.949182e+14 3.274565e-06 2.715494e+01
1.948923e+14 3.469035e-06 2.778875e+01
1.948664e+14 3.522680e-06 2.843858e+01
1.948406e+14 3.388013e-06 2.908839e+01
1.948147e+14 3.066254e-06 2.971529e+01
1.947888e+14 2.620508e-06 3.029601e+01
1.947629e+14 2.140829e-06 3.081408e+01
1.947371e+14 1.698105e-06 3.126274e+01
1.947112e+14 1.326421e-06 3.164320e+01
1.946854e+14 1.031260e-06 3.196121e+01
1.946595e+14 8.038046e-07 3.222417e+01
1.946337e+14 6.309516e-07 3.243957e+01
1.946079e+14 5.001283e-07 3.261421e+01
1.945821e+14 4.009368e-07 3.275400e+01
1.945562e+14 3.253366e-07 3.286395e+01
1.945304e+14 2.673085e-07 3.294830e+01
1.945046e+14 2.224128e-07 3.301059e+01
1.944788e+14 1.873920e-07 3.305383e+01
1.944531e+14 1.598551e-07 3.308055e+01
1.944273e+14 1.380408e-07 3.309293e+01
1.944015e+14 1.206453e-07 3.309282e+01
1.943757e+14 1.066973e-07 3.308185e+01
1.943500e+14 9.546903e-08 3.306141e+01
1.943242e+14 8.641207e-08 3.303275e+01
1.942985e+14 7.911152e-08 3.299699e+01
1.942728e+14 7.325285e-08 3.295514e+01
1.942470e+14 6.859805e-08 3.290811e+01
1.942213e+14 6.496850e-08 3.285677e+01
1.941956e+14 6.223268e-08 3.280195e+01
1.941699e+14 6.029758e-08 3.274444e+01
1.941442e+14 5.910298e-08 3.268504e+01
1.941185e+14 5.861806e-08 3.262454e+01
1.940928e+14 5.884001e-08 3.256379e+01
1.940671e+14 5.979462e-08 3.250368e+01
1.940414e+14 6.153888e-08 3.244518e+01
1.940158e+14 6.416599e-08 3.238937e+01
1.939901e+14 6.781322e-08 3.233743e+01
1.939644e+14 7.267359e-08 3.229074e+01
1.939388e+14 7.901273e-08 3.225084e+01
1.939132e+14 8.719266e-08 3.221951e+01
1.938875e+14 9.770554e-08 3.219879e+01
1.938619e+14 1.112210e-07 3.219103e+01
1.938363e+14 1.286526e-07 3.219893e+01
1.938107e+14 1.512503e-07 3.222561e+01
1.937850e+14 1.807266e-07 3.227466e+01
1.937594e+14 2.194246e-07 3.235025e+01
1.937339e+14 2.705240e-07 3.245720e+01
1.937083e+14 3.382598e-07 3.260108e+01
1.936827e+14 4.280520e-07 3.278825e+01
1.936571e+14 5.462914e-07 3.302580e+01
1.936315e+14 6.992286e-07 3.332120e+01
1.936060e+14 8.900489e-07 3.368126e+01
1.935804e+14 1.113355e-06 3.411027e+01
1.935549e+14 1.348451e-06 3.460697e+01
1.935293e+14 1.557934e-06 3.516159e+01
1.935038e+14 1.700160e-06 3.575552e+01
1.934783e+14 1.751498e-06 3.636572e+01
1.934528e+14 1.717334e-06 3.697187e+01
1.934272e+14 1.621379e-06 3.756120e+01
1.934017e+14 1.488138e-06 3.812717e+01
1.933762e+14 1.334257e-06 3.867000e+01
1.933507e+14 1.168588e-06 3.919364e+01
1.933253e+14 9.964251e-07 3.970078e+01
1.932998e+14 8.227995e-07 4.019364e+01
1.932743e+14 6.538345e-07 4.067374e+01
1.932488e+14 4.965169e-07 4.114187e+01
1.932234e+14 3.576272e-07 4.159801e+01
1.931979e+14 2.425697e-07 4.204052e+01
1.931725e+14 1.545728e-07 4.246383e+01
1.931470e+14 9.440881e-08 4.285401e+01
1.931216e+14 6.052857e-08 4.319276e+01
1.930962e+14 4.910734e-08 4.351163e+01
1.930708e+14 5.408304e-08 4.389749e+01
1.930453e+14 6.886758e-08 4.434196e+01
1.930199e+14 8.731769e-08 4.479620e+01
1.929945e+14 1.038182e-07 4.524348e+01
1.929691e+14 1.138532e-07 4.568404e+01
1.929438e+14 1.145194e-07 4.612239e+01
1.929184e+14 1.047662e-07 4.656526e+01
1.928930e+14 8.539598e-08 4.702502e+01
1.928676e+14 5.894549e-08 4.753558e+01
1.928423e+14 3.022913e-08 4.825618e+01
1.928169e+14 1.819217e-08 5.002376e+01
1.927916e+14 3.859436e-08 5.118788e+01
1.927662e+14 5.828342e-08 5.177541e+01
1.927409e+14 6.969525e-08 5.226563e+01
1.927156e+14 7.122809e-08 5.273600e+01
1.926903e+14 6.320711e-08 5.321937e+01
1.926650e+14 4.761279e-08 5.376241e+01
1.926396e+14 2.885552e-08 5.452131e+01
1.926143e+14 2.056605e-08 5.594759e+01
1.925891e+14 3.453151e-08 5.711205e+01
1.925638e+14 5.172832e-08 5.776301e+01
1.925385e+14 6.374749e-08 5.828151e+01
1.925132e+14 6.808712e-08 5.876452e+01
1.924879e+14 6.421113e-08 5.924945e+01
1.924627e+14 5.311154e-08 5.977252e+01
1.924374e+14 3.756453e-08 6.041543e+01
1.924122e+14 2.445877e-08 6.142232e+01
1.923869e+14 2.741426e-08 6.273145e+01
1.923617e+14 4.163731e-08 6.357795e+01
1.923365e+14 5.470516e-08 6.416988e+01
1.923113e+14 6.212468e-08 6.468315e+01
1.922861e+14 6.238956e-08 6.517827e+01
1.922608e+14 5.561945e-08 6.569244e+01
1.922356e+14 4.350104e-08 6.628060e+01
1.922105e+14 3.023860e-08 6.707992e+01
1.921853e+14 2.561948e-08 6.825549e+01
1.921601e+14 3.514847e-08 6.928476e+01
1.921349e+14 4.833933e-08 6.997153e+01
1.921097e+14 5.815253e-08 7.052129e+01
1.920846e+14 6.187272e-08 7.102649e+01
1.920594e+14 5.871796e-08 7.153065e+01
1.920343e+14 4.940758e-08 7.207601e+01
1.920091e+14 3.652688e-08 7.274800e+01
1.919840e+14 2.663127e-08 7.373584e+01
1.919589e+14 3.009917e-08 7.490303e+01
1.919338e+14 4.295726e-08 7.572229e+01
1.919086e+14 5.535757e-08 7.631846e+01
1.918835e+14 6.283063e-08 7.683342e+01
1.918584e+14 6.355210e-08 7.732508e+01
1.918333e+14 5.725968e-08 7.782999e+01
1.918083e+14 4.523005e-08 7.840055e+01
1.917832e+14 3.125702e-08 7.917188e+01
1.917581e+14 2.552787e-08 8.035802e+01
1.917330e+14 3.597887e-08 8.142390e+01
1.917080e+14 5.145007e-08 8.210723e+01
1.916829e+14 6.386232e-08 8.264075e+01
1.916579e+14 6.990529e-08 8.312275e+01
1.916328e+14 6.820038e-08 8.359381e+01
1.916078e+14 5.881011e-08 8.408653e+01
1.915828e+14 4.343808e-08 8.466384e+01
1.915577e+14 2.726509e-08 8.553582e+01
1.915327e+14 2.596343e-08 8.692323e+01
1.915077e+14 4.278822e-08 8.787090e+01
1.914827e+14 6.135371e-08 8.846354e+01
1.914577e+14 7.488812e-08 8.894983e+01
1.914327e+14 8.050857e-08 8.940104e+01
1.914077e+14 7.696961e-08 8.984691e+01
1.913828e+14 6.446006e-08 9.031511e+01
1.913578e+14 4.487969e-08 9.087058e+01
1.913328e+14 2.443160e-08 9.180870e+01
1.913079e+14 2.711884e-08 9.342854e+01
1.912829e+14 5.069265e-08 9.427420e+01
1.912580e+14 7.363887e-08 9.480271e+01
1.912330e+14 8.979386e-08 9.525213e+01
1.912081e+14 9.622405e-08 9.567605e+01
1.911832e+14 9.154351e-08 9.609623e+01
1.911583e+14 7.587878e-08 9.653361e+01
1.911333e+14 5.111181e-08 9.704190e+01
1.911084e+14 2.339456e-08 9.794996e+01
1.910835e+14 2.839711e-08 9.988389e+01
1.910586e+14 6.031562e-08 1.006500e+02
1.910338e+14 8.985897e-08 1.011305e+02
1.910089e+14 1.107998e-07 1.015508e+02
1.909840e+14 1.197072e-07 1.019519e+02
1.909591e+14 1.147337e-07 1.023494e+02
1.909343e+14 9.572858e-08 1.027573e+02
1.909094e+14 6.444288e-08 1.032114e+02
1.908846e+14 2.610448e-08 1.039707e+02
1.908597e+14 2.979668e-08 1.063091e+02
1.908349e+14 7.360698e-08 1.070079e+02
1.908101e+14 1.137000e-07 1.074499e+02
1.907853e+14 1.430906e-07 1.078468e+02
1.907604e+14 1.572511e-07 1.082293e+02
1.907356e+14 1.533666e-07 1.086081e+02
1.907108e+14 1.306428e-07 1.089916e+02
1.906860e+14 9.056025e-08 1.093986e+02
1.906612e+14 3.748329e-08 1.099592e+02
1.906365e+14 3.007327e-08 1.127038e+02
1.906117e+14 9.272489e-08 1.133521e+02
1.905869e+14 1.509426e-07 1.137626e+02
1.905622e+14 1.959903e-07 1.141408e+02
1.905374e+14 2.213303e-07 1.145089e+02
1.905126e+14 2.224153e-07 1.148735e+02
1.904879e+14 1.973383e-07 1.152386e+02
1.904632e+14 1.473274e-07 1.156107e+02
1.904384e+14 7.702320e-08 1.160187e+02
1.904137e+14 1.072367e-08 1.185125e+02
1.903890e+14 9.280276e-08 1.196709e+02
1.903643e+14 1.686606e-07 1.200662e+02
1.903396e+14 2.222569e-07 1.204338e+02
1.903149e+14 2.416244e-07 1.207950e+02
1.902902e+14 2.172075e-07 1.211564e+02
1.902655e+14 1.433409e-07 1.215291e+02
1.902408e+14 2.066180e-08 1.222048e+02
1.902161e+14 1.490683e-07 1.252709e+02
1.901915e+14 3.484370e-07 1.256505e+02
1.901668e+14 5.593292e-07 1.260084e+02
1.901422e+14 7.549671e-07 1.263609e+02
1.901175e+14 9.028082e-07 1.267110e+02
1.900929e+14 9.660166e-07 1.270592e+02
1.900682e+14 9.054593e-07 1.274052e+02
1.900436e+14 6.820947e-07 1.277459e+02
1.900190e+14 2.598163e-07 1.280496e+02
1.899944e+14 3.942566e-07 1.253725e+02
1.899698e+14 1.300467e-06 1.256874e+02
1.899452e+14 2.473497e-06 1.260279e+02
1.899206e+14 3.914334e-06 1.263724e+02
1.898960e+14 5.611096e-06 1.267180e+02
1.898714e+14 7.538437e-06 1.270642e+02
1.898468e+14 9.657876e-06 1.274106e+02
1.898222e+14 1.191893e-05 1.277571e+02
1.897977e+14 1.426101e-05 1.281036e+02
1.897731e+14 1.661595e-05 1.284501e+02
1.897486e+14 1.891106e-05 1.287966e+02
1.897240e+14 2.107256e-05 1.291430e+02
1.896995e+14 2.302902e-05 1.294893e+02
1.896749e+14 2.471490e-05 1.298355e+02
1.896504e+14 2.607360e-05 1.301816e+02
1.896259e+14 2.706020e-05 1.305277e+02
1.896014e+14 2.764346e-05 1.308736e+02
1.895769e+14 2.780721e-05 1.312194e+02
1.895524e+14 2.755084e-05 1.315652e+02
1.895279e+14 2.688911e-05 1.319108e+02
1.895034e+14 2.585114e-05 1.322564e+02
1.894789e+14 2.447876e-05 1.326019e+02
1.894544e+14 2.282427e-05 1.329473e+02
1.894300e+14 2.094776e-05 1.332926e+02
1.894055e+14 1.891412e-05 1.336378e+02
1.893810e+14 1.678994e-05 1.339829e+02
1.893566e+14 1.464049e-05 1.343278e+02
1.893321e+14 1.252687e-05 1.346725e+02
1.893077e+14 1.050354e-05 1.350170e+02
1.892833e+14 8.616442e-06 1.353613e+02
1.892588e+14 6.901533e-06 1.357053e+02
1.892344e+14 5.384103e-06 1.360489e+02
1.892100e+14 4.078621e-06 1.363920e+02
1.891856e+14 2.989195e-06 1.367346e+02
1.891612e+14 2.110540e-06 1.370766e+02
1.891368e+14 1.429357e-06 1.374177e+02
1.891124e+14 9.260032e-07 1.377581e+02
1.890880e+14 5.763310e-07 1.380981e+02
1.890637e+14 3.535718e-07 1.384398e+02
1.890393e+14 2.301569e-07 1.387882e+02
1.890149e+14 1.793721e-07 1.391469e+02
1.889906e+14 1.766933e-07 1.395082e+02
1.889662e+14 2.007738e-07 1.398623e+02
1.889419e+14 2.342097e-07 1.402092e+02
1.889175e+14 2.639327e-07 1.405523e+02
1.888932e+14 2.812155e-07 1.408936e+02
1.888689e+14 2.813856e-07 1.412339e+02
1.888446e+14 2.633090e-07 1.415733e+02
1.888203e+14 2.287037e-07 1.419115e+02
1.887960e+14 1.813545e-07 1.422477e+02
1.887717e+14 1.262990e-07 1.425793e+02
1.887474e+14 6.905949e-08 1.428960e+02
1.887231e+14 1.517955e-08 1.430530e+02
1.886988e+14 3.202995e-08 1.405931e+02
1.886745e+14 6.758483e-08 1.408734e+02
1.886502e+14 9.030084e-08 1.411973e+02
1.886260e+14 9.958787e-08 1.415289e+02
1.886017e+14 9.625402e-08 1.418624e+02
1.885775e+14 8.224146e-08 1.421955e+02
1.885532e+14 6.031788e-08 1.425249e+02
1.885290e+14 3.372798e-08 1.428401e+02
1.885048e+14 5.985111e-09 1.429418e+02
1.884805e+14 2.049021e-08 1.405056e+02
1.884563e+14 4.223199e-08 1.407999e+02
1.884321e+14 5.772446e-08 1.411255e+02
1.884079e+14 6.588634e-08 1.414572e+02
1.883837e+14 6.650865e-08 1.417907e+02
1.883595e+14 6.017865e-08 1.421244e+02
1.883353e+14 4.814542e-08 1.424567e+02
1.883111e+14 3.213475e-08 1.427842e+02
1.882870e+14 1.413895e-08 1.430877e+02
1.882628e+14 3.954754e-09 1.405509e+02
1.882386e+14 1.998864e-08 1.407180e+02
1.882145e+14 3.269789e-08 1.410377e+02
1.881903e+14 4.098178e-08 1.413679e+02
1.881662e+14 4.433078e-08 1.417010e+02
1.881420e+14 4.278229e-08 1.420351e+02
1.881179e+14 3.687277e-08 1.423694e+02
1.880938e+14 2.754497e-08 1.427031e+02
1.880697e+14 1.602171e-08 1.430342e+02
1.880455e+14 3.662886e-09 1.433346e+02
1.880214e+14 8.198041e-09 1.405945e+02
1.879973e+14 1.835091e-08 1.409189e+02
1.879732e+14 2.586804e-08 1.412519e+02
1.879492e+14 3.015164e-08 1.415868e+02
1.879251e+14 3.097972e-08 1.419226e+02
1.879010e+14 2.850263e-08 1.422593e+02
1.878769e+14 2.320245e-08 1.425976e+02
1.878529e+14 1.582151e-08 1.429400e+02
1.878288e+14 7.270661e-09 1.433008e+02
1.878047e+14 1.532471e-09 1.402261e+02
1.877807e+14 9.532150e-09 1.407490e+02
1.877567e+14 1.604142e-08 1.410999e+02
1.877326e+14 2.044764e-08 1.414416e+02
1.877086e+14 2.242068e-08 1.417814e+02
1.876846e+14 2.190565e-08 1.421216e+02
1.876606e+14 1.911122e-08 1.424641e+02
1.876366e+14 1.447250e-08 1.428129e+02
1.876126e+14 8.595444e-09 1.431827e+02
1.875886e+14 2.240567e-09 1.437567e+02
1.875646e+14 4.209930e-09 1.467478e+02
1.875406e+14 9.640065e-09 1.471801e+02
1.875166e+14 1.375204e-08 1.475405e+02
1.874926e+14 1.616745e-08 1.478887e+02
1.874687e+14 1.672555e-08 1.482340e+02
1.874447e+14 1.547315e-08 1.485807e+02
1.874208e+14 1.264735e-08 1.489336e+02
1.873968e+14 8.643012e-09 1.493055e+02
1.873729e+14 3.987067e-09 1.497689e+02
1.873489e+14 1.347433e-09 1.522678e+02
1.873250e+14 5.557392e-09 1.531886e+02
1.873011e+14 9.187020e-09 1.535938e+02
1.872772e+14 1.165634e-08 1.539566e+02
1.872533e+14 1.274828e-08 1.543088e+02
('port 1',TE,1,'port 2',1,'transmission')
(500,3)
1.999950e+14 4.630702e-04 -2.209517e-01
1.999677e+14 6.810991e-04 -6.055562e-01
1.999404e+14 8.070219e-04 -9.849106e-01
1.999132e+14 8.219077e-04 -1.363015e+00
1.998859e+14 7.220930e-04 -1.741817e+00
1.998587e+14 5.198921e-04 -2.124637e+00
1.998315e+14 2.421824e-04 -2.529559e+00
1.998042e+14 7.532700e-05 4.749121e-01
1.997770e+14 3.846909e-04 -4.568606e-02
1.997498e+14 6.460587e-04 -4.346857e-01
1.997226e+14 8.214232e-04 -8.143526e-01
1.996954e+14 8.850077e-04 -1.191746e+00
1.996682e+14 8.262544e-04 -1.569088e+00
1.996411e+14 6.514842e-04 -1.948698e+00
1.996139e+14 3.832903e-04 -2.338478e+00
1.995867e+14 5.889592e-05 -2.923521e+00
1.995596e+14 2.824454e-04 1.450640e-01
1.995324e+14 5.876811e-04 -2.553297e-01
1.995053e+14 8.163726e-04 -6.362426e-01
1.994781e+14 9.354166e-04 -1.013248e+00
1.994510e+14 9.265017e-04 -1.389442e+00
1.994239e+14 7.887890e-04 -1.766760e+00
1.993968e+14 5.393021e-04 -2.149380e+00
1.993697e+14 2.110306e-04 -2.567373e+00
1.993426e+14 1.537932e-04 3.770115e-01
1.993155e+14 5.017587e-04 -6.612111e-02
1.992884e+14 7.867290e-04 -4.502344e-01
1.992613e+14 9.677589e-04 -8.273326e-01
1.992343e+14 1.017974e-03 -1.202672e+00
1.992072e+14 9.281636e-04 -1.578268e+00
1.991801e+14 7.083225e-04 -1.956729e+00
1.991531e+14 3.866473e-04 -2.348669e+00
1.991261e+14 1.758633e-05 -3.950389e+00
1.990990e+14 3.840454e-04 -6.146467e+00
1.990720e+14 7.268575e-04 -6.538892e+00
1.990450e+14 9.757812e-04 -6.916919e+00
1.990180e+14 1.094661e-03 -7.291737e+00
1.989910e+14 1.064691e-03 -7.666012e+00
1.989640e+14 8.872489e-04 -8.041723e+00
1.989370e+14 5.840754e-04 -8.423835e+00
1.989100e+14 1.949903e-04 -8.857242e+00
1.988830e+14 2.305981e-04 -5.913481e+00
1.988561e+14 6.307776e-04 -6.334441e+00
1.988291e+14 9.523548e-04 -6.715125e+00
1.988022e+14 1.149224e-03 -7.089912e+00
1.987752e+14 1.191833e-03 -7.463248e+00
1.987483e+14 1.071300e-03 -7.837089e+00
1.987213e+14 8.010034e-04 -8.214339e+00
1.986944e+14 4.152525e-04 -8.608198e+00
1.986675e+14 4.150425e-05 -1.155818e+01
1.986406e+14 4.918768e-04 -1.239915e+01
1.986137e+14 8.889821e-04 -1.278763e+01
1.985868e+14 1.172587e-03 -1.316358e+01
1.985599e+14 1.301386e-03 -1.353660e+01
1.985330e+14 1.254473e-03 -1.390920e+01
1.985062e+14 1.034543e-03 -1.428345e+01
1.984793e+14 6.680341e-04 -1.466488e+01
1.984525e+14 2.025689e-04 -1.511084e+01
1.984256e+14 3.038523e-04 -1.215443e+01
1.983988e+14 7.775861e-04 -1.256794e+01
1.983719e+14 1.155989e-03 -1.294628e+01
1.983451e+14 1.384773e-03 -1.331898e+01
1.983183e+14 1.429192e-03 -1.369024e+01
1.982915e+14 1.278959e-03 -1.406200e+01
1.982647e+14 9.501829e-04 -1.443719e+01
1.982379e+14 4.838596e-04 -1.482963e+01
1.982111e+14 6.514104e-05 -1.791147e+01
1.981843e+14 6.095401e-04 -1.861743e+01
1.981575e+14 1.087763e-03 -1.900246e+01
1.981307e+14 1.429063e-03 -1.937580e+01
1.981040e+14 1.583459e-03 -1.974637e+01
1.980772e+14 1.525341e-03 -2.011656e+01
1.980505e+14 1.257456e-03 -2.048839e+01
1.980237e+14 8.112356e-04 -2.086734e+01
1.979970e+14 2.438652e-04 -2.131089e+01
1.979703e+14 3.745496e-04 -1.835490e+01
1.979436e+14 9.548280e-04 -1.876479e+01
1.979168e+14 1.420384e-03 -1.914070e+01
1.978901e+14 1.704441e-03 -1.951114e+01
1.978634e+14 1.763546e-03 -1.988020e+01
1.978368e+14 1.583750e-03 -2.024975e+01
1.978101e+14 1.183245e-03 -2.062267e+01
1.977834e+14 6.108558e-04 -2.101225e+01
1.977567e+14 6.833490e-05 -2.401779e+01
1.977301e+14 7.437738e-04 -2.479562e+01
1.977034e+14 1.342903e-03 -2.517901e+01
1.976768e+14 1.776090e-03 -2.555024e+01
1.976501e+14 1.979639e-03 -2.591859e+01
1.976235e+14 1.919375e-03 -2.628649e+01
1.975969e+14 1.595997e-03 -2.665592e+01
1.975702e+14 1.045994e-03 -2.703205e+01
1.975436e+14 3.384081e-04 -2.746421e+01
1.975170e+14 4.401590e-04 -2.451014e+01
1.974904e+14 1.178351e-03 -2.492245e+01
1.974638e+14 1.779102e-03 -2.529649e+01
1.974373e+14 2.156061e-03 -2.566469e+01
1.974107e+14 2.251137e-03 -2.603138e+01
1.973841e+14 2.042752e-03 -2.639845e+01
1.973576e+14 1.549843e-03 -2.676861e+01
1.973310e+14 8.306958e-04 -2.715363e+01
1.973045e+14 4.631925e-05 -2.962965e+01
1.972779e+14 9.061253e-04 -3.093229e+01
1.972514e+14 1.690702e-03 -3.131497e+01
1.972249e+14 2.271194e-03 -3.168403e+01
1.971983e+14 2.561809e-03 -3.204993e+01
1.971718e+14 2.513389e-03 -3.241525e+01
1.971453e+14 2.121130e-03 -3.278190e+01
1.971188e+14 1.426750e-03 -3.315457e+01
1.970923e+14 5.151079e-04 -3.357172e+01
1.970659e+14 5.034289e-04 -3.061688e+01
1.970394e+14 1.484214e-03 -3.103684e+01
1.970129e+14 2.298855e-03 -3.140908e+01
1.969865e+14 2.829673e-03 -3.177477e+01
1.969600e+14 2.994111e-03 -3.213875e+01
1.969336e+14 2.756385e-03 -3.250293e+01
1.969071e+14 2.133992e-03 -3.286987e+01
1.968807e+14 1.197477e-03 -3.324960e+01
1.968543e+14 7.974569e-05 -3.427631e+01
1.968278e+14 1.128430e-03 -3.702190e+01
1.968014e+14 2.207681e-03 -3.740439e+01
1.967750e+14 3.028167e-03 -3.777095e+01
1.967486e+14 3.467493e-03 -3.813396e+01
1.967222e+14 3.450440e-03 -3.849619e+01
1.966958e+14 2.960828e-03 -3.885954e+01
1.966695e+14 2.046154e-03 -3.922823e+01
1.966431e+14 8.145374e-04 -3.963261e+01
1.966167e+14 5.871636e-04 -3.666831e+01
1.965904e+14 1.960299e-03 -3.710026e+01
1.965640e+14 3.125754e-03 -3.747022e+01
1.965377e+14 3.913257e-03 -3.783278e+01
1.965114e+14 4.198149e-03 -3.819335e+01
1.964850e+14 3.918872e-03 -3.855395e+01
1.964587e+14 3.088131e-03 -3.891700e+01
1.964324e+14 1.794803e-03 -3.929147e+01
1.964061e+14 2.061694e-04 -3.997632e+01
1.963798e+14 1.512287e-03 -4.305492e+01
1.963535e+14 3.086459e-03 -4.343613e+01
1.963272e+14 4.310816e-03 -4.379917e+01
1.963009e+14 4.998924e-03 -4.415827e+01
1.962747e+14 5.029039e-03 -4.451642e+01
1.962484e+14 4.363681e-03 -4.487550e+01
1.962222e+14 3.059191e-03 -4.523960e+01
1.961959e+14 1.264016e-03 -4.563670e+01
1.961697e+14 8.110343e-04 -4.266245e+01
1.961434e+14 2.870822e-03 -4.309758e+01
1.961172e+14 4.643985e-03 -4.346326e+01
1.960910e+14 5.864773e-03 -4.382106e+01
1.960648e+14 6.331576e-03 -4.417668e+01
1.960386e+14 5.935882e-03 -4.453220e+01
1.960124e+14 4.682701e-03 -4.489014e+01
1.959862e+14 2.697133e-03 -4.526010e+01
1.959600e+14 2.395555e-04 -4.607620e+01
1.959338e+14 2.458900e-03 -4.901219e+01
1.959076e+14 4.938831e-03 -4.938605e+01
1.958815e+14 6.874099e-03 -4.974267e+01
1.958553e+14 7.955549e-03 -5.009530e+01
1.958292e+14 7.974712e-03 -5.044685e+01
1.958030e+14 6.859641e-03 -5.079930e+01
1.957769e+14 4.695116e-03 -5.115740e+01
1.957507e+14 1.724893e-03 -5.155993e+01
1.957246e+14 1.696803e-03 -4.858706e+01
1.956985e+14 5.066989e-03 -4.899202e+01
1.956724e+14 7.906688e-03 -4.934788e+01
1.956463e+14 9.747009e-03 -4.969666e+01
1.956202e+14 1.022542e-02 -5.004335e+01
1.955941e+14 9.142762e-03 -5.039034e+01
1.955680e+14 6.504642e-03 -5.074231e+01
1.955420e+14 2.540188e-03 -5.113528e+01
1.955159e+14 2.350063e-03 -4.815442e+01
1.954898e+14 7.526302e-03 -4.855624e+01
1.954638e+14 1.235070e-02 -4.890439e+01
1.954377e+14 1.616460e-02 -4.924436e+01
1.954117e+14 1.843791e-02 -4.958088e+01
1.953856e+14 1.886898e-02 -4.991519e+01
1.953596e+14 1.746988e-02 -5.024775e+01
1.953336e+14 1.462031e-02 -5.057858e+01
1.953076e+14 1.107896e-02 -5.090687e+01
1.952816e+14 7.945661e-03 -5.122861e+01
1.952556e+14 6.575185e-03 -5.153419e+01
1.952296e+14 8.450036e-03 -5.182993e+01
1.952036e+14 1.501834e-02 -5.213662e+01
1.951776e+14 2.753251e-02 -5.244829e+01
1.951517e+14 4.690443e-02 -5.275710e+01
1.951257e+14 7.359162e-02 -5.306044e+01
1.950997e+14 1.075504e-01 -5.335737e+01
1.950738e+14 1.482909e-01 -5.364732e+01
1.950479e+14 1.950592e-01 -5.392973e+01
1.950219e+14 2.471394e-01 -5.420390e+01
1.949960e+14 3.042020e-01 -5.446883e+01
1.949701e+14 3.665522e-01 -5.472320e+01
1.949441e+14 4.350603e-01 -5.496553e+01
1.949182e+14 5.105385e-01 -5.519482e+01
1.948923e+14 5.924633e-01 -5.541169e+01
1.948664e+14 6.774981e-01 -5.561994e+01
1.948406e+14 7.591742e-01 -5.582770e+01
1.948147e+14 8.300544e-01 -5.604652e+01
1.947888e+14 8.853186e-01 -5.628811e+01
1.947629e+14 9.245709e-01 -5.656075e+01
1.947371e+14 9.506424e-01 -5.686783e+01
1.947112e+14 9.673125e-01 -5.720871e+01
1.946854e+14 9.778366e-01 -5.758050e+01
1.946595e+14 9.845248e-01 -5.797945e+01
1.946337e+14 9.888611e-01 -5.840176e+01
1.946079e+14 9.917534e-01 -5.884401e+01
1.945821e+14 9.937464e-01 -5.930320e+01
1.945562e+14 9.951666e-01 -5.977678e+01
1.945304e+14 9.962114e-01 -6.026261e+01
1.945046e+14 9.970024e-01 -6.075887e+01
1.944788e+14 9.976160e-01 -6.126402e+01
1.944531e+14 9.981015e-01 -6.177677e+01
1.944273e+14 9.984914e-01 -6.229599e+01
1.944015e+14 9.988076e-01 -6.282072e+01
1.943757e+14 9.990655e-01 -6.335010e+01
1.943500e+14 9.992756e-01 -6.388338e+01
1.943242e+14 9.994458e-01 -6.441991e+01
1.942985e+14 9.995817e-01 -6.495908e+01
1.942728e+14 9.996873e-01 -6.550034e+01
1.942470e+14 9.997656e-01 -6.604317e+01
1.942213e+14 9.998187e-01 -6.658710e+01
1.941956e+14 9.998478e-01 -6.713166e+01
1.941699e+14 9.998537e-01 -6.767641e+01
1.941442e+14 9.998366e-01 -6.822092e+01
1.941185e+14 9.997961e-01 -6.876472e+01
1.940928e+14 9.997311e-01 -6.930739e+01
1.940671e+14 9.996402e-01 -6.984846e+01
1.940414e+14 9.995208e-01 -7.038742e+01
1.940158e+14 9.993696e-01 -7.092377e+01
1.939901e+14 9.991819e-01 -7.145694e+01
1.939644e+14 9.989515e-01 -7.198631e+01
1.939388e+14 9.986694e-01 -7.251119e+01
1.939132e+14 9.983233e-01 -7.303081e+01
1.938875e+14 9.978956e-01 -7.354429e+01
1.938619e+14 9.973608e-01 -7.405063e+01
1.938363e+14 9.966807e-01 -7.454866e+01
1.938107e+14 9.957972e-01 -7.503702e+01
1.937850e+14 9.946195e-01 -7.551412e+01
1.937594e+14 9.930024e-01 -7.597806e+01
1.937339e+14 9.907096e-01 -7.642663e+01
1.937083e+14 9.873505e-01 -7.685719e+01
1.936827e+14 9.822769e-01 -7.726669e+01
1.936571e+14 9.744200e-01 -7.765168e+01
