('port 1',TE,1,'port 1',1,'transmission')
1.987483e+14 6.317060e-06 -8.530848e+00
1.987213e+14 1.408370e-06 -9.401656e+00
1.986944e+14 4.062558e-06 -6.750533e+00
1.986675e+14 7.331928e-06 -7.511654e+00
1.986406e+14 6.907106e-06 -8.254515e+00
1.986137e+14 3.119511e-06 -9.027866e+00
1.985868e+14 2.098372e-06 -6.429945e+00
1.985599e+14 6.104404e-06 -7.234333e+00
1.985330e+14 7.008956e-06 -7.977078e+00
1.985062e+14 4.458861e-06 -8.727777e+00
1.984793e+14 2.962913e-07 -1.172283e+01
1.984525e+14 4.623238e-06 -1.323217e+01
1.984256e+14 6.653534e-06 -1.398035e+01
1.983988e+14 5.379086e-06 -1.472318e+01
1.983719e+14 1.523577e-06 -1.554930e+01
1.983451e+14 2.993108e-06 -1.293244e+01
1.983183e+14 5.904212e-06 -1.369668e+01
1.982915e+14 5.859886e-06 -1.443666e+01
1.982647e+14 2.962392e-06 -1.519882e+01
1.982379e+14 1.324422e-06 -1.257293e+01
1.982111e+14 4.831197e-06 -1.340754e+01
1.981843e+14 5.904804e-06 -1.414890e+01
1.981575e+14 4.077613e-06 -1.489408e+01
1.981307e+14 3.565525e-07 -1.611444e+01
1.981040e+14 3.523046e-06 -1.310929e+01
1.980772e+14 5.541021e-06 -1.385822e+01
1.980505e+14 4.818277e-06 -1.459713e+01
1.980237e+14 1.775132e-06 -1.538611e+01
1.979970e+14 2.077987e-06 -1.278845e+01
1.979703e+14 4.817433e-06 -1.356323e+01
1.979436e+14 5.159830e-06 -1.430082e+01
1.979168e+14 2.991589e-06 -1.505201e+01
1.978901e+14 6.093816e-07 -1.230521e+01
1.978634e+14 3.802433e-06 -1.326161e+01
1.978368e+14 5.102529e-06 -1.400258e+01
1.978101e+14 3.903191e-06 -1.474204e+01
1.977834e+14 8.480409e-07 -1.561352e+01
1.977567e+14 2.580504e-06 -1.294708e+01
1.977301e+14 4.671296e-06 -1.370085e+01
1.977034e+14 4.461702e-06 -1.443632e+01
1.976768e+14 2.099534e-06 -1.519961e+01
1.976501e+14 1.249074e-06 -1.258719e+01
1.976235e+14 3.914444e-06 -1.339386e+01
1.975969e+14 4.644210e-06 -1.412999e+01
1.975702e+14 3.117549e-06 -1.487179e+01
1.975436e+14 1.812557e-07 -1.647896e+01
1.975170e+14 2.901046e-06 -1.936102e+01
1.974904e+14 4.453715e-06 -2.010415e+01
1.974638e+14 3.831924e-06 -2.083863e+01
1.974373e+14 1.376155e-06 -2.162657e+01
1.974107e+14 1.717291e-06 -1.902216e+01
1.973841e+14 3.919113e-06 -1.979075e+01
1.973576e+14 4.200099e-06 -2.052369e+01
1.973310e+14 2.454709e-06 -2.127006e+01
1.973045e+14 4.701724e-07 -1.850135e+01
1.972779e+14 3.093652e-06 -1.947029e+01
1.972514e+14 4.205636e-06 -2.020693e+01
1.972249e+14 3.279097e-06 -2.094136e+01
1.971983e+14 7.967645e-07 -2.178685e+01
1.971718e+14 2.051834e-06 -1.913501e+01
1.971453e+14 3.859404e-06 -1.988647e+01
1.971188e+14 3.789995e-06 -2.061720e+01
1.970923e+14 1.903247e-06 -2.137126e+01
1.970659e+14 8.866217e-07 -1.873676e+01
1.970394e+14 3.199249e-06 -1.956012e+01
1.970129e+14 3.954026e-06 -2.029229e+01
1.969865e+14 2.804023e-06 -2.102753e+01
1.969600e+14 3.436442e-07 -2.207022e+01
1.969336e+14 2.287796e-06 -1.922269e+01
1.969071e+14 3.765725e-06 -1.996431e+01
1.968807e+14 3.424319e-06 -2.069345e+01
1.968543e+14 1.449812e-06 -2.145981e+01
1.968278e+14 1.209014e-06 -1.885072e+01
1.968014e+14 3.248460e-06 -1.963117e+01
1.967750e+14 3.716087e-06 -2.035999e+01
1.967486e+14 2.402960e-06 -2.109683e+01
1.967222e+14 1.279790e-07 -2.372644e+01
1.966958e+14 2.453274e-06 -2.557216e+01
1.966695e+14 3.659292e-06 -2.630722e+01
1.966431e+14 3.107355e-06 -2.703518e+01
1.966167e+14 1.080735e-06 -2.782105e+01
1.965904e+14 1.455811e-06 -2.520655e+01
1.965640e+14 3.264003e-06 -2.596663e+01
1.965377e+14 3.502210e-06 -2.669271e+01
1.965114e+14 2.069605e-06 -2.743192e+01
1.964850e+14 3.600531e-07 -2.462716e+01
1.964587e+14 2.570340e-06 -2.561815e+01
1.964324e+14 3.554610e-06 -2.634832e+01
1.964061e+14 2.839354e-06 -2.707535e+01
1.963798e+14 7.828157e-07 -2.789281e+01
1.963535e+14 1.646047e-06 -2.525167e+01
1.963272e+14 3.262636e-06 -2.599965e+01
1.963009e+14 3.317975e-06 -2.672333e+01
1.962747e+14 1.796157e-06 -2.746559e+01
1.962484e+14 5.848569e-07 -2.478361e+01
1.962222e+14 2.656376e-06 -2.564376e+01
1.961959e+14 3.461277e-06 -2.636994e+01
1.961697e+14 2.617743e-06 -2.709612e+01
1.961434e+14 5.435545e-07 -2.796755e+01
1.961172e+14 1.796253e-06 -2.527280e+01
1.960910e+14 3.256715e-06 -2.601245e+01
1.960648e+14 3.165402e-06 -2.673384e+01
1.960386e+14 1.573600e-06 -2.747975e+01
1.960124e+14 7.701497e-07 -2.483727e+01
1.959862e+14 2.725425e-06 -2.564803e+01
1.959600e+14 3.385213e-06 -2.637064e+01
1.959338e+14 2.437528e-06 -2.709590e+01
1.959076e+14 3.511484e-07 -2.807083e+01
1.958815e+14 1.921273e-06 -2.527014e+01
1.958553e+14 3.255478e-06 -2.600331e+01
1.958292e+14 3.043438e-06 -2.672232e+01
1.958030e+14 1.391093e-06 -2.747247e+01
1.957769e+14 9.276502e-07 -2.484480e+01
1.957507e+14 2.789665e-06 -2.562896e+01
1.957246e+14 3.329333e-06 -2.634805e+01
1.956985e+14 2.290671e-06 -2.707219e+01
1.956724e+14 1.964241e-07 -2.830376e+01
1.956463e+14 2.036077e-06 -2.524184e+01
1.956202e+14 3.266116e-06 -2.596923e+01
1.955941e+14 2.947413e-06 -2.668554e+01
1.955680e+14 1.233875e-06 -2.744082e+01
1.955420e+14 1.074500e-06 -2.481677e+01
1.955159e+14 2.861293e-06 -2.558278e+01
1.954898e+14 3.293371e-06 -2.629798e+01
1.954638e+14 2.163561e-06 -2.702064e+01
1.954377e+14 1.065472e-07 -2.921054e+01
1.954117e+14 2.159101e-06 -3.146653e+01
1.953856e+14 3.294590e-06 -3.218791e+01
1.953596e+14 2.866303e-06 -3.290083e+01
1.953336e+14 1.077793e-06 -3.366368e+01
1.953076e+14 1.236883e-06 -3.103503e+01
1.952816e+14 2.955472e-06 -3.178532e+01
1.952556e+14 3.271604e-06 -3.249558e+01
1.952296e+14 2.029564e-06 -3.321629e+01
1.952036e+14 2.157258e-07 -3.019622e+01
1.951776e+14 2.319274e-06 -3.136800e+01
1.951517e+14 3.345347e-06 -3.208173e+01
1.951257e+14 2.773354e-06 -3.278979e+01
1.950997e+14 8.740011e-07 -3.356962e+01
1.950738e+14 1.464241e-06 -3.092154e+01
1.950479e+14 3.095267e-06 -3.165410e+01
1.950219e+14 3.242446e-06 -3.235673e+01
1.949960e+14 1.824770e-06 -3.307519e+01
1.949701e+14 4.995187e-07 -3.033901e+01
1.949441e+14 2.573009e-06 -3.120553e+01
1.949182e+14 3.413030e-06 -3.190673e+01
1.948923e+14 2.588807e-06 -3.260631e+01
1.948664e+14 4.978017e-07 -3.347229e+01
1.948406e+14 1.873340e-06 -3.072269e+01
1.948147e+14 3.314543e-06 -3.142841e+01
1.947888e+14 3.111427e-06 -3.211526e+01
1.947629e+14 1.342688e-06 -3.283687e+01
1.947371e+14 1.136020e-06 -3.017423e+01
1.947112e+14 3.044533e-06 -3.090191e+01
1.946854e+14 3.393410e-06 -3.157262e+01
1.946595e+14 1.953518e-06 -3.225249e+01
1.946337e+14 5.813728e-07 -2.947800e+01
1.946079e+14 2.815262e-06 -3.027398e+01
1.945821e+14 3.465831e-06 -3.090473e+01
1.945562e+14 2.023103e-06 -3.154608e+01
1.945304e+14 8.068527e-07 -2.856303e+01
1.945046e+14 3.014187e-06 -2.927918e+01
1.944788e+14 2.497144e-06 -2.980175e+01
1.944531e+14 1.268169e-06 -3.225211e+01
1.944273e+14 3.255987e-06 -3.307380e+01
1.944015e+14 2.438761e-06 -3.365738e+01
1.943757e+14 3.257950e-07 -3.447877e+01
1.943500e+14 1.696328e-06 -3.199634e+01
1.943242e+14 3.089125e-06 -3.289740e+01
1.942985e+14 3.752438e-06 -3.384045e+01
1.942728e+14 3.746545e-06 -3.481699e+01
1.942470e+14 3.192269e-06 -3.581849e+01
1.942213e+14 2.231277e-06 -3.684092e+01
1.941956e+14 1.011649e-06 -3.789952e+01
1.941699e+14 3.293913e-07 -3.551834e+01
1.941442e+14 1.619989e-06 -3.670671e+01
1.941185e+14 2.731779e-06 -3.774639e+01
1.940928e+14 3.513813e-06 -3.876618e+01
1.940671e+14 3.823183e-06 -3.976925e+01
1.940414e+14 3.531140e-06 -4.075435e+01
1.940158e+14 2.551374e-06 -4.173079e+01
1.939901e+14 9.371526e-07 -4.287321e+01
1.939644e+14 1.245032e-06 -3.984019e+01
1.939388e+14 2.799625e-06 -4.077088e+01
1.939132e+14 2.817532e-06 -4.168082e+01
1.938875e+14 2.711321e-06 -4.293297e+01
1.938619e+14 1.948371e-06 -4.378182e+01
1.938363e+14 1.147783e-06 -4.672287e+01
1.938107e+14 3.552496e-06 -4.760066e+01
1.937850e+14 3.801665e-06 -4.822401e+01
1.937594e+14 1.756345e-06 -4.888337e+01
1.937339e+14 1.349284e-06 -4.614736e+01
1.937083e+14 3.715164e-06 -4.685221e+01
1.936827e+14 4.106810e-06 -4.750503e+01
1.936571e+14 2.354095e-06 -4.818078e+01
1.936315e+14 6.438328e-07 -4.540372e+01
1.936060e+14 3.317762e-06 -4.624318e+01
1.935804e+14 4.371910e-06 -4.692002e+01
1.935549e+14 3.273900e-06 -4.760066e+01
1.935293e+14 5.695943e-07 -4.848222e+01
1.935038e+14 2.478114e-06 -4.569041e+01
1.934783e+14 4.342148e-06 -4.638892e+01
1.934528e+14 4.143309e-06 -4.707336e+01
1.934272e+14 1.959536e-06 -4.778924e+01
1.934017e+14 1.200421e-06 -4.511884e+01
1.933762e+14 3.819177e-06 -4.587821e+01
1.933507e+14 4.694872e-06 -4.656568e+01
1.933253e+14 3.392527e-06 -4.725761e+01
1.932998e+14 5.085127e-07 -4.819691e+01
1.932743e+14 2.698986e-06 -4.536429e+01
1.932488e+14 4.681700e-06 -4.606768e+01
1.932234e+14 4.537642e-06 -4.675641e+01
1.931979e+14 2.301293e-06 -4.747039e+01
1.931725e+14 1.053846e-06 -4.478331e+01
1.931470e+14 3.965360e-06 -4.557473e+01
1.931216e+14 5.123082e-06 -4.626791e+01
1.930962e+14 3.959943e-06 -4.696188e+01
1.930708e+14 9.752819e-07 -4.777205e+01
1.930453e+14 2.538657e-06 -4.507050e+01
1.930199e+14 4.945725e-06 -4.578408e+01
1.929945e+14 5.154863e-06 -4.647521e+01
1.929691e+14 3.028278e-06 -4.718168e+01
1.929438e+14 5.521581e-07 -4.433798e+01
1.929184e+14 3.912881e-06 -4.529712e+01
1.928930e+14 5.600172e-06 -4.599476e+01
1.928676e+14 4.793460e-06 -4.668768e+01
1.928423e+14 1.808338e-06 -4.743279e+01
1.928169e+14 2.081131e-06 -4.477991e+01
1.927916e+14 5.102280e-06 -4.551398e+01
1.927662e+14 5.900190e-06 -4.620648e+01
1.927409e+14 4.062657e-06 -4.690568e+01
1.927156e+14 3.989789e-07 -4.804878e+01
1.926903e+14 3.614528e-06 -4.502274e+01
1.926650e+14 6.046269e-06 -4.572732e+01
1.926396e+14 5.828188e-06 -4.641891e+01
1.926143e+14 2.994276e-06 -4.713466e+01
1.925891e+14 1.280002e-06 -4.444179e+01
1.925638e+14 5.063466e-06 -4.524362e+01
1.925385e+14 6.694217e-06 -4.593848e+01
1.925132e+14 5.376813e-06 -4.663240e+01
1.924879e+14 1.630087e-06 -4.740742e+01
1.924627e+14 2.976322e-06 -4.473617e+01
1.924374e+14 6.358587e-06 -4.545668e+01
1.924122e+14 7.004583e-06 -4.614786e+01
1.923869e+14 4.547993e-06 -4.684890e+01
1.923617e+14 2.352816e-07 -4.910914e+01
1.923365e+14 4.705825e-06 -5.124778e+01
1.923113e+14 7.436704e-06 -5.194835e+01
1.922861e+14 6.944029e-06 -5.263903e+01
1.922608e+14 3.352079e-06 -5.335877e+01
1.922356e+14 1.871333e-06 -5.068553e+01
1.922105e+14 6.397221e-06 -5.146061e+01
1.921853e+14 8.239737e-06 -5.215335e+01
1.921601e+14 6.486246e-06 -5.284644e+01
1.921349e+14 1.810164e-06 -5.363441e+01
1.921097e+14 3.863202e-06 -5.094980e+01
1.920846e+14 7.984362e-06 -5.166593e+01
1.920594e+14 8.713763e-06 -5.235542e+01
1.920343e+14 5.610486e-06 -5.305540e+01
1.920091e+14 3.101540e-07 -5.557027e+01
1.919840e+14 5.967159e-06 -5.745074e+01
1.919589e+14 9.402353e-06 -5.814932e+01
1.919338e+14 8.807568e-06 -5.883825e+01
1.919086e+14 4.300135e-06 -5.955562e+01
1.918835e+14 2.317762e-06 -5.687733e+01
1.918584e+14 8.125264e-06 -5.765433e+01
1.918333e+14 1.058616e-05 -5.834541e+01
1.918083e+14 8.470504e-06 -5.903630e+01
1.917832e+14 2.544061e-06 -5.981095e+01
1.917581e+14 4.794550e-06 -5.713331e+01
1.917330e+14 1.028107e-05 -5.785026e+01
1.917080e+14 1.146856e-05 -5.853794e+01
1.916829e+14 7.649513e-06 -5.923450e+01
1.916579e+14 4.775398e-07 -6.080976e+01
1.916328e+14 7.542673e-06 -6.362554e+01
1.916078e+14 1.237621e-05 -6.432389e+01
1.915828e+14 1.197698e-05 -6.501057e+01
1.915577e+14 6.285294e-06 -6.572066e+01
1.915327e+14 2.500174e-06 -6.301172e+01
1.915077e+14 1.053607e-05 -6.381968e+01
1.914827e+14 1.434789e-05 -6.450977e+01
1.914577e+14 1.202842e-05 -6.519760e+01
1.914327e+14 4.308929e-06 -6.594552e+01
1.914077e+14 5.757936e-06 -6.328137e+01
1.913828e+14 1.375510e-05 -6.400562e+01
1.913578e+14 1.612498e-05 -6.469166e+01
1.913328e+14 1.152186e-05 -6.538345e+01
1.913079e+14 1.669453e-06 -6.634404e+01
1.912829e+14 9.615632e-06 -6.348503e+01
1.912580e+14 1.718382e-05 -6.418564e+01
1.912330e+14 1.762123e-05 -6.486998e+01
1.912081e+14 1.032660e-05 -6.557089e+01
1.911832e+14 2.070937e-06 -6.273508e+01
1.911583e+14 1.414237e-05 -6.367045e+01
1.911333e+14 2.080884e-05 -6.436074e+01
1.911084e+14 1.872387e-05 -6.504523e+01
1.910835e+14 8.264790e-06 -6.576806e+01
1.910586e+14 6.599847e-06 -6.310125e+01
1.910338e+14 1.945288e-05 -6.384647e+01
1.910089e+14 2.461649e-05 -6.453148e+01
1.909840e+14 1.927387e-05 -6.521823e+01
1.909591e+14 5.092322e-06 -6.601357e+01
1.909343e+14 1.248422e-05 -6.330837e+01
1.909094e+14 2.571942e-05 -6.401594e+01
1.908846e+14 2.858565e-05 -6.469827e+01
1.908597e+14 1.903073e-05 -6.539054e+01
1.908349e+14 1.042825e-06 -6.731537e+01
1.908101e+14 2.010300e-05 -6.977061e+01
1.907853e+14 3.319943e-05 -7.046326e+01
1.907604e+14 3.267088e-05 -7.114471e+01
1.907356e+14 1.760748e-05 -7.184915e+01
1.907108e+14 6.762760e-06 -6.912663e+01
1.906860e+14 3.010632e-05 -6.993755e+01
1.906612e+14 4.228047e-05 -7.062272e+01
1.906365e+14 3.676256e-05 -7.130499e+01
1.906117e+14 1.434615e-05 -7.204015e+01
1.905869e+14 1.688042e-05 -6.937208e+01
1.905622e+14 4.355976e-05 -7.009684e+01
1.905374e+14 5.355245e-05 -7.077795e+01
1.905126e+14 4.058877e-05 -7.146331e+01
1.904879e+14 8.106774e-06 -7.232514e+01
1.904632e+14 3.214231e-05 -6.955145e+01
1.904384e+14 6.228345e-05 -7.025023e+01
1.904137e+14 6.791946e-05 -7.092935e+01
1.903890e+14 4.345813e-05 -7.162189e+01
1.903643e+14 4.782902e-06 -6.852810e+01
1.903396e+14 5.606320e-05 -6.971162e+01
1.903149e+14 8.955863e-05 -7.039862e+01
1.902902e+14 8.673455e-05 -7.107751e+01
1.902655e+14 4.351225e-05 -7.178731e+01
1.902408e+14 2.702405e-05 -6.910084e+01
1.902161e+14 9.590085e-05 -6.986187e+01
1.901915e+14 1.316513e-04 -7.054267e+01
1.901668e+14 1.116317e-04 -7.122365e+01
1.901422e+14 3.506658e-05 -7.199350e+01
1.901175e+14 7.404663e-05 -6.929891e+01
1.900929e+14 1.693593e-04 -7.000533e+01
1.900682e+14 2.035268e-04 -7.068280e+01
1.900436e+14 1.467663e-04 -7.136942e+01
1.900190e+14 1.000680e-05 -7.294596e+01
1.899944e+14 1.694062e-04 -7.573848e+01
1.899698e+14 2.973931e-04 -7.642776e+01
1.899452e+14 2.977132e-04 -7.710738e+01
1.899206e+14 1.325207e-04 -7.783610e+01
1.898960e+14 1.533122e-04 -7.516514e+01
1.898714e+14 3.976832e-04 -7.589610e+01
1.898468e+14 3.364219e-04 -7.661352e+01
1.898222e+14 3.722472e-04 -7.392981e+01
1.897977e+14 2.051311e-03 -7.467823e+01
1.897731e+14 4.948366e-03 -7.534974e+01
1.897486e+14 9.123399e-03 -7.601171e+01
1.897240e+14 1.439954e-02 -7.667036e+01
1.896995e+14 2.035108e-02 -7.732737e+01
1.896749e+14 2.634962e-02 -7.798346e+01
1.896504e+14 3.166224e-02 -7.863897e+01
1.896259e+14 3.558216e-02 -7.929411e+01
1.896014e+14 3.756258e-02 -7.994899e+01
1.895769e+14 3.732317e-02 -8.060368e+01
1.895524e+14 3.490477e-02 -8.125822e+01
1.895279e+14 3.066033e-02 -8.191270e+01
1.895034e+14 2.518423e-02 -8.256722e+01
1.894789e+14 1.919627e-02 -8.322199e+01
1.894544e+14 1.340688e-02 -8.387736e+01
1.894300e+14 8.394443e-03 -8.453395e+01
1.894055e+14 4.521151e-03 -8.519323e+01
1.893810e+14 1.902801e-03 -8.585990e+01
1.893566e+14 4.334967e-04 -8.656794e+01
1.893321e+14 1.523006e-04 -8.388759e+01
1.893077e+14 1.786095e-04 -8.465514e+01
1.892833e+14 3.828299e-05 -8.180429e+01
1.892588e+14 2.564514e-04 -8.274177e+01
1.892344e+14 3.527362e-04 -8.342073e+01
1.892100e+14 2.999938e-04 -8.409112e+01
1.891856e+14 1.457655e-04 -8.478118e+01
1.891612e+14 3.237406e-05 -8.198255e+01
1.891368e+14 1.590636e-04 -8.285055e+01
1.891124e+14 1.986155e-04 -8.352717e+01
1.890880e+14 1.522208e-04 -8.419932e+01
1.890637e+14 5.381713e-05 -8.492061e+01
1.890393e+14 5.013132e-05 -8.223970e+01
1.890149e+14 1.174930e-04 -8.295905e+01
1.889906e+14 1.287242e-04 -8.363010e+01
1.889662e+14 8.801159e-05 -8.430420e+01
1.889419e+14 1.894671e-05 -8.510805e+01
1.889175e+14 4.858879e-05 -8.236701e+01
1.888932e+14 8.778984e-05 -8.305950e+01
1.888689e+14 8.774584e-05 -8.372817e+01
1.888446e+14 5.348832e-05 -8.440627e+01
1.888203e+14 3.492800e-06 -8.582522e+01
1.887960e+14 4.367498e-05 -8.875694e+01
1.887717e+14 6.743527e-05 -8.943765e+01
1.887474e+14 6.230344e-05 -9.010514e+01
1.887231e+14 3.344175e-05 -9.078976e+01
1.886988e+14 5.851627e-06 -8.791339e+01
1.886745e+14 3.840051e-05 -8.885364e+01
1.886502e+14 5.300976e-05 -8.952778e+01
1.886260e+14 4.555546e-05 -9.019485e+01
1.886017e+14 2.105722e-05 -9.088999e+01
1.885775e+14 9.600512e-06 -8.817482e+01
1.885532e+14 3.358541e-05 -8.894341e+01
1.885290e+14 4.245984e-05 -8.961335e+01
1.885048e+14 3.402978e-05 -9.028064e+01
1.884805e+14 1.306062e-05 -9.099346e+01
1.884563e+14 1.143337e-05 -8.830682e+01
1.884321e+14 2.939462e-05 -8.902748e+01
1.884079e+14 3.453176e-05 -8.969453e+01
1.883837e+14 2.582009e-05 -9.036262e+01
1.883595e+14 7.733162e-06 -9.110798e+01
1.883353e+14 1.217387e-05 -8.840771e+01
1.883111e+14 2.580360e-05 -8.910644e+01
1.882870e+14 2.843792e-05 -8.977141e+01
1.882628e+14 1.981260e-05 -9.044093e+01
1.882386e+14 4.113493e-06 -9.125777e+01
1.882145e+14 1.229789e-05 -8.849432e+01
1.881903e+14 2.273851e-05 -8.918061e+01
1.881662e+14 2.366611e-05 -8.984405e+01
1.881420e+14 1.532198e-05 -9.051572e+01
1.881179e+14 1.665912e-06 -9.156718e+01
1.880938e+14 1.207373e-05 -8.857188e+01
1.880697e+14 2.012037e-05 -8.925019e+01
1.880455e+14 1.987196e-05 -8.991249e+01
1.880214e+14 1.190793e-05 -9.058718e+01
1.879973e+14 6.748162e-07 -9.315487e+01
1.879732e+14 1.165675e-05 -9.492571e+01
1.879492e+14 1.787819e-05 -9.559847e+01
1.879251e+14 1.681689e-05 -9.625994e+01
1.879010e+14 9.277150e-06 -9.693875e+01
1.878769e+14 1.594076e-06 -9.404008e+01
1.878529e+14 1.113915e-05 -9.499050e+01
1.878288e+14 1.595182e-05 -9.565916e+01
1.878047e+14 1.433117e-05 -9.632007e+01
1.877807e+14 7.228189e-06 -9.700439e+01
1.877567e+14 2.410096e-06 -9.424436e+01
1.877326e+14 1.057660e-05 -9.505000e+01
1.877086e+14 1.429134e-05 -9.571550e+01
1.876846e+14 1.229118e-05 -9.637605e+01
1.876606e+14 5.619028e-06 -9.706776e+01
1.876366e+14 2.987922e-06 -9.435384e+01
1.876126e+14 1.000294e-05 -9.510455e+01
1.875886e+14 1.285564e-05 -9.576752e+01
1.875646e+14 1.060506e-05 -9.642791e+01
1.875406e+14 4.347309e-06 -9.712952e+01
1.875166e+14 3.380090e-06 -9.443201e+01
1.874926e+14 9.438783e-06 -9.515435e+01
1.874687e+14 1.161070e-05 -9.581524e+01
1.874447e+14 9.202814e-06 -9.647565e+01
1.874208e+14 3.337950e-06 -9.719087e+01
1.873968e+14 3.632852e-06 -9.449427e+01
1.873729e+14 8.895514e-06 -9.519967e+01
1.873489e+14 1.052990e-05 -9.585879e+01
1.873250e+14 8.033266e-06 -9.651914e+01
1.873011e+14 2.533974e-06 -9.725235e+01
1.872772e+14 3.785882e-06 -9.454644e+01
1.872533e+14 8.381959e-06 -9.524015e+01
('port 2',TE,1,'port 1',1,'transmission')
(500,3)
1.999950e+14 2.312606e-04 -2.416193e+00
1.999677e+14 1.186427e-05 -4.227209e+00
1.999404e+14 2.231910e-04 -6.981842e+00
1.999132e+14 3.324163e-04 -7.759980e+00
1.998859e+14 2.645733e-04 -8.532852e+00
1.998587e+14 5.656306e-05 -9.439098e+00
1.998315e+14 1.831793e-04 -6.809265e+00
1.998042e+14 3.241938e-04 -7.594665e+00
1.997770e+14 2.929521e-04 -8.364739e+00
1.997498e+14 1.062092e-04 -9.186605e+00
1.997226e+14 1.382246e-04 -6.624905e+00
1.996954e+14 3.085386e-04 -7.425579e+00
1.996682e+14 3.154424e-04 -8.194348e+00
1.996411e+14 1.550518e-04 -8.987540e+00
1.996139e+14 8.899396e-05 -6.413237e+00
1.995867e+14 2.852305e-04 -7.252315e+00
1.995596e+14 3.311052e-04 -8.021241e+00
1.995324e+14 2.017027e-04 -8.800727e+00
1.995053e+14 3.684690e-05 -6.066721e+00
1.994781e+14 2.542132e-04 -7.074183e+00
1.994510e+14 3.390492e-04 -7.845100e+00
1.994239e+14 2.448453e-04 -8.617011e+00
1.993968e+14 2.315451e-05 -9.811436e+00
1.993697e+14 2.156277e-04 -6.889840e+00
1.993426e+14 3.384672e-04 -7.665638e+00
1.993155e+14 2.831186e-04 -8.433183e+00
1.992884e+14 7.850118e-05 -9.288038e+00
1.992613e+14 1.698495e-04 -6.696165e+00
1.992343e+14 3.286788e-04 -7.482544e+00
1.992072e+14 3.151252e-04 -8.247805e+00
1.991801e+14 1.355576e-04 -9.048453e+00
1.991531e+14 1.175424e-04 -6.483714e+00
1.991261e+14 3.091756e-04 -7.295398e+00
1.990990e+14 3.394658e-04 -8.060102e+00
1.990720e+14 1.913596e-04 -8.840255e+00
1.990450e+14 5.987098e-05 -6.203949e+00
1.990180e+14 2.796707e-04 -7.103518e+00
1.989910e+14 3.547835e-04 -7.869581e+00
1.989640e+14 2.440510e-04 -8.639638e+00
1.989370e+14 1.201129e-05 -1.058115e+01
1.989100e+14 2.401502e-04 -1.318878e+01
1.988830e+14 3.598195e-04 -1.395904e+01
1.988561e+14 2.917352e-04 -1.472362e+01
1.988291e+14 7.069660e-05 -1.559879e+01
1.988022e+14 1.909298e-04 -1.298180e+01
1.987752e+14 3.534763e-04 -1.376172e+01
1.987483e+14 3.324435e-04 -1.452349e+01
1.987213e+14 1.373259e-04 -1.532462e+01
1.986944e+14 1.327371e-04 -1.275646e+01
1.986675e+14 3.348844e-04 -1.356023e+01
1.986406e+14 3.641473e-04 -1.432127e+01
1.986137e+14 2.033924e-04 -1.509878e+01
1.985868e+14 6.691629e-05 -1.246268e+01
1.985599e+14 3.033795e-04 -1.335381e+01
1.985330e+14 3.848781e-04 -1.411665e+01
1.985062e+14 2.664872e-04 -1.488342e+01
