('port 1',TE,1,'port 1',1,'transmission')
1.953033e+14 2.206330e-06 -3.376914e+01
1.952905e+14 9.279498e-07 -3.420031e+01
1.952778e+14 4.842483e-07 -3.728199e+01
1.952650e+14 1.794321e-06 -3.782986e+01
1.952523e+14 2.896601e-06 -3.820763e+01
1.952395e+14 3.651664e-06 -3.856814e+01
1.952268e+14 3.971197e-06 -3.892410e+01
1.952141e+14 3.819543e-06 -3.927941e+01
1.952013e+14 3.217188e-06 -3.963726e+01
1.951886e+14 2.238152e-06 -4.000480e+01
1.951759e+14 1.002919e-06 -4.042424e+01
1.951631e+14 3.780884e-07 -4.344820e+01
1.951504e+14 1.663796e-06 -4.406223e+01
1.951377e+14 2.762144e-06 -4.444226e+01
1.951249e+14 3.530390e-06 -4.480291e+01
1.951122e+14 3.878453e-06 -4.515854e+01
1.950995e+14 3.767060e-06 -4.551329e+01
1.950868e+14 3.211603e-06 -4.587028e+01
1.950740e+14 2.280143e-06 -4.623596e+01
1.950613e+14 1.086637e-06 -4.664498e+01
1.950486e+14 2.699511e-07 -4.954480e+01
1.950359e+14 1.530303e-06 -5.028907e+01
1.950232e+14 2.628018e-06 -5.067215e+01
1.950105e+14 3.412640e-06 -5.103307e+01
1.949978e+14 3.791933e-06 -5.138840e+01
1.949851e+14 3.722709e-06 -5.174260e+01
1.949724e+14 3.215079e-06 -5.209871e+01
1.949596e+14 2.331073e-06 -5.246256e+01
1.949469e+14 1.178271e-06 -5.286245e+01
1.949342e+14 1.691645e-07 -5.544692e+01
1.949215e+14 1.393652e-06 -5.650993e+01
1.949088e+14 2.493518e-06 -5.689714e+01
1.948961e+14 3.297304e-06 -5.725848e+01
1.948835e+14 3.710254e-06 -5.761355e+01
1.948708e+14 3.685002e-06 -5.796721e+01
1.948581e+14 3.226194e-06 -5.832243e+01
1.948454e+14 2.389754e-06 -5.868450e+01
1.948327e+14 1.276989e-06 -5.907647e+01
1.948200e+14 1.201134e-07 -6.081684e+01
1.948073e+14 1.253744e-06 -6.272415e+01
1.947946e+14 2.358051e-06 -6.311702e+01
1.947820e+14 3.183390e-06 -6.347898e+01
1.947693e+14 3.632152e-06 -6.383384e+01
1.947566e+14 3.652548e-06 -6.418695e+01
1.947439e+14 3.243595e-06 -6.454130e+01
1.947312e+14 2.455020e-06 -6.490163e+01
1.947186e+14 1.381925e-06 -6.528678e+01
1.947059e+14 1.853259e-07 -6.623918e+01
1.946932e+14 1.110615e-06 -6.893078e+01
1.946806e+14 2.221171e-06 -6.933154e+01
1.946679e+14 3.070066e-06 -6.969436e+01
1.946552e+14 3.556502e-06 -7.004905e+01
1.946426e+14 3.624064e-06 -7.040163e+01
1.946299e+14 3.265979e-06 -7.075510e+01
1.946172e+14 2.525694e-06 -7.111377e+01
1.946046e+14 1.492141e-06 -7.149305e+01
1.945919e+14 3.033606e-07 -7.215637e+01
1.945793e+14 9.645070e-07 -7.512835e+01
1.945666e+14 2.082635e-06 -7.554036e+01
1.945540e+14 2.956695e-06 -7.590435e+01
1.945413e+14 3.482356e-06 -7.625894e+01
1.945287e+14 3.598389e-06 -7.661098e+01
1.945160e+14 3.292099e-06 -7.696358e+01
1.945034e+14 2.600572e-06 -7.732066e+01
1.944907e+14 1.606590e-06 -7.769489e+01
1.944781e+14 4.364281e-07 -7.823710e+01
1.944654e+14 8.159564e-07 -8.131437e+01
1.944528e+14 1.942470e-06 -8.174309e+01
1.944402e+14 2.842909e-06 -8.210862e+01
1.944275e+14 3.408988e-06 -8.246317e+01
1.944149e+14 3.574517e-06 -8.281469e+01
1.944023e+14 3.320766e-06 -8.316641e+01
1.943896e+14 2.678399e-06 -8.352195e+01
1.943770e+14 1.724061e-06 -8.389182e+01
1.943644e+14 5.758531e-07 -8.437135e+01
1.943518e+14 6.659474e-07 -8.748435e+01
1.943391e+14 1.801077e-06 -8.793918e+01
1.943265e+14 2.728703e-06 -8.830675e+01
1.943139e+14 3.335985e-06 -8.866132e+01
1.943013e+14 3.551652e-06 -8.901231e+01
1.942887e+14 3.350871e-06 -8.936314e+01
1.942760e+14 2.757845e-06 -8.971720e+01
1.942634e+14 1.843120e-06 -9.008327e+01
1.942508e+14 7.181503e-07 -9.052578e+01
1.942382e+14 5.161951e-07 -9.362918e+01
1.942256e+14 1.659375e-06 -9.412796e+01
1.942130e+14 2.614577e-06 -9.449817e+01
1.942004e+14 3.263361e-06 -9.485284e+01
1.941878e+14 3.529296e-06 -9.520327e+01
1.941752e+14 3.381415e-06 -9.555319e+01
1.941626e+14 2.837484e-06 -9.590578e+01
1.941500e+14 1.962019e-06 -9.626852e+01
1.941374e+14 8.606464e-07 -9.668720e+01
1.941248e+14 3.698288e-07 -9.972690e+01
1.941122e+14 1.519014e-06 -1.003086e+02
1.940996e+14 2.501749e-06 -1.006821e+02
1.940870e+14 3.191748e-06 -1.010370e+02
1.940744e+14 3.507372e-06 -1.013868e+02
1.940618e+14 3.411564e-06 -1.017357e+02
1.940492e+14 2.915745e-06 -1.020869e+02
1.940367e+14 2.078557e-06 -1.024466e+02
1.940241e+14 1.000359e-06 -1.028491e+02
1.940115e+14 2.337472e-07 -1.057110e+02
1.939989e+14 1.382709e-06 -1.064798e+02
1.939863e+14 2.392488e-06 -1.068577e+02
1.939738e+14 3.122674e-06 -1.072126e+02
1.939612e+14 3.486425e-06 -1.075618e+02
1.939486e+14 3.440718e-06 -1.079097e+02
1.939360e+14 2.990839e-06 -1.082593e+02
1.939235e+14 2.189844e-06 -1.086163e+02
1.939109e+14 1.133366e-06 -1.090072e+02
1.938983e+14 1.310307e-07 -1.113346e+02
1.938858e+14 1.254771e-06 -1.126404e+02
1.938732e+14 2.290636e-06 -1.130234e+02
1.938606e+14 3.059013e-06 -1.133784e+02
1.938481e+14 3.467909e-06 -1.137267e+02
1.938355e+14 3.468586e-06 -1.140734e+02
1.938230e+14 3.060587e-06 -1.144214e+02
1.938104e+14 2.291874e-06 -1.147759e+02
1.937979e+14 1.254045e-06 -1.151582e+02
1.937853e+14 1.294192e-07 -1.164931e+02
1.937727e+14 1.142018e-06 -1.187885e+02
1.937602e+14 2.202499e-06 -1.191773e+02
1.937477e+14 3.005704e-06 -1.195321e+02
1.937351e+14 3.454625e-06 -1.198793e+02
1.937226e+14 3.495237e-06 -1.202244e+02
1.937100e+14 3.122007e-06 -1.205706e+02
1.936975e+14 2.378655e-06 -1.209225e+02
1.936849e+14 1.353770e-06 -1.212986e+02
1.936724e+14 1.974390e-07 -1.221759e+02
1.936599e+14 1.055414e-06 -1.249223e+02
1.936473e+14 2.138398e-06 -1.253162e+02
1.936348e+14 2.970962e-06 -1.256703e+02
1.936223e+14 3.451343e-06 -1.260158e+02
1.936097e+14 3.520953e-06 -1.263589e+02
1.935972e+14 3.170303e-06 -1.267028e+02
1.935847e+14 2.440309e-06 -1.270520e+02
1.935722e+14 1.418243e-06 -1.274235e+02
1.935596e+14 2.470403e-07 -1.281693e+02
1.935471e+14 1.013309e-06 -1.310394e+02
1.935346e+14 2.115610e-06 -1.314354e+02
1.935221e+14 2.968372e-06 -1.317874e+02
1.935096e+14 3.465589e-06 -1.321302e+02
1.934970e+14 3.545322e-06 -1.324704e+02
1.934845e+14 3.196060e-06 -1.328112e+02
1.934720e+14 2.458435e-06 -1.331573e+02
1.934595e+14 1.421355e-06 -1.335261e+02
1.934470e+14 2.337979e-07 -1.343074e+02
1.934345e+14 1.048473e-06 -1.371353e+02
1.934220e+14 2.164318e-06 -1.375256e+02
1.934095e+14 3.019263e-06 -1.378724e+02
1.933970e+14 3.506074e-06 -1.382091e+02
1.933845e+14 3.565168e-06 -1.385430e+02
1.933720e+14 3.186207e-06 -1.388774e+02
1.933595e+14 2.412907e-06 -1.392176e+02
1.933470e+14 1.339241e-06 -1.395842e+02
1.933345e+14 1.494451e-07 -1.407692e+02
1.933220e+14 1.182875e-06 -1.431804e+02
1.933095e+14 2.301107e-06 -1.435537e+02
1.932970e+14 3.136178e-06 -1.438907e+02
1.932845e+14 3.576795e-06 -1.442189e+02
1.932721e+14 3.561246e-06 -1.445442e+02
1.932596e+14 3.085355e-06 -1.448702e+02
1.932471e+14 2.204622e-06 -1.452037e+02
1.932346e+14 1.030630e-06 -1.455841e+02
1.932221e+14 3.269086e-07 -1.485135e+02
1.932097e+14 1.600923e-06 -1.491434e+02
1.931972e+14 2.687541e-06 -1.494827e+02
1.931847e+14 3.413030e-06 -1.497979e+02
1.931722e+14 3.662690e-06 -1.501045e+02
1.931598e+14 3.383845e-06 -1.504071e+02
1.931473e+14 2.597501e-06 -1.507113e+02
1.931348e+14 1.402476e-06 -1.510412e+02
1.931224e+14 1.452364e-07 -1.531192e+02
1.931099e+14 1.520714e-06 -1.545394e+02
1.930974e+14 2.762409e-06 -1.548382e+02
1.930850e+14 3.535838e-06 -1.550951e+02
1.930725e+14 3.631915e-06 -1.553296e+02
1.930600e+14 2.937799e-06 -1.555486e+02
1.930476e+14 1.516268e-06 -1.557843e+02
1.930351e+14 3.776551e-07 -1.585734e+02
1.930227e+14 2.130570e-06 -1.590960e+02
1.930102e+14 3.361237e-06 -1.593152e+02
1.929978e+14 3.826467e-06 -1.595476e+02
1.929853e+14 3.587935e-06 -1.598132e+02
1.929729e+14 2.853057e-06 -1.601141e+02
1.929604e+14 1.842744e-06 -1.604448e+02
1.929480e+14 7.323875e-07 -1.607841e+02
1.929355e+14 3.602936e-07 -1.581668e+02
1.929231e+14 1.353280e-06 -1.585112e+02
1.929107e+14 2.206384e-06 -1.589291e+02
1.928982e+14 2.896011e-06 -1.593666e+02
1.928858e+14 3.413598e-06 -1.598177e+02
1.928734e+14 3.759961e-06 -1.602794e+02
1.928609e+14 3.941976e-06 -1.607499e+02
1.928485e+14 3.970401e-06 -1.612278e+02
1.928361e+14 3.858451e-06 -1.617120e+02
1.928236e+14 3.620862e-06 -1.622016e+02
1.928112e+14 3.273281e-06 -1.626961e+02
1.927988e+14 2.831877e-06 -1.631950e+02
1.927864e+14 2.313098e-06 -1.636985e+02
1.927739e+14 1.733557e-06 -1.642083e+02
1.927615e+14 1.110054e-06 -1.647310e+02
1.927491e+14 4.606940e-07 -1.653146e+02
1.927367e+14 2.160931e-07 -1.622442e+02
1.927243e+14 8.667922e-07 -1.629709e+02
1.927119e+14 1.501782e-06 -1.635052e+02
1.926994e+14 2.099057e-06 -1.640197e+02
1.926870e+14 2.641744e-06 -1.645272e+02
1.926746e+14 3.113343e-06 -1.650302e+02
1.926622e+14 3.497557e-06 -1.655295e+02
1.926498e+14 3.778375e-06 -1.660252e+02
1.926374e+14 3.940294e-06 -1.665168e+02
1.926250e+14 3.968667e-06 -1.670043e+02
1.926126e+14 3.850276e-06 -1.674871e+02
1.926002e+14 3.574212e-06 -1.679655e+02
1.925878e+14 3.133250e-06 -1.684404e+02
1.925754e+14 2.526065e-06 -1.689156e+02
1.925630e+14 1.761265e-06 -1.694058e+02
1.925506e+14 8.706476e-07 -1.700007e+02
1.925382e+14 3.379550e-07 -1.722723e+02
1.925259e+14 1.285354e-06 -1.734135e+02
1.925135e+14 2.280623e-06 -1.738902e+02
1.925011e+14 3.103910e-06 -1.742891e+02
1.924887e+14 3.607701e-06 -1.746603e+02
1.924763e+14 3.687251e-06 -1.750262e+02
1.924639e+14 3.337621e-06 -1.754065e+02
1.924515e+14 2.631221e-06 -1.758143e+02
1.924392e+14 1.613278e-06 -1.762927e+02
1.924268e+14 5.563610e-07 -1.775716e+02
1.924144e+14 1.491130e-06 -1.793176e+02
1.924020e+14 2.830830e-06 -1.797652e+02
1.923897e+14 3.765399e-06 -1.800848e+02
1.923773e+14 4.088857e-06 -1.803794e+02
1.923649e+14 3.752011e-06 -1.806719e+02
1.923526e+14 2.825427e-06 -1.809750e+02
1.923402e+14 1.469082e-06 -1.813236e+02
1.923278e+14 2.225979e-07 -1.836624e+02
1.923155e+14 1.707095e-06 -1.848164e+02
1.923031e+14 3.036600e-06 -1.851605e+02
1.922908e+14 3.948024e-06 -1.854754e+02
1.922784e+14 4.319628e-06 -1.857857e+02
1.922660e+14 4.108912e-06 -1.860977e+02
1.922537e+14 3.352527e-06 -1.864157e+02
1.922413e+14 2.157461e-06 -1.867512e+02
1.922290e+14 6.912852e-07 -1.872133e+02
1.922166e+14 9.054818e-07 -1.902795e+02
1.922043e+14 2.355687e-06 -1.906980e+02
1.921919e+14 3.520411e-06 -1.910360e+02
1.921796e+14 4.250202e-06 -1.913628e+02
1.921672e+14 4.455481e-06 -1.916873e+02
1.921549e+14 4.112382e-06 -1.920133e+02
1.921426e+14 3.264246e-06 -1.923450e+02
1.921302e+14 2.015917e-06 -1.926956e+02
1.921179e+14 5.317195e-07 -1.932322e+02
1.921056e+14 1.071402e-06 -1.962636e+02
1.920932e+14 2.516019e-06 -1.966689e+02
1.920809e+14 3.672407e-06 -1.970125e+02
1.920686e+14 4.398057e-06 -1.973457e+02
1.920562e+14 4.605280e-06 -1.976764e+02
1.920439e+14 4.268298e-06 -1.980081e+02
1.920316e+14 3.425678e-06 -1.983446e+02
1.920192e+14 2.175962e-06 -1.986974e+02
1.920069e+14 6.737962e-07 -1.991850e+02
1.919946e+14 9.583496e-07 -2.022587e+02
1.919823e+14 2.452141e-06 -2.026853e+02
1.919700e+14 3.676696e-06 -2.030346e+02
1.919577e+14 4.483183e-06 -2.033719e+02
1.919453e+14 4.775446e-06 -2.037060e+02
1.919330e+14 4.517104e-06 -2.040404e+02
1.919207e+14 3.735420e-06 -2.043784e+02
1.919084e+14 2.518480e-06 -2.047287e+02
1.918961e+14 1.009046e-06 -2.051533e+02
1.918838e+14 6.659551e-07 -2.082237e+02
1.918715e+14 2.233375e-06 -2.087235e+02
1.918592e+14 3.569001e-06 -2.090805e+02
1.918469e+14 4.508201e-06 -2.094211e+02
1.918346e+14 4.940285e-06 -2.097575e+02
1.918223e+14 4.812599e-06 -2.100933e+02
1.918100e+14 4.136158e-06 -2.104316e+02
1.917977e+14 2.984731e-06 -2.107785e+02
1.917854e+14 1.488528e-06 -2.111651e+02
1.917731e+14 2.606195e-07 -2.138408e+02
1.917608e+14 1.881156e-06 -2.147693e+02
1.917485e+14 3.351858e-06 -2.151391e+02
1.917362e+14 4.458371e-06 -2.154835e+02
1.917239e+14 5.071388e-06 -2.158216e+02
1.917117e+14 5.117755e-06 -2.161584e+02
1.916994e+14 4.587973e-06 -2.164965e+02
1.916871e+14 3.537574e-06 -2.168403e+02
1.916748e+14 2.082087e-06 -2.172062e+02
1.916625e+14 4.080227e-07 -2.178891e+02
1.916503e+14 1.402018e-06 -2.208058e+02
1.916380e+14 3.017818e-06 -2.212034e+02
1.916257e+14 4.314618e-06 -2.215530e+02
1.916134e+14 5.141062e-06 -2.218932e+02
1.916012e+14 5.400161e-06 -2.222307e+02
1.915889e+14 5.058045e-06 -2.225685e+02
1.915766e+14 4.147960e-06 -2.229100e+02
1.915644e+14 2.767400e-06 -2.232643e+02
1.915521e+14 1.072542e-06 -2.236994e+02
1.915398e+14 8.013254e-07 -2.267800e+02
1.915276e+14 2.556745e-06 -2.272674e+02
1.915153e+14 4.056988e-06 -2.276259e+02
1.915030e+14 5.122279e-06 -2.279687e+02
1.914908e+14 5.629097e-06 -2.283071e+02
1.914785e+14 5.515710e-06 -2.286448e+02
1.914663e+14 4.788947e-06 -2.289846e+02
1.914540e+14 3.524112e-06 -2.293320e+02
1.914418e+14 1.858812e-06 -2.297124e+02
1.914295e+14 1.923826e-07 -2.317393e+02
1.914173e+14 1.959090e-06 -2.333217e+02
1.914050e+14 3.666002e-06 -2.336990e+02
1.913928e+14 4.988442e-06 -2.340458e+02
1.913806e+14 5.773999e-06 -2.343856e+02
1.913683e+14 5.929973e-06 -2.347234e+02
1.913561e+14 5.432678e-06 -2.350620e+02
1.913438e+14 4.330577e-06 -2.354052e+02
1.913316e+14 2.740230e-06 -2.357646e+02
1.913194e+14 8.441908e-07 -2.362609e+02
1.913071e+14 1.219351e-06 -2.393365e+02
1.912949e+14 3.123584e-06 -2.397683e+02
1.912827e+14 4.713431e-06 -2.401226e+02
1.912704e+14 5.803747e-06 -2.404645e+02
1.912582e+14 6.268217e-06 -2.408028e+02
1.912460e+14 6.048704e-06 -2.411408e+02
1.912338e+14 5.161902e-06 -2.414812e+02
1.912215e+14 3.698467e-06 -2.418305e+02
1.912093e+14 1.816266e-06 -2.422217e+02
1.911971e+14 3.689833e-07 -2.449813e+02
1.911849e+14 2.414230e-06 -2.458268e+02
1.911727e+14 4.271982e-06 -2.461970e+02
1.911605e+14 5.686525e-06 -2.465426e+02
1.911482e+14 6.495596e-06 -2.468819e+02
1.911360e+14 6.603008e-06 -2.472196e+02
1.911238e+14 5.988675e-06 -2.475584e+02
1.911116e+14 4.711588e-06 -2.479021e+02
1.910994e+14 2.905078e-06 -2.482641e+02
1.910872e+14 7.788909e-07 -2.488076e+02
1.910750e+14 1.527695e-06 -2.518493e+02
1.910628e+14 3.640432e-06 -2.522660e+02
1.910506e+14 5.390089e-06 -2.526185e+02
1.910384e+14 6.574889e-06 -2.529598e+02
1.910262e+14 7.057463e-06 -2.532978e+02
1.910140e+14 6.776070e-06 -2.536355e+02
1.910018e+14 5.751835e-06 -2.539760e+02
1.909896e+14 4.087713e-06 -2.543256e+02
1.909774e+14 1.961287e-06 -2.547205e+02
1.909652e+14 4.879098e-07 -2.575724e+02
1.909530e+14 2.798046e-06 -2.583223e+02
1.909409e+14 4.882422e-06 -2.586906e+02
1.909287e+14 6.466720e-06 -2.590356e+02
1.909165e+14 7.369615e-06 -2.593745e+02
1.909043e+14 7.483211e-06 -2.597118e+02
1.908921e+14 6.784416e-06 -2.600503e+02
1.908800e+14 5.338506e-06 -2.603937e+02
1.908678e+14 3.294122e-06 -2.607553e+02
1.908556e+14 8.861385e-07 -2.612980e+02
1.908434e+14 1.730442e-06 -2.643391e+02
1.908313e+14 4.132803e-06 -2.647558e+02
1.908191e+14 6.130111e-06 -2.651081e+02
1.908069e+14 7.492771e-06 -2.654490e+02
1.907947e+14 8.062762e-06 -2.657866e+02
1.907826e+14 7.766570e-06 -2.661239e+02
1.907704e+14 6.623859e-06 -2.664637e+02
1.907583e+14 4.746936e-06 -2.668125e+02
1.907461e+14 2.333046e-06 -2.672033e+02
1.907339e+14 4.760879e-07 -2.699601e+02
1.907218e+14 3.113631e-06 -2.708060e+02
1.907096e+14 5.523429e-06 -2.711758e+02
1.906975e+14 7.376372e-06 -2.715206e+02
1.906853e+14 8.460735e-06 -2.718592e+02
1.906732e+14 8.646795e-06 -2.721960e+02
1.906610e+14 7.900457e-06 -2.725338e+02
1.906489e+14 6.288278e-06 -2.728762e+02
1.906367e+14 3.972740e-06 -2.732352e+02
1.906246e+14 1.211588e-06 -2.737355e+02
1.906124e+14 1.805703e-06 -2.768051e+02
1.906003e+14 4.605810e-06 -2.772349e+02
1.905881e+14 6.966710e-06 -2.775882e+02
1.905760e+14 8.616546e-06 -2.779290e+02
1.905639e+14 9.364236e-06 -2.782661e+02
1.905517e+14 9.113907e-06 -2.786028e+02
1.905396e+14 7.876114e-06 -2.789417e+02
1.905274e+14 5.768674e-06 -2.792885e+02
1.905153e+14 3.008586e-06 -2.796702e+02
1.905032e+14 3.471604e-07 -2.819043e+02
1.904911e+14 3.339735e-06 -2.832749e+02
1.904789e+14 6.208065e-06 -2.836498e+02
1.904668e+14 8.463348e-06 -2.839953e+02
1.904547e+14 9.848224e-06 -2.843336e+02
1.904426e+14 1.019751e-05 -2.846700e+02
1.904304e+14 9.455161e-06 -2.850069e+02
1.904183e+14 7.681993e-06 -2.853478e+02
1.904062e+14 5.052006e-06 -2.857026e+02
1.903941e+14 1.846924e-06 -2.861524e+02
1.903820e+14 1.701013e-06 -2.892351e+02
1.903699e+14 5.044500e-06 -2.897008e+02
1.903577e+14 7.928719e-06 -2.900568e+02
1.903456e+14 1.001802e-05 -2.903979e+02
1.903335e+14 1.107108e-05 -2.907346e+02
1.903214e+14 1.095475e-05 -2.910706e+02
1.903093e+14 9.659382e-06 -2.914084e+02
1.902972e+14 7.302281e-06 -2.917527e+02
1.902851e+14 4.119892e-06 -2.921235e+02
1.902730e+14 5.552293e-07 -2.931063e+02
1.902609e+14 3.423695e-06 -2.957246e+02
1.902488e+14 6.935803e-06 -2.961110e+02
1.902367e+14 9.782788e-06 -2.964580e+02
1.902246e+14 1.163982e-05 -2.967963e+02
1.902125e+14 1.228669e-05 -2.971321e+02
1.902004e+14 1.162926e-05 -2.974682e+02
1.901883e+14 9.711646e-06 -2.978074e+02
1.901762e+14 6.714945e-06 -2.981575e+02
1.901642e+14 2.948235e-06 -2.985672e+02
1.901521e+14 1.324611e-06 -3.015792e+02
1.901400e+14 5.405432e-06 -3.021511e+02
1.901279e+14 9.041803e-06 -3.025125e+02
1.901158e+14 1.179321e-05 -3.028543e+02
1.901037e+14 1.334294e-05 -3.031909e+02
1.900917e+14 1.349832e-05 -3.035262e+02
1.900796e+14 1.221223e-05 -3.038626e+02
1.900675e+14 9.591172e-06 -3.042043e+02
1.900554e+14 5.889103e-06 -3.045650e+02
1.900434e+14 1.520303e-06 -3.051247e+02
1.900313e+14 3.262975e-06 -3.081460e+02
1.900192e+14 7.685176e-06 -3.085577e+02
1.900072e+14 1.140385e-05 -3.089076e+02
1.899951e+14 1.399296e-05 -3.092463e+02
1.899830e+14 1.514768e-05 -3.095817e+02
1.899710e+14 1.471060e-05 -3.099168e+02
1.899589e+14 1.269101e-05 -3.102542e+02
1.899468e+14 9.268281e-06 -3.105998e+02
1.899348e+14 4.781772e-06 -3.109822e+02
1.899227e+14 6.329169e-07 -3.133895e+02
1.899107e+14 5.596162e-06 -3.145819e+02
1.898986e+14 1.032624e-05 -3.149539e+02
1.898866e+14 1.408056e-05 -3.152975e+02
1.898745e+14 1.642817e-05 -3.156342e+02
1.898625e+14 1.708196e-05 -3.159688e+02
1.898504e+14 1.592896e-05 -3.163040e+02
1.898384e+14 1.304644e-05 -3.166431e+02
1.898263e+14 8.699854e-06 -3.169954e+02
1.898143e+14 3.336263e-06 -3.174335e+02
1.898022e+14 2.670157e-06 -3.205075e+02
1.897902e+14 8.395754e-06 -3.209876e+02
1.897782e+14 1.341980e-05 -3.213431e+02
1.897661e+14 1.715435e-05 -3.216828e+02
1.897541e+14 1.916288e-05 -3.220180e+02
1.897421e+14 1.918330e-05 -3.223522e+02
('port 2',TE,1,'port 1',1,'transmission')
(500,3)
1.959428e+14 4.531630e-04 -6.332775e-01
1.959300e+14 5.569357e-04 -1.003819e+00
1.959171e+14 5.914131e-04 -1.370875e+00
1.959043e+14 5.514213e-04 -1.738139e+00
1.958915e+14 4.411898e-04 -2.109664e+00
1.958786e+14 2.739836e-04 -2.498153e+00
1.958658e+14 7.188787e-05 -3.062237e+00
1.958530e+14 1.474076e-04 -6.157704e+00
1.958402e+14 3.460931e-04 -6.594787e+00
1.958274e+14 5.040452e-04 -6.973947e+00
1.958145e+14 6.003067e-04 -7.342937e+00
1.958017e+14 6.218857e-04 -7.709332e+00
1.957889e+14 5.651331e-04 -8.076555e+00
1.957761e+14 4.362941e-04 -8.449276e+00
1.957633e+14 2.509449e-04 -8.845091e+00
1.957505e+14 3.670344e-05 -9.718608e+00
1.957377e+14 1.970637e-04 -1.252058e+01
1.957249e+14 4.010474e-04 -1.293437e+01
1.957121e+14 5.574763e-04 -1.331001e+01
1.956993e+14 6.456575e-04 -1.367772e+01
1.956865e+14 6.535180e-04 -1.404356e+01
1.956737e+14 5.790164e-04 -1.441086e+01
1.956609e+14 4.305232e-04 -1.478513e+01
1.956481e+14 2.260797e-04 -1.519142e+01
1.956353e+14 2.449873e-05 -1.749680e+01
1.956225e+14 2.500628e-04 -1.886859e+01
1.956097e+14 4.594518e-04 -1.926859e+01
1.955969e+14 6.141445e-04 -1.964152e+01
1.955841e+14 6.936470e-04 -2.000815e+01
1.955713e+14 6.868536e-04 -2.037354e+01
1.955586e+14 5.934246e-04 -2.074103e+01
1.955458e+14 4.239885e-04 -2.111729e+01
1.955330e+14 1.992617e-04 -2.153908e+01
1.955202e+14 6.041775e-05 -2.452837e+01
1.955075e+14 3.070000e-04 -2.520675e+01
1.954947e+14 5.220854e-04 -2.559775e+01
1.954819e+14 6.748809e-04 -2.596851e+01
1.954691e+14 7.450530e-04 -2.633422e+01
1.954564e+14 7.225144e-04 -2.669924e+01
1.954436e+14 6.087378e-04 -2.706703e+01
1.954308e+14 4.167715e-04 -2.744579e+01
1.954181e+14 1.703087e-04 -2.789171e+01
1.954053e+14 1.070205e-04 -3.101157e+01
1.953925e+14 3.686622e-04 -3.153730e+01
1.953798e+14 5.899117e-04 -3.192199e+01
1.953670e+14 7.406932e-04 -3.229097e+01
1.953543e+14 8.007995e-04 -3.265587e+01
1.953415e+14 7.612196e-04 -3.302059e+01
1.953288e+14 6.253699e-04 -3.338881e+01
1.953160e+14 4.089174e-04 -3.377073e+01
1.953033e+14 1.390060e-04 -3.425713e+01
1.952905e+14 1.590836e-04 -3.739565e+01
1.952778e+14 4.360567e-04 -3.786136e+01
1.952650e+14 6.641240e-04 -3.824139e+01
1.952523e+14 8.128092e-04 -3.860888e+01
1.952395e+14 8.619939e-04 -3.897307e+01
