('port 1',TE,1,'port 1',1,'transmission')
(101,3)
1.8737e+014	0.0322645	1.73392
1.87495e+014	0.0324169	1.93746
1.8762e+014	0.0319024	2.1373
1.87745e+014	0.0307448	2.33412
1.8787e+014	0.0289864	2.52844
1.87995e+014	0.0266863	2.72067
1.8812e+014	0.0239171	2.91125
1.88245e+014	0.0207625	3.10062
1.8837e+014	0.0173137	3.28947
1.88495e+014	0.0136664	3.47902
1.88619e+014	0.00991833	3.6721
1.88744e+014	0.00616645	3.87802
1.88869e+014	0.00251457	4.15776
1.88994e+014	0.00111432	6.90964
1.89119e+014	0.00431418	7.37998
1.89244e+014	0.00726366	7.59403
1.89369e+014	0.00986019	7.7818
1.89494e+014	0.0120602	7.96062
1.89619e+014	0.0138357	8.13482
1.89744e+014	0.0151717	8.30601
1.89869e+014	0.0160651	8.47493
1.89993e+014	0.0165243	8.64198
1.90118e+014	0.0165678	8.80739
1.90243e+014	0.0162231	8.97127
1.90368e+014	0.0155257	9.13362
1.90493e+014	0.0145177	9.29431
1.90618e+014	0.013247	9.45302
1.90743e+014	0.0117657	9.6091
1.90868e+014	0.0101298	9.76128
1.90993e+014	0.00839789	9.90709
1.91118e+014	0.00663093	10.0414
1.91243e+014	0.00489366	10.1524
1.91368e+014	0.0032618	10.2071
1.91492e+014	0.00186339	10.0888
1.91617e+014	0.0011301	9.42098
1.91742e+014	0.00158211	8.76205
1.91867e+014	0.00233979	8.66899
1.91992e+014	0.00294292	8.76884
1.92117e+014	0.00330513	8.95179
1.92242e+014	0.00342282	9.19735
1.92367e+014	0.0033456	9.51465
1.92492e+014	0.00319878	9.92769
1.92617e+014	0.00321461	10.4453
1.92742e+014	0.00366348	11.0006
1.92866e+014	0.00464268	11.4885
1.92991e+014	0.006049	11.8791
1.93116e+014	0.00773501	12.1971
1.93241e+014	0.00957646	12.4697
1.93366e+014	0.0114701	12.7144
1.93491e+014	0.0133241	12.9418
1.93616e+014	0.0150537	13.1582
1.93741e+014	0.0165792	13.3677
1.93866e+014	0.0178272	13.5728
1.93991e+014	0.0187315	13.7756
1.94116e+014	0.0192353	13.9778
1.94241e+014	0.0192926	14.1808
1.94365e+014	0.0188705	14.3864
1.9449e+014	0.0179515	14.5968
1.94615e+014	0.0165354	14.8155
1.9474e+014	0.0146441	15.0484
1.94865e+014	0.0123302	15.3072
1.9499e+014	0.00970345	15.6183
1.95115e+014	0.0070263	16.0509
1.9524e+014	0.00509043	16.7695
1.95365e+014	0.0055508	17.712
1.9549e+014	0.00830677	18.3538
1.95615e+014	0.0119423	18.7516
1.95739e+014	0.0158275	19.0493
1.95864e+014	0.0196997	19.3029
1.95989e+014	0.0233974	19.5342
1.96114e+014	0.0267952	19.753
1.96239e+014	0.0297859	19.9646
1.96364e+014	0.0322772	20.1718
1.96489e+014	0.0341911	20.3765
1.96614e+014	0.0354652	20.5799
1.96739e+014	0.0360545	20.7831
1.96864e+014	0.0359326	20.9869
1.96989e+014	0.035093	21.1923
1.97114e+014	0.0335497	21.4001
1.97238e+014	0.0313378	21.612
1.97363e+014	0.0285135	21.8299
1.97488e+014	0.0251551	22.057
1.97613e+014	0.0213649	22.2995
1.97738e+014	0.0172786	22.5689
1.97863e+014	0.0130933	22.8914
1.97988e+014	0.00917621	23.3343
1.98113e+014	0.00646372	24.0496
1.98238e+014	0.00667093	24.9792
1.98363e+014	0.00939077	25.6343
1.98488e+014	0.0128331	26.0502
1.98613e+014	0.0162134	26.3649
1.98737e+014	0.0192326	26.6346
1.98862e+014	0.0217405	26.882
1.98987e+014	0.0236477	27.1174
1.99112e+014	0.0249016	27.3463
1.99237e+014	0.0254787	27.5719
1.99362e+014	0.0253809	27.7966
1.99487e+014	0.0246338	28.0223
1.99612e+014	0.0232849	28.2506
1.99737e+014	0.0214019	28.4839
1.99862e+014	0.019071	28.7251
('port 2',TE,1,'port 1',1,'transmission')
(101,3)
1.8737e+014	0.00304605	-3.09415
1.87495e+014	0.00309635	-2.6504
1.8762e+014	0.0031428	-2.21182
1.87745e+014	0.00318346	-1.77784
1.8787e+014	0.00321691	-1.34798
1.87995e+014	0.00324202	-0.92184
1.8812e+014	0.00325782	-0.499091
1.88245e+014	0.00326347	-0.0794574
1.8837e+014	0.0032582	0.337315
1.88495e+014	0.00324133	0.75148
1.88619e+014	0.0032124	1.16331
1.88744e+014	0.00317117	1.57308
1.88869e+014	0.00311778	1.9811
1.88994e+014	0.00305272	2.38768
1.89119e+014	0.00297694	2.7931
1.89244e+014	0.00289178	3.19758
1.89369e+014	0.00279893	3.60127
1.89494e+014	0.00270033	4.00417
1.89619e+014	0.00259807	4.40612
1.89744e+014	0.00249421	4.80672
1.89869e+014	0.00239069	5.20533
1.89993e+014	0.00228918	5.60104
1.90118e+014	0.00219105	5.99266
1.90243e+014	0.00209739	6.37875
1.90368e+014	0.00200905	6.75767
1.90493e+014	0.00192686	7.12765
1.90618e+014	0.00185181	7.4869
1.90743e+014	0.00178535	7.83374
1.90868e+014	0.00172955	8.16686
1.90993e+014	0.0016873	8.48554
1.91118e+014	0.00166225	8.79013
1.91243e+014	0.00165853	9.0823
1.91368e+014	0.00168017	9.36527
1.91492e+014	0.00173045	9.64341
1.91617e+014	0.00181124	9.92158
1.91742e+014	0.00192273	10.2041
1.91867e+014	0.00206356	10.4941
1.91992e+014	0.00223119	10.7933
1.92117e+014	0.00242241	11.1021
1.92242e+014	0.00263367	11.4202
1.92367e+014	0.00286139	11.7468
1.92492e+014	0.00310204	12.0806
1.92617e+014	0.00335219	12.4208
1.92742e+014	0.00360852	12.7663
1.92866e+014	0.00386786	13.1164
1.92991e+014	0.00412711	13.4702
1.93116e+014	0.00438331	13.8273
1.93241e+014	0.00463365	14.1872
1.93366e+014	0.0048755	14.5495
1.93491e+014	0.00510643	14.914
1.93616e+014	0.0053243	15.2805
1.93741e+014	0.00552723	15.6488
1.93866e+014	0.00571368	16.0189
1.93991e+014	0.00588244	16.3906
1.94116e+014	0.00603263	16.7638
1.94241e+014	0.00616369	17.1386
1.94365e+014	0.00627532	17.5148
1.9449e+014	0.00636751	17.8923
1.94615e+014	0.00644041	18.2712
1.9474e+014	0.00649433	18.6513
1.94865e+014	0.00652968	19.0326
1.9499e+014	0.00654695	19.4149
1.95115e+014	0.00654665	19.7982
1.9524e+014	0.00652936	20.1825
1.95365e+014	0.00649567	20.5677
