["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 8.8032014721294136e-04 -4.9073858469422826e-01
1.8749519977416666e+14 9.0691463292003516e-04 -4.0825748709685905e-01
1.8762011329833334e+14 9.3194125356714790e-04 -3.2765092156720260e-01
1.8774502682250000e+14 9.5521445916714823e-04 -2.4873854931686437e-01
1.8786994034666666e+14 9.7656907256415981e-04 -1.7136092110741924e-01
1.8799485387083334e+14 9.9586033198183622e-04 -9.5377513355829752e-02
1.8811976739500000e+14 1.0129639402981522e-03 -2.0664834759404175e-02
1.8824468091916666e+14 1.0277761002950509e-03 5.2885328589896939e-02
1.8836959444333334e+14 1.0402135142387923e-03 1.2536749692074567e-01
1.8849450796750000e+14 1.0502133271646998e-03 1.9686389890808034e-01
1.8861942149166666e+14 1.0577329955460380e-03 2.6744569529721030e-01
1.8874433501583334e+14 1.0640550653571331e-03 3.3675965839472216e-01
1.8886924854000000e+14 1.0678066927866702e-03 4.0510813366972381e-01
1.8899416206416666e+14 1.0689879588162579e-03 4.7254183871850303e-01
1.8911907558833334e+14 1.0676191532246694e-03 5.3910253215608017e-01
1.8924398911250000e+14 1.0637401238063984e-03 6.0482369987354234e-01
1.8936890263666666e+14 1.0574095120148657e-03 6.6973115148997120e-01
1.8949381616083334e+14 1.0487038768616454e-03 7.3384354502208282e-01
1.8961872968500000e+14 1.0377167113567627e-03 7.9717285870982735e-01
1.8974364320916666e+14 1.0245573577015023e-03 8.5972483013973555e-01
1.8986855673333334e+14 1.0093498288657689e-03 9.2149938433864598e-01
1.8999347025750000e+14 9.9297795627774788e-04 9.8139269055360712e-01
1.9011838378166666e+14 9.7471305388262307e-04 1.0403626497943668e+00
1.9024329730583334e+14 9.5471089195345370e-04 1.0983947799156448e+00
1.9036821083000000e+14 9.3313784988618986e-04 1.1554703374143658e+00
1.9049312435416666e+14 9.1016935530026843e-04 1.2115672074054979e+00
1.9061803787833334e+14 8.8598825948408536e-04 1.2666609908981319e+00
1.9074295140250000e+14 8.6078314954496371e-04 1.3207263459391474e+00
1.9086786492666666e+14 8.3474659541480398e-04 1.3737386453695406e+00
1.9099277845083334e+14 8.0807332808257844e-04 1.4256760189085473e+00
1.9111769197500000e+14 7.8095834408973815e-04 1.4765218491022460e+00
1.9124260549916666e+14 7.5366701628179185e-04 1.5245915518503137e+00
1.9136751902333334e+14 7.2619594991852427e-04 1.5714315356210493e+00
1.9149243254750000e+14 6.9873285530875956e-04 1.6170583645660064e+00
1.9161734607166666e+14 6.7145764104782374e-04 1.6615098597062046e+00
