["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 1.1260296527643417e-03 3.4039028925566656e-01
1.8749519977416666e+14 1.1851160139269437e-03 3.6810732452901695e-01
1.8762011329833334e+14 1.2382674392997799e-03 4.0257911425440174e-01
1.8774502682250000e+14 1.2841998650441947e-03 4.4237635534040060e-01
1.8786994034666666e+14 1.3218772512278271e-03 4.8631991793650092e-01
1.8799485387083334e+14 1.3504802503171173e-03 5.3342493716486361e-01
1.8811976739500000e+14 1.3693842037769356e-03 5.8285058094581355e-01
1.8824468091916666e+14 1.3781439972316207e-03 6.3385646405741447e-01
1.8836959444333334e+14 1.3764839098520355e-03 6.8576438198957657e-01
1.8849450796750000e+14 1.3642912183093510e-03 7.3792312393988935e-01
1.8861942149166666e+14 1.3416128892006743e-03 7.8967366035457742e-01
1.8874433501583334e+14 1.3099414839737320e-03 8.3924783313546270e-01
1.8886924854000000e+14 1.2682238513158554e-03 8.8674730033977289e-01
1.8899416206416666e+14 1.2170036171920732e-03 9.3120163698319169e-01
1.8911907558833334e+14 1.1570193449227805e-03 9.7140943776718558e-01
1.8924398911250000e+14 1.0892337563941095e-03 1.0058296860885534e+00
1.8936890263666666e+14 1.0148823452188292e-03 1.0324284705485622e+00
1.8949381616083334e+14 9.3555349476307013e-04 1.0484649218517570e+00
1.8961872968500000e+14 8.5331912435896373e-04 1.0502087758104284e+00
1.8974364320916666e+14 7.7094218714830656e-04 1.0326292521957210e+00
1.8986855673333334e+14 6.9218353025836952e-04 9.8925844144332764e-01
1.8999347025750000e+14 6.2330973140501138e-04 9.1057354239569122e-01
1.9011838378166666e+14 5.7017685386827246e-04 7.9380010133630519e-01
1.9024329730583334e+14 5.4035302082045304e-04 6.4283065859601785e-01
1.9036821083000000e+14 5.3964444789157445e-04 4.7583985582103672e-01
1.9049312435416666e+14 5.6898945136703771e-04 3.1997286325919605e-01
1.9061803787833334e+14 6.2399371173223119e-04 1.9601533938992069e-01
1.9074295140250000e+14 6.9764795135130126e-04 1.1036675809830844e-01
1.9086786492666666e+14 7.8314741600445797e-04 5.9337531047792672e-02
1.9099277845083334e+14 8.7504986836688288e-04 3.5903113420982187e-02
1.9111769197500000e+14 9.6928856297207250e-04 3.3345458621300950e-02
1.9124260549916666e+14 1.0646006006540562e-03 4.6259495311886834e-02
1.9136751902333334e+14 1.1569394848986805e-03 7.0649115651435918e-02
1.9149243254750000e+14 1.2445190705122578e-03 1.0357025632888674e-01
1.9161734607166666e+14 1.3259137622890860e-03 1.4286934444923360e-01
1.9174225959583334e+14 1.3999695234596338e-03 1.8694668978340251e-01
1.9186717312000000e+14 1.4657495242539921e-03 2.3458854872608056e-01
1.9199208664416666e+14 1.5225009416916574e-03 2.8485038595156281e-01
1.9211700016833334e+14 1.5696346167536675e-03 3.3697557988824617e-01
1.9224191369250000e+14 1.6067125392574939e-03 3.9033797350017163e-01
1.9236682721666666e+14 1.6334401108361735e-03 4.4440027077849409e-01
1.9249174074083334e+14 1.6511573253664680e-03 4.9820136077194455e-01
1.9261665426500000e+14 1.6582597413564105e-03 5.5168377637969601e-01
1.9274156778916666e+14 1.6548499911987595e-03 6.0441051062286100e-01
1.9286648131333334e+14 1.6411665765615649e-03 6.5593789459740992e-01
1.9299139483750000e+14 1.6175844794686074e-03 7.0579822224862698e-01
1.9311630836166666e+14 1.5846167490769715e-03 7.5348207212093821e-01
1.9324122188583331e+14 1.5429174016959859e-03 7.9841939523945071e-01
