["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 3.3183045514828644e-04 1.3284740953629048e+00
1.8749519977416666e+14 2.5761228016205539e-04 1.2340691650884301e+00
1.8762011329833334e+14 1.9386493132576851e-04 1.0008816951895085e+00
1.8774502682250000e+14 1.6237376522964037e-04 5.5126352923886679e-01
1.8786994034666666e+14 1.8632961067384997e-04 6.0747404513379122e-02
1.8799485387083334e+14 2.5292607870367872e-04 -2.2060741482684859e-01
1.8811976739500000e+14 3.3867259939723772e-04 -3.3851599821901945e-01
1.8824468091916666e+14 4.3206934587958798e-04 -3.7402321835541602e-01
1.8836959444333334e+14 5.2811650692487775e-04 -3.6736990606388226e-01
1.8849450796750000e+14 6.2415630790397495e-04 -3.3718970933203718e-01
1.8861942149166666e+14 7.1843881154537252e-04 -2.9278334885193102e-01
1.8874433501583334e+14 8.1119438560380203e-04 -2.3871157040808494e-01
1.8886924854000000e+14 8.9978297969793726e-04 -1.7874205593409564e-01
1.8899416206416666e+14 9.8321928775136052e-04 -1.1466268429140737e-01
1.8911907558833334e+14 1.0606236314629185e-03 -4.7647924975246274e-02
1.8924398911250000e+14 1.1312104591070231e-03 2.1491998327943990e-02
1.8936890263666666e+14 1.1942849881905471e-03 9.2172404417030465e-02
1.8949381616083334e+14 1.2492435686718511e-03 1.6395261440314285e-01
1.8961872968500000e+14 1.2955756201753275e-03 2.3648556393214398e-01
1.8974364320916666e+14 1.3328660379680187e-03 3.0948510535811308e-01
1.8986855673333334e+14 1.3607974760402853e-03 3.8270364763912218e-01
1.8999347025750000e+14 1.3805576896574704e-03 4.5543050874318475e-01
1.9011838378166666e+14 1.3905210236911994e-03 5.2779678738585944e-01
1.9024329730583334e+14 1.3906516451798916e-03 5.9958502304281902e-01
1.9036821083000000e+14 1.3810177563333668e-03 6.7056227729590845e-01
1.9049312435416666e+14 1.3617916261860245e-03 7.4046898821227214e-01
1.9061803787833334e+14 1.3332492764382522e-03 8.0900589744163987e-01
1.9074295140250000e+14 1.2957701118835856e-03 8.7581768855881270e-01
1.9086786492666666e+14 1.2498369289716581e-03 9.4047151028656484e-01
1.9099277845083334e+14 1.1960369529760836e-03 1.0024277782003232e+00
1.9111769197500000e+14 1.1350648979904245e-03 1.0609994005180872e+00
1.9124260549916666e+14 1.0684021991770355e-03 1.1140434007422007e+00
1.9136751902333334e+14 9.9618230991236094e-04 1.1613820419753982e+00
1.9149243254750000e+14 9.1951623131284485e-04 1.2013624984387907e+00
1.9161734607166666e+14 8.3971941415086101e-04 1.2317172662337352e+00
1.9174225959583334e+14 7.5838529113075501e-04 1.2492999683191943e+00
1.9186717312000000e+14 6.7750681595424897e-04 1.2497379416460312e+00
1.9199208664416666e+14 5.9966900794995324e-04 1.2270768173730990e+00
1.9211700016833334e+14 5.2832206574789347e-04 1.1737654397501291e+00
1.9224191369250000e+14 4.6805459112137898e-04 1.0820206688420702e+00
1.9236682721666666e+14 4.2450168964878077e-04 9.4851456351220753e-01
1.9249174074083334e+14 4.0413626849155021e-04 7.8016879810760786e-01
1.9261665426500000e+14 4.0884590011348735e-04 6.0611873951983342e-01
1.9274156778916666e+14 4.3626947151618290e-04 4.5603346414108248e-01
1.9286648131333334e+14 4.8048389574894022e-04 3.4560632369629329e-01
1.9299139483750000e+14 5.3500132796121397e-04 2.7496179666518550e-01
1.9311630836166666e+14 5.9452203004272373e-04 2.3696429927289320e-01
1.9324122188583331e+14 6.5520167820819165e-04 2.2354455947734733e-01
1.9336613541000000e+14 7.1434266936708983e-04 2.2801515179705820e-01
1.9349104893416666e+14 7.7004388362332337e-04 2.4536093700644118e-01
1.9361596245833331e+14 8.2094680702100582e-04 2.7192584074785520e-01
1.9374087598250000e+14 8.6739172424455215e-04 3.0456967497458365e-01
1.9386578950666666e+14 9.0733430076438886e-04 3.4169505977101305e-01
1.9399070303083331e+14 9.4029100667176438e-04 3.8175529911007655e-01
1.9411561655500000e+14 9.6596529660320071e-04 4.2351913161518190e-01
1.9424053007916666e+14 9.8422637497661090e-04 4.6596211503588830e-01
1.9436544360333331e+14 9.9509682295385784e-04 5.0818999587053326e-01
