["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 1.9219269820542348e-03 4.8207967374905486e-01
1.8749519977416666e+14 1.9430717042946096e-03 5.5255520523313140e-01
1.8762011329833334e+14 1.9533864801987576e-03 6.2333674176050713e-01
1.8774502682250000e+14 1.9527578439379693e-03 6.9439461740824704e-01
1.8786994034666666e+14 1.9411401870698944e-03 7.6570541235521627e-01
1.8799485387083334e+14 1.9185558834775751e-03 8.3725086897958889e-01
1.8811976739500000e+14 1.8850950027516280e-03 9.0901713063491840e-01
1.8824468091916666e+14 1.8409146094780157e-03 9.8099424458380347e-01
1.8836959444333334e+14 1.7862376503214824e-03 1.0531759014538897e+00
1.8849450796750000e+14 1.7213514349485831e-03 1.1255594131276871e+00
1.8861942149166666e+14 1.6466057204185130e-03 1.1981459655966484e+00
1.8874433501583334e+14 1.5629986741364373e-03 1.2697916704156993e+00
1.8886924854000000e+14 1.4701466504522295e-03 1.3414590870270542e+00
1.8899416206416666e+14 1.3685632167010193e-03 1.4131222447110519e+00
1.8911907558833334e+14 1.2588158687439157e-03 1.4847457427288313e+00
1.8924398911250000e+14 1.1415224839862277e-03 1.5562784991119616e+00
1.8936890263666666e+14 1.0173474974585440e-03 1.6276423238462510e+00
1.8949381616083334e+14 8.8699785817703480e-04 1.6987093818426164e+00
1.8961872968500000e+14 7.5121887260740019e-04 1.7692533543818660e+00
1.8974364320916666e+14 6.1079019536419189e-04 1.8388296600838501e+00
1.8986855673333334e+14 4.6652281846625606e-04 1.9064258879001839e+00
1.8999347025750000e+14 3.1858353183990208e-04 1.9638312482002527e+00
1.9011838378166666e+14 1.6843910399751187e-04 1.9940138024055749e+00
1.9024329730583334e+14 2.1814708252432483e-05 1.3928354983351934e+00
1.9036821083000000e+14 1.3772158224227747e-04 -8.0306145593709022e-01
1.9049312435416666e+14 2.8970478240386615e-04 -7.8806474815743821e-01
1.9061803787833334e+14 4.4086389077918647e-04 -7.3323480666398788e-01
1.9074295140250000e+14 5.9008463591305317e-04 -6.6914085265678103e-01
1.9086786492666666e+14 7.3645239393510498e-04 -6.0142112810636628e-01
1.9099277845083334e+14 8.7909768675998408e-04 -5.3189236128493966e-01
1.9111769197500000e+14 1.0171804043122570e-03 -4.6131820727076167e-01
1.9124260549916666e+14 1.1515023789655202e-03 -3.8948031202184541e-01
1.9136751902333334e+14 1.2797650269668680e-03 -3.1748430849078130e-01
1.9149243254750000e+14 1.4012011832516802e-03 -2.4537454638433792e-01
1.9161734607166666e+14 1.5150830058423665e-03 -1.7318000026942371e-01
1.9174225959583334e+14 1.6207263257045966e-03 -1.0092094600115549e-01
1.9186717312000000e+14 1.7174947377251542e-03 -2.8612555494149962e-02
1.9199208664416666e+14 1.8048034055955530e-03 4.3733024251205094e-02
1.9211700016833334e+14 1.8821225571629724e-03 1.1610538286695922e-01
1.9224191369250000e+14 1.9489806495045965e-03 1.8849498680367532e-01
1.9236682721666666e+14 2.0049671852370326e-03 2.6089255376218889e-01
1.9249174074083334e+14 2.0513362870336390e-03 3.3302756482038470e-01
1.9261665426500000e+14 2.0861217826882569e-03 4.0504933655408215e-01
1.9274156778916666e+14 2.1090850697795460e-03 4.7695012477072413e-01
1.9286648131333334e+14 2.1200572274112368e-03 5.4871806808897250e-01
1.9299139483750000e+14 2.1189401326725606e-03 6.2033674864231469e-01
1.9311630836166666e+14 2.1057071664134404e-03 6.9178444685854812e-01
1.9324122188583331e+14 2.0804035091015940e-03 7.6303302304815634e-01
1.9336613541000000e+14 2.0431460328483295e-03 8.3404630943345570e-01
1.9349104893416666e+14 1.9941228025555538e-03 9.0477782608878399e-01
1.9361596245833331e+14 1.9335922086177184e-03 9.7516752662522987e-01
1.9374087598250000e+14 1.8627126108981555e-03 1.0443869120238314e+00
1.9386578950666666e+14 1.7808525813994493e-03 1.1129520390626542e+00
1.9399070303083331e+14 1.6884658194397646e-03 1.1807015904707920e+00
1.9411561655500000e+14 1.5860738887238698e-03 1.2474133548412214e+00
1.9424053007916666e+14 1.4742654822529077e-03 1.3127740737349149e+00
