["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 1.1222756011438576e-03 3.4607720793081848e-01
1.8749519977416666e+14 1.1802706523219623e-03 3.7340364219880740e-01
1.8762011329833334e+14 1.2324967025416401e-03 4.0743513667282072e-01
1.8774502682250000e+14 1.2776821803298303e-03 4.4676390147894690e-01
1.8786994034666666e+14 1.3147988963268641e-03 4.9022239956311797e-01
1.8799485387083334e+14 1.3430316495567838e-03 5.3683109483421421e-01
1.8811976739500000e+14 1.3617567545769641e-03 5.8575058003299207e-01
1.8824468091916666e+14 1.3705272325523514e-03 6.3623949289926895e-01
1.8836959444333334e+14 1.3690629246221127e-03 6.8761721368405959e-01
1.8849450796750000e+14 1.3572443562689968e-03 7.3922932545371367e-01
1.8861942149166666e+14 1.3351097221082952e-03 7.9041329327113530e-01
1.8874433501583334e+14 1.3041409235470640e-03 8.3939279800106947e-01
1.8886924854000000e+14 1.2632750578521878e-03 8.8627342801240727e-01
1.8899416206416666e+14 1.2130434360071258e-03 9.3008454972228638e-01
1.8911907558833334e+14 1.1541717558279060e-03 9.6962827021600717e-01
1.8924398911250000e+14 1.0876095203026220e-03 1.0033740086271525e+00
1.8936890263666666e+14 1.0145784278380650e-03 1.0293111034632016e+00
1.8949381616083334e+14 9.3665127385241713e-04 1.0447455850853966e+00
1.8961872968500000e+14 8.5587915214747109e-04 1.0460372217243927e+00
1.8974364320916666e+14 7.7499075649064045e-04 1.0283209659209360e+00
1.8986855673333334e+14 6.9768188786957486e-04 9.8541417193485481e-01
1.8999347025750000e+14 6.3009592445036620e-04 9.0824657996362756e-01
1.9011838378166666e+14 5.7785507389405803e-04 7.9443671545869543e-01
1.9024329730583334e+14 5.4823028405619949e-04 6.4776654572475689e-01
1.9036821083000000e+14 5.4683681507320964e-04 4.8526653424669391e-01
1.9049312435416666e+14 5.7474235207028942e-04 3.3251085198213115e-01
1.9061803787833334e+14 6.2793491947433014e-04 2.0965820700965102e-01
1.9074295140250000e+14 6.9976075383590820e-04 1.2357176617494176e-01
1.9086786492666666e+14 7.8360590229334458e-04 7.1290145188811258e-02
1.9099277845083334e+14 8.7408947234965601e-04 4.6298535417873751e-02
1.9111769197500000e+14 9.6714422641340243e-04 4.2141262918914679e-02
1.9124260549916666e+14 1.0614855209316433e-03 5.3512373975691599e-02
1.9136751902333334e+14 1.1530425859459460e-03 7.6470908609134164e-02
1.9149243254750000e+14 1.2400075685021282e-03 1.0807560572889201e-01
1.9161734607166666e+14 1.3209373590958374e-03 1.4616407887552199e-01
1.9174225959583334e+14 1.3946642549791971e-03 1.8912477294298211e-01
1.9186717312000000e+14 1.4602409340784214e-03 2.3573246925897184e-01
1.9199208664416666e+14 1.5169065957729053e-03 2.8503276078096029e-01
1.9211700016833334e+14 1.5640660518075901e-03 3.3626104689948444e-01
1.9224191369250000e+14 1.6012767300690044e-03 3.8878502471387988e-01
1.9236682721666666e+14 1.6282405139927999e-03 4.4206292769571098e-01
1.9249174074083334e+14 1.6462969999703882e-03 4.9513207036874429e-01
1.9261665426500000e+14 1.6538383615420595e-03 5.4793313907611341e-01
1.9274156778916666e+14 1.6509646491961105e-03 6.0002898828607598e-01
1.9286648131333334e+14 1.6379111669644999e-03 6.5097740785389757e-01
1.9299139483750000e+14 1.6150486401400673e-03 7.0031396837746152e-01
1.9311630836166666e+14 1.5828843164244152e-03 7.4753471825162332e-01
1.9324122188583331e+14 1.5420643178477263e-03 7.9207783694138989e-01
1.9336613541000000e+14 1.4933777302365702e-03 8.3330360531667469e-01
1.9349104893416666e+14 1.4377630740985607e-03 8.7047247424654628e-01
1.9361596245833331e+14 1.3763179082774736e-03 9.0272182981483162e-01
1.9374087598250000e+14 1.3113011024190773e-03 9.2805533155928022e-01
1.9386578950666666e+14 1.2431359423849997e-03 9.4615218083254315e-01
1.9399070303083331e+14 1.1735264511243220e-03 9.5567536245932738e-01
1.9411561655500000e+14 1.1044173437566504e-03 9.5517450331392773e-01
1.9424053007916666e+14 1.0380045419715806e-03 9.4320202307596146e-01
1.9436544360333331e+14 9.7671599558963999e-04 9.1854549031615063e-01
1.9449035712750000e+14 9.2313138345789889e-04 8.8061122653360069e-01
1.9461527065166666e+14 8.7980205759988868e-04 8.2993576454008300e-01
1.9474018417583331e+14 8.4894849654730260e-04 7.6866929336913514e-01
1.9486509770000000e+14 8.3207145354875496e-04 7.0072205623644079e-01
1.9499001122416666e+14 8.3087536746814978e-04 6.3017603806505640e-01
1.9511492474833331e+14 8.4342274660598540e-04 5.6373972697026875e-01
1.9523983827250000e+14 8.6784129959673116e-04 5.0579512087817258e-01
1.9536475179666666e+14 9.0158160814354999e-04 4.5898031051189858e-01
1.9548966532083331e+14 9.4185378619975925e-04 4.2418746770719296e-01
1.9561457884500000e+14 9.8596555977235401e-04 4.0100217998584481e-01
1.9573949236916666e+14 1.0315171909310379e-03 3.8824158770077383e-01
1.9586440589333331e+14 1.0764792933892658e-03 3.8438597971048677e-01
1.9598931941750000e+14 1.1191998918137756e-03 3.8785218552978201e-01
1.9611423294166666e+14 1.1583785986251658e-03 3.9713632357459694e-01
1.9623914646583331e+14 1.1944180259500796e-03 4.1037555436654827e-01
1.9636405999000000e+14 1.2252085622799179e-03 4.2683329596065445e-01
1.9648897351416666e+14 1.2502929861120549e-03 4.4541421687495619e-01
1.9661388703833331e+14 1.2694444501718872e-03 4.6514320728199571e-01
1.9673880056250000e+14 1.2826487502721458e-03 4.8514326817176162e-01
1.9686371408666666e+14 1.2900907325358144e-03 5.0461697328839161e-01
1.9698862761083331e+14 1.2921433233018618e-03 5.2283357719124202e-01
1.9711354113500000e+14 1.2893575832053357e-03 5.3912314882837664e-01
1.9723845465916666e+14 1.2824520324165344e-03 5.5287893069118232e-01
1.9736336818333331e+14 1.2722992254357163e-03 5.6356905181876527e-01
1.9748828170750000e+14 1.2611331409437610e-03 5.7014372320750772e-01
1.9761319523166666e+14 1.2488411612543151e-03 5.7289179392903644e-01
1.9773810875583331e+14 1.2366219698987236e-03 5.7168643594090685e-01
1.9786302228000000e+14 1.2256969291533372e-03 5.6661458834608602e-01
1.9798793580416666e+14 1.2172465560286998e-03 5.5801240047478762e-01
1.9811284932833331e+14 1.2123366504324525e-03 5.4648193764462594e-01
1.9823776285250000e+14 1.2118407304740088e-03 5.3287707789172123e-01
1.9836267637666666e+14 1.2163690522535133e-03 5.1825136026757057e-01
1.9848758990083331e+14 1.2262160635473373e-03 5.0377028969239457e-01
1.9861250342500000e+14 1.2413362094625064e-03 4.9060209093981527e-01
1.9873741694916666e+14 1.2625928329810915e-03 4.7930469473476234e-01
1.9886233047333331e+14 1.2880870785464437e-03 4.7128482242294129e-01
1.9898724399750000e+14 1.3169100278559341e-03 4.6715800991534967e-01
1.9911215752166666e+14 1.3479906805623047e-03 4.6728069131581118e-01
1.9923707104583331e+14 1.3801668307196274e-03 4.7177042470040470e-01
1.9936198457000000e+14 1.4122480796250022e-03 4.8054477928026179e-01
1.9948689809416666e+14 1.4430673500513554e-03 4.9336690581667875e-01
1.9961181161833331e+14 1.4715203260732756e-03 5.0988899530726584e-01
1.9973672514250000e+14 1.4965941321195449e-03 5.2968864715339026e-01
1.9986163866666666e+14 1.5173873888444176e-03 5.5229628595436897e-01
("port 1","mode 1",1,"port 2",1,"transmission")
(101, 3)
1.8737028625000000e+14 1.3253359383966011e-03 3.1386289284865319e+00
1.8749519977416666e+14 1.3582065108797574e-03 3.3483393917954190e+00
1.8762011329833334e+14 1.3864355433048619e-03 3.5551500900556765e+00
1.8774502682250000e+14 1.4098960461964129e-03 3.7593537983846197e+00
1.8786994034666666e+14 1.4285098567078658e-03 3.9611814783774260e+00
1.8799485387083334e+14 1.4422423047547428e-03 4.1608124588781177e+00
1.8811976739500000e+14 1.4510980070863008e-03 4.3583821806485981e+00
1.8824468091916666e+14 1.4551174917647746e-03 4.5539880003961786e+00
1.8836959444333334e+14 1.4543744486021179e-03 4.7476934348347211e+00
1.8849450796750000e+14 1.4489734692368140e-03 4.9395311302731422e+00
1.8861942149166666e+14 1.4390481912165377e-03 5.1295047667261215e+00
1.8874433501583334e+14 1.4247684551362022e-03 5.3175884392007386e+00
1.8886924854000000e+14 1.4063117757452150e-03 5.5037298490380122e+00
1.8899416206416666e+14 1.3838908885242470e-03 5.6878487027555282e+00
1.8911907558833334e+14 1.3577437894752493e-03 5.8698350626461622e+00
1.8924398911250000e+14 1.3281337270366845e-03 6.0495473699362199e+00
1.8936890263666666e+14 1.2953496725629727e-03 6.2268098165815680e+00
1.8949381616083334e+14 1.2597073452518621e-03 6.4014091188870266e+00
1.8961872968500000e+14 1.2215508774317319e-03 6.5730908022219490e+00
1.8974364320916666e+14 1.1812552092821736e-03 6.7415552129240863e+00
1.8986855673333334e+14 1.1392292920667864e-03 6.9064536585280569e+00
1.8999347025750000e+14 1.0959191706323194e-03 7.0673784779739179e+00
1.9011838378166666e+14 1.0518142166696615e-03 7.2238824361399727e+00
1.9024329730583334e+14 1.0074531562799737e-03 7.3754616089679219e+00
1.9036821083000000e+14 9.6342889389351184e-04 7.5215713840550311e+00
1.9049312435416666e+14 9.2039346540240762e-04 7.6616467771652319e+00
1.9061803787833334e+14 8.7906069698075575e-04 7.7951386805211103e+00
1.9074295140250000e+14 8.4020407721740846e-04 7.9215717279970592e+00
1.9086786492666666e+14 8.0464631447376767e-04 8.0406280143176545e+00
1.9099277845083334e+14 7.7323629958399060e-04 8.1522556082347144e+00
1.9111769197500000e+14 7.4680953561733995e-04 8.2567899049049256e+00
1.9124260549916666e+14 7.2612690092564106e-04 8.3550531391441005e+00
1.9136751902333334e+14 7.1181510483107262e-04 8.4484240583425549e+00
1.9149243254750000e+14 7.0428131247037473e-04 8.5387654087210123e+00
1.9161734607166666e+14 7.0365964176282109e-04 8.6282599511327760e+00
1.9174225959583334e+14 7.0978711419263606e-04 8.7191492096051615e+00
1.9186717312000000e+14 7.2222178001132527e-04 8.8134544730273845e+00
1.9199208664416666e+14 7.4029781381967973e-04 8.9127618920509146e+00
1.9211700016833334e+14 7.6320124339232867e-04 9.0181210479317073e+00
1.9224191369250000e+14 7.9004718249881922e-04 9.1300564779119888e+00
1.9236682721666666e+14 8.1994439677779592e-04 9.2486557556231652e+00
1.9249174074083334e+14 8.5204070805631213e-04 9.3736853716634663e+00
1.9261665426500000e+14 8.8555182610997399e-04 9.5047174884572065e+00
1.9274156778916666e+14 9.1977166450141570e-04 9.6412126465287535e+00
1.9286648131333334e+14 9.5407612546072752e-04 9.7825918679452109e+00
1.9299139483750000e+14 9.8792004177538826e-04 9.9282808215417990e+00
1.9311630836166666e+14 1.0208312307717481e-03 1.0077735624789561e+01
1.9324122188583331e+14 1.0524035305201978e-03 1.0230455813266714e+01
1.9336613541000000e+14 1.0822898841113180e-03 1.0385989008870157e+01
1.9349104893416666e+14 1.1101960021801364e-03 1.0543930590965253e+01
1.9361596245833331e+14 1.1358748090908441e-03 1.0703920603830310e+01
1.9374087598250000e+14 1.1591235436958002e-03 1.0865636507858104e+01
1.9386578950666666e+14 1.1797740871184802e-03 1.1028796356434553e+01
1.9399070303083331e+14 1.1976951649398380e-03 1.1193146156482660e+01
1.9411561655500000e+14 1.2127877713057136e-03 1.1358457764179557e+01
1.9424053007916666e+14 1.2249827804212401e-03 1.1524524658443003e+01
1.9436544360333331e+14 1.2342388973233876e-03 1.1691158140907858e+01
