["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 7.2876088973693556e-04 3.7829440304224632e-01
1.8749519977416666e+14 7.9762743267452335e-04 4.1476492602270632e-01
1.8762011329833334e+14 8.4994530792943180e-04 4.7504306018961395e-01
1.8774502682250000e+14 8.8027053406266795e-04 5.4775349142369190e-01
1.8786994034666666e+14 8.8627971636044093e-04 6.2395711041827517e-01
1.8799485387083334e+14 8.6836403787578676e-04 6.9582015805690289e-01
1.8811976739500000e+14 8.2948791059236785e-04 7.5547254112069717e-01
1.8824468091916666e+14 7.7524218393498160e-04 7.9418921585786273e-01
1.8836959444333334e+14 7.1401290295247503e-04 8.0234489258739206e-01
1.8849450796750000e+14 6.5696506365140925e-04 7.7150735776594981e-01
1.8861942149166666e+14 6.1690831114110983e-04 7.0068179377701656e-01
1.8874433501583334e+14 6.0595712137795680e-04 6.0324714443900396e-01
1.8886924854000000e+14 6.2618114914701794e-04 5.1042148808917120e-01
1.8899416206416666e+14 6.7115308339977880e-04 4.4812642126921903e-01
1.8911907558833334e+14 7.2888928240858418e-04 4.2526742601379158e-01
1.8924398911250000e+14 7.8723532432121339e-04 4.3727201890972356e-01
1.8936890263666666e+14 8.3655733245037943e-04 4.7471511417530982e-01
1.8949381616083334e+14 8.7026505228684884e-04 5.2808538277887862e-01
1.8961872968500000e+14 8.8461191871542393e-04 5.8900688467503770e-01
1.8974364320916666e+14 8.7845010951422789e-04 6.4998601590793637e-01
1.8986855673333334e+14 8.5310585078962348e-04 7.0378955664971732e-01
1.8999347025750000e+14 8.1353310564481610e-04 7.4163240731489111e-01
1.9011838378166666e+14 7.6486221997862738e-04 7.5674933183038195e-01
1.9024329730583334e+14 7.1594205214318420e-04 7.4228434657728870e-01
1.9036821083000000e+14 6.7730369139646556e-04 6.9591521298733583e-01
1.9049312435416666e+14 6.5882497190688301e-04 6.2512915792306423e-01
1.9061803787833334e+14 6.6587133115164187e-04 5.4865032935041791e-01
1.9074295140250000e+14 6.9648711084140070e-04 4.8812008535708751e-01
1.9086786492666666e+14 7.4254228337489723e-04 4.5663106780548152e-01
1.9099277845083334e+14 7.9358579603566379e-04 4.5578190072443242e-01
1.9111769197500000e+14 8.4005132219424857e-04 4.8015696789504719e-01
1.9124260549916666e+14 8.7598551554578133e-04 5.2120049512385536e-01
1.9136751902333334e+14 8.9538862344126302e-04 5.7187910689696997e-01
1.9149243254750000e+14 8.9621686988793374e-04 6.2487419729051530e-01
1.9161734607166666e+14 8.7895558480302930e-04 6.7319167460798002e-01
1.9174225959583334e+14 8.4657771213340102e-04 7.0986452319352411e-01
1.9186717312000000e+14 8.0450316912029929e-04 7.2799941702209980e-01
1.9199208664416666e+14 7.6039564167584622e-04 7.2173225671594932e-01
1.9211700016833334e+14 7.2341443653439242e-04 6.8872287873551108e-01
1.9224191369250000e+14 7.0237303476482270e-04 6.3377884957314856e-01
1.9236682721666666e+14 7.0279347210708829e-04 5.7032519646095969e-01
1.9249174074083334e+14 7.2569496737551957e-04 5.1468272721005792e-01
1.9261665426500000e+14 7.6407143032592708e-04 4.8076166328904729e-01
1.9274156778916666e+14 8.0920125832449022e-04 4.7248360479692492e-01
1.9286648131333334e+14 8.5239637930422426e-04 4.8696482755382725e-01
1.9299139483750000e+14 8.8668828817527873e-04 5.1819529663230546e-01
1.9311630836166666e+14 9.0743334496050636e-04 5.5943429760691599e-01
1.9324122188583331e+14 9.1239775124158067e-04 6.0414475971412329e-01
1.9336613541000000e+14 9.0167189934516967e-04 6.4615536507314075e-01
1.9349104893416666e+14 8.7753833641603172e-04 6.7961723867271828e-01
1.9361596245833331e+14 8.4428895811362143e-04 6.9914046306815836e-01
1.9374087598250000e+14 8.0895521513243062e-04 6.9935773654895528e-01
1.9386578950666666e+14 7.7748305298857895e-04 6.7955081491177682e-01
1.9399070303083331e+14 7.5664553836693254e-04 6.4243579730741907e-01
1.9411561655500000e+14 7.5117407979972939e-04 5.9595323469851813e-01
1.9424053007916666e+14 7.6217173232806230e-04 5.5123103075601032e-01
1.9436544360333331e+14 7.8681273646867328e-04 5.1822093099643229e-01
1.9449035712750000e+14 8.1958569190064025e-04 5.0228984504650498e-01
1.9461527065166666e+14 8.5415834973930635e-04 5.0386948407726573e-01
1.9474018417583331e+14 8.8484860645110801e-04 5.2011470257139325e-01
1.9486509770000000e+14 9.0739419399693490e-04 5.4669800442735095e-01
1.9499001122416666e+14 9.2031986107459895e-04 5.7814592898080241e-01
1.9511492474833331e+14 9.2154528750790633e-04 6.1058332354311184e-01
1.9523983827250000e+14 9.1170982760156228e-04 6.3970115615881928e-01
1.9536475179666666e+14 8.9286916482441781e-04 6.6157533714578320e-01
1.9548966532083331e+14 8.6829904016489702e-04 6.7286746879635140e-01
1.9561457884500000e+14 8.4220553737455485e-04 6.7127631406214339e-01
1.9573949236916666e+14 8.1925639157636224e-04 6.5626954563323048e-01
1.9586440589333331e+14 8.0385903384841938e-04 6.2986692119510113e-01
1.9598931941750000e+14 7.9923542297539150e-04 5.9688828064774579e-01
1.9611423294166666e+14 8.0657611036042483e-04 5.6404743699918525e-01
1.9623914646583331e+14 8.2578480657587085e-04 5.3722677671581520e-01
1.9636405999000000e+14 8.5256915474610044e-04 5.2197996154987425e-01
1.9648897351416666e+14 8.8250447924302861e-04 5.2012408409468880e-01
1.9661388703833331e+14 9.1091174425773750e-04 5.3093569027435095e-01
1.9673880056250000e+14 9.3358894479035560e-04 5.5196073373268340e-01
1.9686371408666666e+14 9.4729709610288123e-04 5.7975003665480351e-01
1.9698862761083331e+14 9.5007303414902102e-04 6.1031703258662073e-01
1.9711354113500000e+14 9.4144711107471419e-04 6.3936829839805032e-01
1.9723845465916666e+14 9.2260230020192052e-04 6.6245957645868370e-01
1.9736336818333331e+14 8.9645516174586301e-04 6.7527622516045016e-01
1.9748828170750000e+14 8.6852334117849578e-04 6.7340354990520224e-01
1.9761319523166666e+14 8.4364628765841638e-04 6.5609179986694810e-01
1.9773810875583331e+14 8.2783032433602298e-04 6.2525592589107559e-01
1.9786302228000000e+14 8.2568898135718181e-04 5.8707051445818503e-01
1.9798793580416666e+14 8.3879901452175900e-04 5.5067728594721221e-01
1.9811284932833331e+14 8.6497166594262382e-04 5.2487231686933278e-01
1.9823776285250000e+14 8.9895087478732442e-04 5.1499482629431159e-01
1.9836267637666666e+14 9.3402822388624206e-04 5.2199529884513196e-01
1.9848758990083331e+14 9.6366561244172781e-04 5.4339888710655804e-01
1.9861250342500000e+14 9.8263798918976283e-04 5.7474951547348951e-01
1.9873741694916666e+14 9.8865971533341145e-04 6.0998032372167088e-01
1.9886233047333331e+14 9.7981535133450986e-04 6.4388647862719928e-01
1.9898724399750000e+14 9.5772433935158987e-04 6.7054408276727839e-01
1.9911215752166666e+14 9.2655229000122321e-04 6.8434370366157848e-01
1.9923707104583331e+14 8.9273069972182876e-04 6.8093581494025779e-01
1.9936198457000000e+14 8.6410559319113076e-04 6.5896776064913831e-01
1.9948689809416666e+14 8.4821980982882498e-04 6.2210098878189568e-01
1.9961181161833331e+14 8.4990416688240987e-04 5.7945404399783251e-01
1.9973672514250000e+14 8.6931509280463492e-04 5.4266721674752705e-01
1.9986163866666666e+14 9.0183514274433233e-04 5.2097505304750791e-01
("port 1","mode 1",1,"port 2",1,"transmission")
(101, 3)
1.8737028625000000e+14 1.7127039561876784e-03 -2.8076070924754015e+00
1.8749519977416666e+14 1.4427374756387904e-03 -1.6840197615649759e+00
1.8762011329833334e+14 1.3607373160780198e-03 -4.6502494938796129e-01
1.8774502682250000e+14 1.4943818668518866e-03 7.2326983773008746e-01
1.8786994034666666e+14 1.7498802879217868e-03 1.7975017422318202e+00
1.8799485387083334e+14 2.0183830687823235e-03 2.7750988497187832e+00
1.8811976739500000e+14 2.2315122380057771e-03 3.6924604400468573e+00
1.8824468091916666e+14 2.3540035462938755e-03 4.5737702272952365e+00
1.8836959444333334e+14 2.3717313739897144e-03 5.4325144896285762e+00
1.8849450796750000e+14 2.2848466658014770e-03 6.2759153504666090e+00
1.8861942149166666e+14 2.1036507976035738e-03 7.1075152760382823e+00
1.8874433501583334e+14 1.8456757713143251e-03 7.9282745396026613e+00
1.8886924854000000e+14 1.5334583077675299e-03 8.7366084302400306e+00
1.8899416206416666e+14 1.1926790448219470e-03 9.5270396357937948e+00
1.8911907558833334e+14 8.5074165445232850e-04 1.0285444557895110e+01
1.8924398911250000e+14 5.3665963387868629e-04 1.0971635046098790e+01
1.8936890263666666e+14 2.8766730065620568e-04 1.1444549800942623e+01
1.8949381616083334e+14 1.8152027236456326e-04 1.1383823746652634e+01
1.8961872968500000e+14 2.2736808708624713e-04 1.1501145997523077e+01
1.8974364320916666e+14 2.6431057528869371e-04 1.2093704080531479e+01
1.8986855673333334e+14 2.3656182719472357e-04 1.2879617101683509e+01
1.8999347025750000e+14 1.4504223810048755e-04 1.3900614351648203e+01
1.9011838378166666e+14 9.0715433241372846e-05 1.6188344222302192e+01
1.9024329730583334e+14 2.6806775442316769e-04 1.7764693263163377e+01
1.9036821083000000e+14 5.0361808523566277e-04 1.8719295541690411e+01
1.9049312435416666e+14 7.5081615010683925e-04 1.9586865932312996e+01
1.9061803787833334e+14 9.8604397119901100e-04 2.0429415558338153e+01
1.9074295140250000e+14 1.1887776046926788e-03 2.1261546600556159e+01
1.9086786492666666e+14 1.3411405596881077e-03 2.2087901931171483e+01
1.9099277845083334e+14 1.4284971133121166e-03 2.2909978500821904e+01
1.9111769197500000e+14 1.4400937475914995e-03 2.3727912208089798e+01
1.9124260549916666e+14 1.3696620745407362e-03 2.4540907206091795e+01
1.9136751902333334e+14 1.2160151622539182e-03 2.5346901614486633e+01
1.9149243254750000e+14 9.8345925822073614e-04 2.6140803328842065e+01
1.9161734607166666e+14 6.8226952195871203e-04 2.6906512570459409e+01
1.9174225959583334e+14 3.3171314845122638e-04 2.7553224327661408e+01
1.9186717312000000e+14 1.3022735125438261e-04 2.6440916891417277e+01
1.9199208664416666e+14 5.0123433371020349e-04 2.6546013863421155e+01
1.9211700016833334e+14 8.9795908263450269e-04 2.7257966941303753e+01
1.9224191369250000e+14 1.2652963757379416e-03 2.8025693187851264e+01
1.9236682721666666e+14 1.5795082922593488e-03 2.8807750328880960e+01
1.9249174074083334e+14 1.8219414138865196e-03 2.9593991217979898e+01
1.9261665426500000e+14 1.9789997148784901e-03 3.0380234350685832e+01
1.9274156778916666e+14 2.0429622053295248e-03 3.1163752409765461e+01
1.9286648131333334e+14 2.0125905022457774e-03 3.1941813879985883e+01
1.9299139483750000e+14 1.8933728253348306e-03 3.2710755915780439e+01
1.9311630836166666e+14 1.6974784904018178e-03 3.3464734247615880e+01
1.9324122188583331e+14 1.4438103123899199e-03 3.4193270550694201e+01
1.9336613541000000e+14 1.1590219997608231e-03 3.4875905596061536e+01
1.9349104893416666e+14 8.8151458535808418e-04 3.5471518272155222e+01
1.9361596245833331e+14 6.7099007148853525e-04 3.5914479483500784e+01
1.9374087598250000e+14 6.0179261684271533e-04 3.6217467838524364e+01
1.9386578950666666e+14 6.7440874653114900e-04 3.6600336679106910e+01
1.9399070303083331e+14 7.9750065088758236e-04 3.7169404655896876e+01
1.9411561655500000e+14 9.0043261879748878e-04 3.7871294069116743e+01
1.9424053007916666e+14 9.5491781496039214e-04 3.8660670932746505e+01
1.9436544360333331e+14 9.5880843354594319e-04 3.9522086492071217e+01
1.9449035712750000e+14 9.2919664953546130e-04 4.0457345832561373e+01
1.9461527065166666e+14 9.0017823777889484e-04 4.1469983851090106e+01
1.9474018417583331e+14 9.1408139464193682e-04 4.2539950308278002e+01
1.9486509770000000e+14 9.9710372765372400e-04 4.3611363906707062e+01
1.9499001122416666e+14 1.1394995565702606e-03 4.4632110576624903e+01
1.9511492474833331e+14 1.3073386158427729e-03 4.5588949461308722e+01
1.9523983827250000e+14 1.4643169686243236e-03 4.6492680944470074e+01
1.9536475179666666e+14 1.5814672090721598e-03 4.7357089847191467e+01
1.9548966532083331e+14 1.6387439832605390e-03 4.8191699657982738e+01
1.9561457884500000e+14 1.6247482543007377e-03 4.9001093809866177e+01
1.9573949236916666e+14 1.5364463756658230e-03 4.9785119959384424e+01
1.9586440589333331e+14 1.3792769212585773e-03 5.0537849067119573e+01
1.9598931941750000e+14 1.1683189485876006e-03 5.1243619776328792e+01
1.9611423294166666e+14 9.3254614062429316e-04 5.1867277549938386e+01
1.9623914646583331e+14 7.2688571092829261e-04 5.2342098755703717e+01
1.9636405999000000e+14 6.4374676758537346e-04 5.2635853408362742e+01
1.9648897351416666e+14 7.3662956963781395e-04 5.2948283849167211e+01
1.9661388703833331e+14 9.3016384910729057e-04 5.3447274094950252e+01
1.9673880056250000e+14 1.1334300438649494e-03 5.4084072072189038e+01
1.9686371408666666e+14 1.2963475805528369e-03 5.4796445834343665e+01
1.9698862761083331e+14 1.3936146337180787e-03 5.5553459345765766e+01
1.9711354113500000e+14 1.4136409050795450e-03 5.6342397820106676e+01
1.9723845465916666e+14 1.3547297644103675e-03 5.7160633993760783e+01
1.9736336818333331e+14 1.2240975630522029e-03 5.8013831660875340e+01
1.9748828170750000e+14 1.0387538263532028e-03 5.8919454694168621e+01
1.9761319523166666e+14 8.3011470501933627e-04 5.9917600139685561e+01
1.9773810875583331e+14 6.5754915592839888e-04 6.1080349227347504e+01
1.9786302228000000e+14 6.1576457052147043e-04 6.2412494286414358e+01
1.9798793580416666e+14 7.4229125518008015e-04 6.3678189530573981e+01
1.9811284932833331e+14 9.5779243036762018e-04 6.4754157090818865e+01
1.9823776285250000e+14 1.1851470741597126e-03 6.5705842905769615e+01
1.9836267637666666e+14 1.3834929070673711e-03 6.6590993710852672e+01
1.9848758990083331e+14 1.5314850989697425e-03 6.7437628804604827e+01
1.9861250342500000e+14 1.6182274850675895e-03 6.8258405642039037e+01
1.9873741694916666e+14 1.6401728425081473e-03 6.9058484953363575e+01
1.9886233047333331e+14 1.6001750212471398e-03 6.9838687693168680e+01
1.9898724399750000e+14 1.5071398168895111e-03 7.0596624337299019e+01
1.9911215752166666e+14 1.3757321947300105e-03 7.1326980201285750e+01
1.9923707104583331e+14 1.2258800169035965e-03 7.2021875194527667e+01
1.9936198457000000e+14 1.0817163625054388e-03 7.2673118840595748e+01
1.9948689809416666e+14 9.6839503132027400e-04 7.3279636386686590e+01
1.9961181161833331e+14 9.0406012202831284e-04 7.3859456770456418e+01
1.9973672514250000e+14 8.8910089819005541e-04 7.4450254677135291e+01
1.9986163866666666e+14 9.0469834926634599e-04 7.5086731940959453e+01
("port 1","mode 1",1,"port 3",1,"transmission")
(101, 3)
1.8737028625000000e+14 9.8213295974833692e-01 -2.3002905020109643e+00
1.8749519977416666e+14 9.8230867379160536e-01 -1.9008427319487362e+00
1.8762011329833334e+14 9.8248254922444334e-01 -1.5014244579512401e+00
1.8774502682250000e+14 9.8265462464867270e-01 -1.1020357569438308e+00
1.8786994034666666e+14 9.8282493503854762e-01 -7.0267669426102297e-01
1.8799485387083334e+14 9.8299350787901429e-01 -3.0334732724650226e-01
1.8811976739500000e+14 9.8316036199338686e-01 9.5952289826081491e-02
1.8824468091916666e+14 9.8332550919958339e-01 4.9522210122639543e-01
