["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 5.2051524077722968e-04 -3.8211079198516495e-01
1.8749519977416666e+14 5.4646437588925123e-04 -2.9826818994327670e-01
1.8762011329833334e+14 5.7063068928732224e-04 -2.1715781513989940e-01
1.8774502682250000e+14 5.9282209520399140e-04 -1.3836050242351428e-01
1.8786994034666666e+14 6.1287055002661047e-04 -6.1544522800474302e-02
1.8799485387083334e+14 6.3063091544738291e-04 1.3553308471503715e-02
1.8811976739500000e+14 6.4598028340727409e-04 8.7141678374637571e-02
1.8824468091916666e+14 6.5881758597207362e-04 1.5938522736673272e-01
1.8836959444333334e+14 6.6906336678533042e-04 2.3041230898076900e-01
1.8849450796750000e+14 6.7665962774506375e-04 3.0032070631027330e-01
1.8861942149166666e+14 6.8156969110705389e-04 3.6918176813545506e-01
1.8874433501583334e+14 6.8503336732656905e-04 4.3621317052747832e-01
1.8886924854000000e+14 6.8572114954322820e-04 5.0203061247763114e-01
1.8899416206416666e+14 6.8364530044776159e-04 5.6664465571356892e-01
1.8911907558833334e+14 6.7884020342844846e-04 6.3004120382394757e-01
1.8924398911250000e+14 6.7136205588404956e-04 6.9218108026439429e-01
1.8936890263666666e+14 6.6128853742778750e-04 7.5299867944814780e-01
1.8949381616083334e+14 6.4871847364901980e-04 8.1239963617721789e-01
1.8961872968500000e+14 6.3377152642529906e-04 8.7025740448388234e-01
1.8974364320916666e+14 6.1658795405725815e-04 9.2640857957787914e-01
1.8986855673333334e+14 5.9732849837485327e-04 9.8064673589956319e-01
1.8999347025750000e+14 5.7686583177072605e-04 1.0307605542351963e+00
1.9011838378166666e+14 5.5460072990901380e-04 1.0781084253979147e+00
1.9024329730583334e+14 5.3076339170546501e-04 1.1222691281609889e+00
1.9036821083000000e+14 5.0561104226150852e-04 1.1627251736129529e+00
1.9049312435416666e+14 4.7943068320605004e-04 1.1988437700249814e+00
1.9061803787833334e+14 4.5254295431545777e-04 1.2298558532028836e+00
1.9074295140250000e+14 4.2530731441910678e-04 1.2548357081220278e+00
1.9086786492666666e+14 3.9812861555414241e-04 1.2726869439769257e+00
1.9099277845083334e+14 3.7146476352666399e-04 1.2821464271461089e+00
1.9111769197500000e+14 3.4583429322790268e-04 1.2818273015134911e+00
1.9124260549916666e+14 3.2221158357434427e-04 1.2665952366749378e+00
1.9136751902333334e+14 3.0091342295786945e-04 1.2385547034566677e+00
1.9149243254750000e+14 2.8266938244227038e-04 1.1972578086046315e+00
1.9161734607166666e+14 2.6819025322542540e-04 1.1435251285742236e+00
1.9174225959583334e+14 2.5806884333535025e-04 1.0799498663891574e+00
1.9186717312000000e+14 2.5265670577225718e-04 1.0109842787434182e+00
1.9199208664416666e+14 2.5196173891591542e-04 9.4230483490782901e-01
1.9211700016833334e+14 2.5562082074834686e-04 8.7957817487129430e-01
1.9224191369250000e+14 2.6296766423274380e-04 8.2723313003801080e-01
1.9236682721666666e+14 2.7316186958559495e-04 7.8783880323184441e-01
1.9249174074083334e+14 2.8620680318730568e-04 7.5930873877536109e-01
1.9261665426500000e+14 3.0040700594545765e-04 7.4443075202033782e-01
1.9274156778916666e+14 3.1499951970477921e-04 7.4192438800398997e-01
1.9286648131333334e+14 3.2933922048448017e-04 7.5026441269570010e-01
1.9299139483750000e+14 3.4289216126782448e-04 7.6794903656159963e-01
