["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 1.7083578449732359e-03 5.1031886758012746e-01
1.8749519977416666e+14 1.7256083183744473e-03 5.7692021556103790e-01
1.8762011329833334e+14 1.7325462971291504e-03 6.4390908861100216e-01
1.8774502682250000e+14 1.7290688238072217e-03 7.1119602924451319e-01
1.8786994034666666e+14 1.7151387439612367e-03 7.7869869878747855e-01
1.8799485387083334e+14 1.6907846312547215e-03 8.4633792768766625e-01
1.8811976739500000e+14 1.6561004270023464e-03 9.1403383714158282e-01
1.8824468091916666e+14 1.6112447881385724e-03 9.8170161509421650e-01
1.8836959444333334e+14 1.5564401516402042e-03 1.0492464353959792e+00
1.8849450796750000e+14 1.4919715401813180e-03 1.1165567995977146e+00
1.8861942149166666e+14 1.4181851576585897e-03 1.1834951797450977e+00
1.8874433501583334e+14 1.3361127211753731e-03 1.2485500675173549e+00
1.8886924854000000e+14 1.2453588825134213e-03 1.3125606861550962e+00
1.8899416206416666e+14 1.1464449839758881e-03 1.3751170185404025e+00
1.8911907558833334e+14 1.0399555824161457e-03 1.4356102996487217e+00
1.8924398911250000e+14 9.2654313509920672e-04 1.4930897867049828e+00
1.8936890263666666e+14 8.0694040330481296e-04 1.5459774094000658e+00
1.8949381616083334e+14 6.8199176604383498e-04 1.5914444013080824e+00
1.8961872968500000e+14 5.5273662954180743e-04 1.6238751806013283e+00
1.8974364320916666e+14 4.2066353052030894e-04 1.6304057484395098e+00
1.8986855673333334e+14 2.8868916773331689e-04 1.5745427430053054e+00
1.8999347025750000e+14 1.6721661404894741e-04 1.3033569792699651e+00
1.9011838378166666e+14 1.1560047788740333e-04 3.5853631833816152e-01
1.9024329730583334e+14 2.0268831107480369e-04 -3.5598544102493529e-01
1.9036821083000000e+14 3.3416691308822525e-04 -5.3277923076685962e-01
1.9049312435416666e+14 4.7398034426291189e-04 -5.6644734508813477e-01
1.9061803787833334e+14 6.1528979859158325e-04 -5.5161432375552122e-01
1.9074295140250000e+14 7.5563539643257410e-04 -5.1520599346636808e-01
1.9086786492666666e+14 8.9357504599278984e-04 -4.6741608292017406e-01
1.9099277845083334e+14 1.0280083470618753e-03 -4.1290349767770052e-01
1.9111769197500000e+14 1.1579868316636079e-03 -3.5408898803242350e-01
1.9124260549916666e+14 1.2843199383093245e-03 -2.9194456086213932e-01
1.9136751902333334e+14 1.4046010300627061e-03 -2.2794397108494552e-01
1.9149243254750000e+14 1.5180661302754191e-03 -1.6258458823322561e-01
1.9161734607166666e+14 1.6239999728297162e-03 -9.6201853483316890e-02
1.9174225959583334e+14 1.7217372649731312e-03 -2.9030880457930966e-02
1.9186717312000000e+14 1.8106649739168504e-03 3.8757882251845330e-02
1.9199208664416666e+14 1.8902249975334693e-03 1.0703698978329668e-01
1.9211700016833334e+14 1.9599168844806870e-03 1.7570828186515930e-01
1.9224191369250000e+14 2.0193004164743415e-03 2.4469385632081972e-01
1.9236682721666666e+14 2.0679979419561067e-03 3.1392990702373524e-01
