["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 1.0007700744558187e-03 5.4426405743361694e-01
1.8749519977416666e+14 1.0149362887889911e-03 5.5072023098311873e-01
1.8762011329833334e+14 1.0248763319708606e-03 5.5926202948862758e-01
1.8774502682250000e+14 1.0303992035171723e-03 5.6828837280325817e-01
1.8786994034666666e+14 1.0318633383873926e-03 5.7634704179876595e-01
1.8799485387083334e+14 1.0301036965848259e-03 5.8224069432428960e-01
1.8811976739500000e+14 1.0263224810788663e-03 5.8512829941931710e-01
1.8824468091916666e+14 1.0219429993528627e-03 5.8462044622708986e-01
1.8836959444333334e+14 1.0184302594948200e-03 5.8085003177664185e-01
1.8849450796750000e+14 1.0170916909004908e-03 5.7448686412197314e-01
1.8861942149166666e+14 1.0188842907345608e-03 5.6666520414424604e-01
1.8874433501583334e+14 1.0258816171166470e-03 5.5786113553593508e-01
1.8886924854000000e+14 1.0363619440818715e-03 5.5055151015468340e-01
1.8899416206416666e+14 1.0496425260048765e-03 5.4602210726612987e-01
1.8911907558833334e+14 1.0645887403921931e-03 5.4516058924154143e-01
1.8924398911250000e+14 1.0797811740108235e-03 5.4835862992333828e-01
1.8936890263666666e+14 1.0937043399211008e-03 5.5550868376020968e-01
1.8949381616083334e+14 1.1049258348312392e-03 5.6606661695670946e-01
1.8961872968500000e+14 1.1122472357044107e-03 5.7914461491830627e-01
1.8974364320916666e+14 1.1148198429542803e-03 5.9360765300704765e-01
1.8986855673333334e+14 1.1122256872057820e-03 6.0816123511626596e-01
1.8999347025750000e+14 1.1060204975635449e-03 6.2049156905932212e-01
1.9011838378166666e+14 1.0952512221649969e-03 6.3011578501798693e-01
1.9024329730583334e+14 1.0809766660448926e-03 6.3576240729567812e-01
1.9036821083000000e+14 1.0646954954766660e-03 6.3639142913249358e-01
1.9049312435416666e+14 1.0482448985623771e-03 6.3135281605794791e-01
1.9061803787833334e+14 1.0336399206949019e-03 6.2056262651170724e-01
1.9074295140250000e+14 1.0228518326026793e-03 6.0465221452384021e-01
1.9086786492666666e+14 1.0175436167834042e-03 5.8501894425374434e-01
1.9099277845083334e+14 1.0188080388927312e-03 5.6370868115106376e-01
1.9111769197500000e+14 1.0269739297534652e-03 5.4311349227607941e-01
1.9124260549916666e+14 1.0430657966749141e-03 5.2473157025473594e-01
1.9136751902333334e+14 1.0643309213835619e-03 5.1132133840366145e-01
1.9149243254750000e+14 1.0889530910566051e-03 5.0402216660466037e-01
1.9161734607166666e+14 1.1148208656708708e-03 5.0320607077062796e-01
