["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 9.9996367183598006e-04 5.4416707439599576e-01
1.8749519977416666e+14 1.0141620643992163e-03 5.4956463109288733e-01
1.8762011329833334e+14 1.0243553231355765e-03 5.5713613522963101e-01
1.8774502682250000e+14 1.0303171760270907e-03 5.6533668868775522e-01
1.8786994034666666e+14 1.0323553429967753e-03 5.7276029823520969e-01
1.8799485387083334e+14 1.0312410556091553e-03 5.7824507865011476e-01
1.8811976739500000e+14 1.0281030843907876e-03 5.8097098591597107e-01
1.8824468091916666e+14 1.0242867950457869e-03 5.8054910438121088e-01
1.8836959444333334e+14 1.0211824430552002e-03 5.7708609870665428e-01
1.8849450796750000e+14 1.0200357491076575e-03 5.7119590355559779e-01
1.8861942149166666e+14 1.0217652991085309e-03 5.6393134768524456e-01
1.8874433501583334e+14 1.0284394323006754e-03 5.5567970895148622e-01
1.8886924854000000e+14 1.0383593181190081e-03 5.4881975522177362e-01
1.8899416206416666e+14 1.0508978970075174e-03 5.4456967887701879e-01
1.8911907558833334e+14 1.0649961421662338e-03 5.4378192623366073e-01
1.8924398911250000e+14 1.0793184603866269e-03 5.4684581617255534e-01
1.8936890263666666e+14 1.0924306574428483e-03 5.5367782271278709e-01
1.8949381616083334e+14 1.1029710440637287e-03 5.6377507289237316e-01
1.8961872968500000e+14 1.1097962580684114e-03 5.7630009740901333e-01
1.8974364320916666e+14 1.1120942593196756e-03 5.9017185135265415e-01
1.8986855673333334e+14 1.1094640078755911e-03 6.0415076863148753e-01
1.8999347025750000e+14 1.1034624257288351e-03 6.1598198402403204e-01
1.9011838378166666e+14 1.0931086456094619e-03 6.2523528115451232e-01
1.9024329730583334e+14 1.0794161352935564e-03 6.3069257641891208e-01
1.9036821083000000e+14 1.0638183864519926e-03 6.3136155964730778e-01
1.9049312435416666e+14 1.0480707282561903e-03 6.2662639361230010e-01
1.9061803787833334e+14 1.0340963054201330e-03 6.1641240787555440e-01
1.9074295140250000e+14 1.0237756048112217e-03 6.0132326901491484e-01
1.9086786492666666e+14 1.0186970328454421e-03 5.8268540986487483e-01
1.9099277845083334e+14 1.0199107034576677e-03 5.6243712882985941e-01
1.9111769197500000e+14 1.0277455107883884e-03 5.4284792019232375e-01
1.9124260549916666e+14 1.0432691716831736e-03 5.2530711934502328e-01
1.9136751902333334e+14 1.0638061125272720e-03 5.1250121832149609e-01
1.9149243254750000e+14 1.0876360414721455e-03 5.0554809439137616e-01
1.9161734607166666e+14 1.1127440717401003e-03 5.0483890213406046e-01
1.9174225959583334e+14 1.1370601564619843e-03 5.1011952367936908e-01
1.9186717312000000e+14 1.1586605482455327e-03 5.2064016162296378e-01
1.9199208664416666e+14 1.1759184804944279e-03 5.3531214733427257e-01
1.9211700016833334e+14 1.1876070980582933e-03 5.5283831843387143e-01
1.9224191369250000e+14 1.1929640387248858e-03 5.7180819866590293e-01
1.9236682721666666e+14 1.1917270201039542e-03 5.9076442229052151e-01
1.9249174074083334e+14 1.1855410792435113e-03 6.0745330749268922e-01
1.9261665426500000e+14 1.1737417417175188e-03 6.2122573132021064e-01
1.9274156778916666e+14 1.1575707751018173e-03 6.3081035549507836e-01
1.9286648131333334e+14 1.1386892937296214e-03 6.3516299927695874e-01
1.9299139483750000e+14 1.1190763392178247e-03 6.3359788629744485e-01
1.9311630836166666e+14 1.1008767713370632e-03 6.2594200920661969e-01
1.9324122188583331e+14 1.0861949969539137e-03 6.1267670295196597e-01
1.9336613541000000e+14 1.0768476710746131e-03 5.9500502737099603e-01
1.9349104893416666e+14 1.0741129275393931e-03 5.7477840699208071e-01
1.9361596245833331e+14 1.0785343588709080e-03 5.5425324181184410e-01
1.9374087598250000e+14 1.0912410273942886e-03 5.3497662642449662e-01
1.9386578950666666e+14 1.1098174600149742e-03 5.1971008211558101e-01
1.9399070303083331e+14 1.1326267381203865e-03 5.0978317146203633e-01
1.9411561655500000e+14 1.1576859652603399e-03 5.0580827350930213e-01
1.9424053007916666e+14 1.1829151945567814e-03 5.0773679562390794e-01
1.9436544360333331e+14 1.2063487051843199e-03 5.1500036642531477e-01
