["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 9.4873547311324162e-05 -5.0101795193821419e-01
1.8749519977416666e+14 1.9338631061620952e-04 -6.0571532399345285e-01
1.8762011329833334e+14 2.9264297969119381e-04 -5.8977424522332700e-01
1.8774502682250000e+14 3.9045547316760368e-04 -5.4497307194982425e-01
1.8786994034666666e+14 4.8587262384013557e-04 -4.8907083200027174e-01
1.8799485387083334e+14 5.7815993000295200e-04 -4.2786259620101491e-01
1.8811976739500000e+14 6.6666583971127923e-04 -3.6381162960574448e-01
1.8824468091916666e+14 7.5079361822924290e-04 -2.9815512484892415e-01
1.8836959444333334e+14 8.2999573261919766e-04 -2.3159407394208240e-01
1.8849450796750000e+14 9.0377458603548455e-04 -1.6456592780038165e-01
1.8861942149166666e+14 9.7168524145601319e-04 -9.7367623784235663e-02
1.8874433501583334e+14 1.0349518057509314e-03 -3.0151352499735509e-02
1.8886924854000000e+14 1.0916348676718410e-03 3.6640071002905061e-02
1.8899416206416666e+14 1.1414449246485673e-03 1.0289108894045781e-01
1.8911907558833334e+14 1.1841575889070368e-03 1.6849139113350900e-01
1.8924398911250000e+14 1.2196158299686826e-03 2.3333062076511563e-01
1.8936890263666666e+14 1.2477316118474063e-03 2.9729437456896468e-01
1.8949381616083334e+14 1.2684869186499377e-03 3.6026089109246562e-01
1.8961872968500000e+14 1.2819341760293363e-03 4.2209806468065231e-01
1.8974364320916666e+14 1.2881960887736880e-03 4.8266055515920941e-01
1.8986855673333334e+14 1.2874649268363081e-03 5.4178683949098794e-01
1.8999347025750000e+14 1.2812924317336101e-03 5.9862323820766405e-01
1.9011838378166666e+14 1.2686168712465326e-03 6.5351354667832307e-01
1.9024329730583334e+14 1.2498248542917876e-03 7.0622517899232762e-01
1.9036821083000000e+14 1.2253684932634883e-03 7.5649330877373866e-01
1.9049312435416666e+14 1.1957629934907647e-03 8.0401697662674587e-01
1.9061803787833334e+14 1.1615840012552758e-03 8.4845527713512281e-01
1.9074295140250000e+14 1.1234647134465419e-03 8.8942407998562145e-01
1.9086786492666666e+14 1.0820926861546481e-03 9.2649404151430270e-01
1.9099277845083334e+14 1.0382061686972734e-03 9.5919110568638899e-01
1.9111769197500000e+14 9.9258961382270717e-04 9.8700130523077045e-01
1.9124260549916666e+14 9.4687494041790620e-04 1.0080573112515963e+00
1.9136751902333334e+14 9.0107283028137994e-04 1.0229706346252181e+00
1.9149243254750000e+14 8.5608424938320713e-04 1.0312193649694861e+00
1.9161734607166666e+14 8.1281478376362478e-04 1.0323737865411711e+00
1.9174225959583334e+14 7.7214716860268665e-04 1.0261745790282302e+00
1.9186717312000000e+14 7.3490325344801753e-04 1.0126267731965088e+00
1.9199208664416666e+14 7.0179512693426644e-04 9.9209488525793388e-01
1.9211700016833334e+14 6.7336856735619841e-04 9.6537268219113748e-01
1.9224191369250000e+14 6.4994686929294881e-04 9.3369339340206026e-01
1.9236682721666666e+14 6.3158763092662894e-04 8.9865217594484803e-01
1.9249174074083334e+14 6.1900901462387363e-04 8.6029495184755800e-01
1.9261665426500000e+14 6.1086027031767261e-04 8.2218598822551914e-01
1.9274156778916666e+14 6.0643558647624659e-04 7.8585463594816674e-01
1.9286648131333334e+14 6.0489485269809217e-04 7.5238772784136021e-01
1.9299139483750000e+14 6.0535288993633770e-04 7.2235947982304516e-01
1.9311630836166666e+14 6.0696094831810756e-04 6.9585123765382295e-01
1.9324122188583331e+14 6.0897125435703330e-04 6.7252975049097330e-01
1.9336613541000000e+14 6.1078233990131134e-04 6.5174914018303243e-01
1.9349104893416666e+14 6.1196757018068234e-04 6.3265177163880593e-01
1.9361596245833331e+14 6.1229109586676542e-04 6.1425684074499809e-01
1.9374087598250000e+14 6.1285962500269814e-04 5.9429293771673286e-01
1.9386578950666666e+14 6.1272170100503212e-04 5.7307171996256523e-01
1.9399070303083331e+14 6.1223583091200883e-04 5.4969573082259804e-01
