["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 1.9052603696552390e-04 -3.2338030592703687e-01
1.8749519977416666e+14 2.6030789431533748e-04 -4.6048916624810454e-01
1.8762011329833334e+14 3.3725763226300875e-04 -5.1125048885247848e-01
1.8774502682250000e+14 4.1771916221223354e-04 -5.1899438117994201e-01
1.8786994034666666e+14 4.9988121991368392e-04 -5.0302795971892600e-01
1.8799485387083334e+14 5.8260464712358011e-04 -4.7275514988591827e-01
1.8811976739500000e+14 6.6503130861857987e-04 -4.3320201114194445e-01
1.8824468091916666e+14 7.4643720763164329e-04 -3.8727236464838150e-01
1.8836959444333334e+14 8.2617156527236082e-04 -3.3675332540828051e-01
1.8849450796750000e+14 9.0362997491097246e-04 -2.8280275584097914e-01
1.8861942149166666e+14 9.7824246317309389e-04 -2.2620323881510612e-01
1.8874433501583334e+14 1.0510651015578608e-03 -1.6722658185073300e-01
1.8886924854000000e+14 1.1200200735309446e-03 -1.0675151770475877e-01
1.8899416206416666e+14 1.1846064228750383e-03 -4.5041408767249179e-02
1.8911907558833334e+14 1.2443514166379183e-03 1.7703810634792896e-02
1.8924398911250000e+14 1.2988128408950852e-03 8.1328957795872694e-02
1.8936890263666666e+14 1.3475813798638203e-03 1.4571105840667045e-01
1.8949381616083334e+14 1.3902829403109717e-03 2.1075067903152239e-01
1.8961872968500000e+14 1.4265808334009355e-03 2.7636577244117716e-01
1.8974364320916666e+14 1.4561777564563306e-03 3.4248718579539489e-01
1.8986855673333334e+14 1.4788175366889816e-03 4.0905528422176968e-01
1.8999347025750000e+14 1.4956808054097117e-03 4.7554931473579248e-01
1.9011838378166666e+14 1.5051051349565842e-03 5.4227187126324528e-01
1.9024329730583334e+14 1.5069465499042548e-03 6.0917749163114865e-01
1.9036821083000000e+14 1.5011073346834513e-03 6.7621965562494379e-01
1.9049312435416666e+14 1.4875366241000926e-03 7.4334900892737821e-01
1.9061803787833334e+14 1.4662307190406916e-03 8.1051133468361836e-01
1.9074295140250000e+14 1.4372331423441853e-03 8.7764508379669326e-01
1.9086786492666666e+14 1.4006344559320124e-03 9.4467820546756442e-01
1.9099277845083334e+14 1.3565718685203993e-03 1.0115239011509114e+00
1.9111769197500000e+14 1.3052286755336577e-03 1.0780747265885877e+00
1.9124260549916666e+14 1.2474685780878023e-03 1.1431048539483057e+00
1.9136751902333334e+14 1.1827518798762481e-03 1.2073395996738800e+00
1.9149243254750000e+14 1.1113931938724771e-03 1.2705018262883159e+00
1.9161734607166666e+14 1.0337551464972205e-03 1.3322066558094341e+00
1.9174225959583334e+14 9.5025031027930055e-04 1.3919022705844661e+00
1.9186717312000000e+14 8.6134577600989741e-04 1.4487674355029183e+00
1.9199208664416666e+14 7.6757315601445040e-04 1.5015240544840556e+00
1.9211700016833334e+14 6.6955037996366707e-04 1.5480705411853302e+00
1.9224191369250000e+14 5.6803127238213517e-04 1.5847025122722174e+00
1.9236682721666666e+14 4.6402837168212140e-04 1.6042725724311238e+00
1.9249174074083334e+14 3.5914867771900814e-04 1.5872114305158411e+00
1.9261665426500000e+14 2.5707796777423947e-04 1.4945982577513033e+00
1.9274156778916666e+14 1.6903199988419523e-04 1.2046782161145040e+00
1.9286648131333334e+14 1.3361165920218118e-04 5.1576028842696564e-01
1.9299139483750000e+14 1.8648822364242959e-04 -9.2754814859533130e-02
1.9311630836166666e+14 2.8213970203481271e-04 -3.2335325385209673e-01
1.9324122188583331e+14 3.8983728319577361e-04 -3.9332766306174810e-01
1.9336613541000000e+14 5.0092704348123768e-04 -3.9981938731401989e-01
1.9349104893416666e+14 6.1230184415481332e-04 -3.7645365655289231e-01
1.9361596245833331e+14 7.2236511527180294e-04 -3.3689413270951696e-01
1.9374087598250000e+14 8.3136782930055407e-04 -2.8709861760796096e-01
1.9386578950666666e+14 9.3718883991598110e-04 -2.3122137600505221e-01
1.9399070303083331e+14 1.0390943858128690e-03 -1.7114839267561488e-01
1.9411561655500000e+14 1.1364191807225563e-03 -1.0802853670083108e-01
1.9424053007916666e+14 1.2285490781698239e-03 -4.2597050077183389e-02
1.9436544360333331e+14 1.3149138435449498e-03 2.4657673973494866e-02
1.9449035712750000e+14 1.3949846378905242e-03 9.3402375451007505e-02
1.9461527065166666e+14 1.4682738134319433e-03 1.6340579857188675e-01
1.9474018417583331e+14 1.5343358651795254e-03 2.3450660714561997e-01
1.9486509770000000e+14 1.5927689441496298e-03 3.0659337821701210e-01
1.9499001122416666e+14 1.6444511029919551e-03 3.7929953939991967e-01
1.9511492474833331e+14 1.6877620527359176e-03 4.5278021750571251e-01
1.9523983827250000e+14 1.7224203346435133e-03 5.2701868011266795e-01
1.9536475179666666e+14 1.7481952575230894e-03 6.0201705634503144e-01
1.9548966532083331e+14 1.7649085960075690e-03 6.7779506421955615e-01
1.9561457884500000e+14 1.7724361203049848e-03 7.5438991656522003e-01
1.9573949236916666e+14 1.7707089700182612e-03 8.3185731133871754e-01
1.9586440589333331e+14 1.7597149030459894e-03 9.1027354174092479e-01
1.9598931941750000e+14 1.7394994728686186e-03 9.8973888808798183e-01
1.9611423294166666e+14 1.7101672177239769e-03 1.0703825997405170e+00
1.9623914646583331e+14 1.6724079245910330e-03 1.1516773609181383e+00
1.9636405999000000e+14 1.6257276408664382e-03 1.2344376315625423e+00
1.9648897351416666e+14 1.5704017361930264e-03 1.3189286039687633e+00
1.9661388703833331e+14 1.5067737204135958e-03 1.4054939725942597e+00
1.9673880056250000e+14 1.4352601608733748e-03 1.4945847991139256e+00
1.9686371408666666e+14 1.3563584372111254e-03 1.5868021237252772e+00
1.9698862761083331e+14 1.2706592521770511e-03 1.6829612146785098e+00
1.9711354113500000e+14 1.1788672300368785e-03 1.7841907013777754e+00
1.9723845465916666e+14 1.0818355823319322e-03 1.8920892403112528e+00
1.9736336818333331e+14 9.8062594193974837e-04 2.0089788537924118e+00
1.9748828170750000e+14 8.7596530323231136e-04 2.1371423516003683e+00
1.9761319523166666e+14 7.7009973459330437e-04 2.2829999795465779e+00
1.9773810875583331e+14 6.6577566157263930e-04 2.4549367462490785e+00
1.9786302228000000e+14 5.6732030537900698e-04 2.6659542168380694e+00
1.9798793580416666e+14 4.8185613204833864e-04 2.9342920762459355e+00
1.9811284932833331e+14 4.2064720851939220e-04 3.2765644679526411e+00
1.9823776285250000e+14 3.9760935020646658e-04 3.6817802184412649e+00
1.9836267637666666e+14 4.2050603884766566e-04 4.0895717384281260e+00
1.9848758990083331e+14 4.8324862622434775e-04 4.4371075987711368e+00
1.9861250342500000e+14 5.7251696264863118e-04 4.7102842102393616e+00
1.9873741694916666e+14 6.7723594544410537e-04 4.9266126020909633e+00
1.9886233047333331e+14 7.9026205845593987e-04 5.1022658301130104e+00
1.9898724399750000e+14 9.0699784929375619e-04 5.2507754446610653e+00
1.9911215752166666e+14 1.0244946842837448e-03 5.3809284107726043e+00
1.9923707104583331e+14 1.1407192071406695e-03 5.4983330129574064e+00
1.9936198457000000e+14 1.2541618057888243e-03 5.6066252808843844e+00
1.9948689809416666e+14 1.3636297339320209e-03 5.7082240853125086e+00
1.9961181161833331e+14 1.4681354408679183e-03 5.8047834664352722e+00
1.9973672514250000e+14 1.5668345629284168e-03 5.8974644580654951e+00
1.9986163866666666e+14 1.6589905845541765e-03 5.9871016216818598e+00
("port 1","mode 1",1,"port 2",1,"transmission")
(101, 3)
1.8737028625000000e+14 1.0532428695620966e-03 2.4733595721727175e+00
1.8749519977416666e+14 1.0143046850726854e-03 2.6148293867905115e+00
1.8762011329833334e+14 9.7580559047637282e-04 2.7582580638115264e+00
1.8774502682250000e+14 9.3785249029543173e-04 2.9038448715999716e+00
1.8786994034666666e+14 9.0056197949775181e-04 3.0518091461811254e+00
1.8799485387083334e+14 8.6406200692095607e-04 3.2023906177826000e+00
1.8811976739500000e+14 8.2849370736153471e-04 3.3558486190423982e+00
1.8824468091916666e+14 7.9401334225974885e-04 3.5124595561434346e+00
1.8836959444333334e+14 7.6079423570469542e-04 3.6725118132961168e+00
1.8849450796750000e+14 7.2902851520840345e-04 3.8362970376112129e+00
1.8861942149166666e+14 6.9892836134891024e-04 4.0040965699930613e+00
