["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 5.9467822589314996e-04 2.7925477200461352e-01
1.8749519977416666e+14 5.9513557452932212e-04 3.8493022721828496e-01
1.8762011329833334e+14 5.9080572995630972e-04 4.8630676771269155e-01
1.8774502682250000e+14 5.8170383747971420e-04 5.8362220504778162e-01
1.8786994034666666e+14 5.6792289476435668e-04 6.7696308193798649e-01
1.8799485387083334e+14 5.4962877739766873e-04 7.6626070817837277e-01
1.8811976739500000e+14 5.2705681079997276e-04 8.5127303763409556e-01
1.8824468091916666e+14 5.0051006202737013e-04 9.3154808907430220e-01
1.8836959444333334e+14 4.7035996563649178e-04 1.0063610915965759e+00
1.8849450796750000e+14 4.3705057111097581e-04 1.0746117643509743e+00
1.8861942149166666e+14 4.0110885246108426e-04 1.1346585486825413e+00
1.8874433501583334e+14 3.6370360729495119e-04 1.1805515466988488e+00
1.8886924854000000e+14 3.2498774685305357e-04 1.2111512024060840e+00
1.8899416206416666e+14 2.8603338312152739e-04 1.2205686056413385e+00
1.8911907558833334e+14 2.4831510911360377e-04 1.2000367033836745e+00
1.8924398911250000e+14 2.1396213673578231e-04 1.1373757977476435e+00
1.8936890263666666e+14 1.8606518433855290e-04 1.0193048441011221e+00
1.8949381616083334e+14 1.6862955819280321e-04 8.4238642773337036e-01
1.8961872968500000e+14 1.6517749342324936e-04 6.3193674743356998e-01
1.8974364320916666e+14 1.7614266239878647e-04 4.3855555574599309e-01
1.8986855673333334e+14 1.9835370635991795e-04 2.9872467876726766e-01
1.8999347025750000e+14 2.2879039125546293e-04 2.1549259991344999e-01
1.9011838378166666e+14 2.6266888234689198e-04 1.7885579311234867e-01
1.9024329730583334e+14 2.9758223398257774e-04 1.7502727410859764e-01
1.9036821083000000e+14 3.3195197744176444e-04 1.9379183503582800e-01
1.9049312435416666e+14 3.6470829895546693e-04 2.2825078823037998e-01
1.9061803787833334e+14 3.9509236763808772e-04 2.7381898524359888e-01
1.9074295140250000e+14 4.2254531448272949e-04 3.2741233168467682e-01
1.9086786492666666e+14 4.4664657571780490e-04 3.8690950742145513e-01
1.9099277845083334e+14 4.6707898157451633e-04 4.5081282529906341e-01
1.9111769197500000e+14 4.8360832148992302e-04 5.1803532751650216e-01
1.9124260549916666e+14 4.9713409802200272e-04 5.8637168428392872e-01
1.9136751902333334e+14 5.0638899842896611e-04 6.5634602868624825e-01
1.9149243254750000e+14 5.1130991276119361e-04 7.2744702927632787e-01
1.9161734607166666e+14 5.1188797183918686e-04 7.9924459187806984e-01
1.9174225959583334e+14 5.0816566912243399e-04 8.7135787774028362e-01
1.9186717312000000e+14 5.0023434507211520e-04 9.4342967312272275e-01
1.9199208664416666e+14 4.8823185431982565e-04 1.0151035265287354e+00
