["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 7.8964970976918203e-04 7.1008236509054157e-01
1.8749519977416666e+14 7.7462311818897716e-04 7.2167689229349463e-01
1.8762011329833334e+14 7.5923185290949365e-04 7.2863704571187538e-01
1.8774502682250000e+14 7.4405559317116516e-04 7.3135624232939223e-01
1.8786994034666666e+14 7.2946453398930111e-04 7.3027958407904836e-01
1.8799485387083334e+14 7.1565208813282298e-04 7.2580345686840053e-01
1.8811976739500000e+14 7.0269902185828037e-04 7.1818855413892979e-01
1.8824468091916666e+14 6.9065842367966365e-04 7.0751060154768397e-01
1.8836959444333334e+14 6.7964599554019140e-04 6.9366797681954739e-01
1.8849450796750000e+14 6.6991793644631265e-04 6.7645623590959614e-01
1.8861942149166666e+14 6.6191884319710052e-04 6.5570802087721181e-01
1.8874433501583334e+14 6.5760165701331935e-04 6.3005395893826643e-01
1.8886924854000000e+14 6.5647403147442375e-04 6.0150995616599656e-01
1.8899416206416666e+14 6.5933613959971802e-04 5.7117656899300251e-01
1.8911907558833334e+14 6.6685340656426936e-04 5.4074356786307753e-01
1.8924398911250000e+14 6.7939168270516291e-04 5.1233089781079111e-01
1.8936890263666666e+14 6.9688803551023982e-04 4.8817704134896373e-01
1.8949381616083334e+14 7.1879419438965534e-04 4.7027228390756165e-01
1.8961872968500000e+14 7.4410477232074348e-04 4.6006219763428491e-01
1.8974364320916666e+14 7.7145395676849274e-04 4.5830344758545577e-01
1.8986855673333334e+14 7.9924834980419095e-04 4.6507580186834935e-01
1.8999347025750000e+14 8.2719134853318529e-04 4.7904783292532677e-01
1.9011838378166666e+14 8.5221697451135523e-04 5.0014974885853825e-01
1.9024329730583334e+14 8.7279415875580167e-04 5.2716963074143819e-01
1.9036821083000000e+14 8.8760773114199363e-04 5.5872183581918267e-01
1.9049312435416666e+14 8.9562250108437148e-04 5.9330093548670249e-01
1.9061803787833334e+14 8.9613592392375255e-04 6.2929849313233843e-01
1.9074295140250000e+14 8.8882376788855413e-04 6.6499163502016723e-01
1.9086786492666666e+14 8.7378236786444250e-04 6.9851314880268922e-01
1.9099277845083334e+14 8.5157015212050657e-04 7.2781502931642383e-01
1.9111769197500000e+14 8.2324961557695092e-04 7.5064428498287405e-01
1.9124260549916666e+14 7.9151550997207164e-04 7.6327349244874976e-01
1.9136751902333334e+14 7.5745537312466938e-04 7.6437910156253752e-01
1.9149243254750000e+14 7.2384964867920544e-04 7.5179037223296707e-01
1.9161734607166666e+14 6.9393836424274562e-04 7.2427804040876453e-01
1.9174225959583334e+14 6.7113548112889487e-04 6.8246034836146141e-01
1.9186717312000000e+14 6.5851325525879208e-04 6.2963990103779455e-01
1.9199208664416666e+14 6.5812733447445822e-04 5.7186899518572853e-01
1.9211700016833334e+14 6.7044777001429637e-04 5.1669215464444629e-01
1.9224191369250000e+14 6.9421807389717118e-04 4.7099663001629016e-01
1.9236682721666666e+14 7.2682633377752935e-04 4.3926992669232101e-01
1.9249174074083334e+14 7.6626083673469742e-04 4.2239894926133720e-01
1.9261665426500000e+14 8.0777272451065221e-04 4.2062496484647710e-01
1.9274156778916666e+14 8.4817544885535908e-04 4.3199035401474883e-01
1.9286648131333334e+14 8.8475500856695084e-04 4.5402547930044446e-01
1.9299139483750000e+14 9.1533680982674320e-04 4.8419319137804506e-01
1.9311630836166666e+14 9.3829302042197085e-04 5.2008343125274292e-01
1.9324122188583331e+14 9.5252884832869246e-04 5.5945984181154929e-01
1.9336613541000000e+14 9.5746554259158766e-04 6.0023284022104351e-01
