["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 1.7154347081388538e-03 5.0970059643330401e-01
1.8749519977416666e+14 1.7326791887748035e-03 5.7637208408351404e-01
1.8762011329833334e+14 1.7395090461562635e-03 6.4343227797988445e-01
1.8774502682250000e+14 1.7358232666881801e-03 7.1079590088848899e-01
1.8786994034666666e+14 1.7215883440481843e-03 7.7838486625408942e-01
1.8799485387083334e+14 1.6968381482427933e-03 8.4612444111884488e-01
1.8811976739500000e+14 1.6616734618322157e-03 9.1393950115843003e-01
1.8824468091916666e+14 1.6162611782008288e-03 9.8175047660039616e-01
1.8836959444333334e+14 1.5608331710025970e-03 1.0494685001780792e+00
1.8849450796750000e+14 1.4956848603826416e-03 1.1169890706469452e+00
1.8861942149166666e+14 1.4211735241774362e-03 1.1841831645183833e+00
1.8874433501583334e+14 1.3383404674119157e-03 1.2495516733009477e+00
1.8886924854000000e+14 1.2468020706779398e-03 1.3139449182307208e+00
1.8899416206416666e+14 1.1470899968599572e-03 1.3769713122840779e+00
1.8911907558833334e+14 1.0397978131698139e-03 1.4380481129516420e+00
1.8924398911250000e+14 9.2558470845794142e-04 1.4962628886083968e+00
1.8936890263666666e+14 8.0518630318540424e-04 1.5500964782780122e+00
1.8949381616083334e+14 6.7944295249662459e-04 1.5968145939426814e+00
1.8961872968500000e+14 5.4937661145758169e-04 1.6309570374349065e+00
1.8974364320916666e+14 4.1642867047656147e-04 1.6398955293944792e+00
1.8986855673333334e+14 2.8339585143523837e-04 1.5871516436369379e+00
1.8999347025750000e+14 1.6047221089916843e-04 1.3131351766358046e+00
1.9011838378166666e+14 1.1060665729723982e-04 3.1053918579220996e-01
1.9024329730583334e+14 2.0306849000947805e-04 -3.9401783572769689e-01
1.9036821083000000e+14 3.3652316999970038e-04 -5.5550146565986491e-01
1.9049312435416666e+14 4.7722684004407703e-04 -5.8210365722505264e-01
1.9061803787833334e+14 6.1903362548588212e-04 -5.6337267957940285e-01
1.9074295140250000e+14 7.5968039133397216e-04 -5.2447433051769166e-01
1.9086786492666666e+14 8.9780190019991769e-04 -4.7492198796989243e-01
1.9099277845083334e+14 1.0323363187928342e-03 -4.1906640277785090e-01
1.9111769197500000e+14 1.1623587197588127e-03 -3.5917093209670437e-01
1.9124260549916666e+14 1.2886929242259637e-03 -2.9611574979923522e-01
1.9136751902333334e+14 1.4089489263302477e-03 -2.3132791607086761e-01
1.9149243254750000e+14 1.5223726467572774e-03 -1.6527149649970446e-01
1.9161734607166666e+14 1.6282569749013144e-03 -9.8260251728572806e-02
1.9174225959583334e+14 1.7259432223492883e-03 -3.0514741804569100e-02
1.9186717312000000e+14 1.8148234626168462e-03 3.7804595325576687e-02
1.9199208664416666e+14 1.8943432037490870e-03 1.0657734295821326e-01
1.9211700016833334e+14 1.9640041041554031e-03 1.7571037032505107e-01
1.9224191369250000e+14 2.0233665690299854e-03 2.4512945070607839e-01
1.9236682721666666e+14 2.0720521299914352e-03 3.1477353699989119e-01
1.9249174074083334e+14 2.1113160970192531e-03 3.8429809539216320e-01
1.9261665426500000e+14 2.1392460285744584e-03 4.5385582169450994e-01
1.9274156778916666e+14 2.1556355754115790e-03 5.2340667922746453e-01
1.9286648131333334e+14 2.1603470187105778e-03 5.9291034102245876e-01
1.9299139483750000e+14 2.1533122316284583e-03 6.6232442856422380e-01
1.9311630836166666e+14 2.1345332556049154e-03 7.3160263610514398e-01
1.9324122188583331e+14 2.1040824961083772e-03 8.0069256719194559e-01
1.9336613541000000e+14 2.0621025503174966e-03 8.6953307116892220e-01
1.9349104893416666e+14 2.0088056897591216e-03 9.3805079234995525e-01
1.9361596245833331e+14 1.9444730356867751e-03 1.0061555147736172e+00
1.9374087598250000e+14 1.8702433752154194e-03 1.0729738716479844e+00
1.9386578950666666e+14 1.7855510601358566e-03 1.1389909486542529e+00
1.9399070303083331e+14 1.6908716424593900e-03 1.2039914091761612e+00
1.9411561655500000e+14 1.5867489215548375e-03 1.2676828869634622e+00
1.9424053007916666e+14 1.4737955962219669e-03 1.3296578717026106e+00
1.9436544360333331e+14 1.3526959952362995e-03 1.3893307833047566e+00
1.9449035712750000e+14 1.2242129909702541e-03 1.4458292279859435e+00
1.9461527065166666e+14 1.0892035077967751e-03 1.4977955559510150e+00
1.9474018417583331e+14 9.4865263678643860e-04 1.5430000126379428e+00
1.9486509770000000e+14 8.0375138367775147e-04 1.5775226192023384e+00
1.9499001122416666e+14 6.5607084331564477e-04 1.5914555249050513e+00
1.9511492474833331e+14 5.0821624811090880e-04 1.5695636584798967e+00
1.9523983827250000e+14 3.6581365970146358e-04 1.4697775888204994e+00
1.9536475179666666e+14 2.4535155801978992e-04 1.1754093594137505e+00
1.9548966532083331e+14 1.9854993541021628e-04 5.2076228040038042e-01
1.9561457884500000e+14 2.6887197455877538e-04 -5.9614460942362224e-02
1.9573949236916666e+14 3.9796540365434450e-04 -2.9403704366948413e-01
1.9586440589333331e+14 5.4407723371912252e-04 -3.7020523297077590e-01
1.9598931941750000e+14 6.9453442641308910e-04 -3.8157783436859821e-01
1.9611423294166666e+14 8.4467617401317967e-04 -3.6208164379557395e-01
1.9623914646583331e+14 9.9353959860349695e-04 -3.2530006143723167e-01
1.9636405999000000e+14 1.1381867890646697e-03 -2.7869151692473859e-01
1.9648897351416666e+14 1.2774088605389223e-03 -2.2576720245420054e-01
1.9661388703833331e+14 1.4101783359721010e-03 -1.6854978459135153e-01
1.9673880056250000e+14 1.5355828713170875e-03 -1.0828337058971459e-01
1.9686371408666666e+14 1.6527961607486214e-03 -4.5774137949296662e-02
1.9698862761083331e+14 1.7610649521836305e-03 1.8432850244269237e-02
1.9711354113500000e+14 1.8597035966659329e-03 8.3955797839428581e-02
