["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 5.5527102437051470e-04 -5.2564798119039680e-01
1.8749519977416666e+14 6.1173164383777900e-04 -4.0555493216915323e-01
1.8762011329833334e+14 6.6567753776460080e-04 -2.8945188912316705e-01
1.8774502682250000e+14 7.1655099711808812e-04 -1.7624572378069778e-01
1.8786994034666666e+14 7.6385051935132404e-04 -6.5148681393923380e-02
1.8799485387083334e+14 8.0712883805915295e-04 4.4428780529408643e-02
1.8811976739500000e+14 8.4599318243930592e-04 1.5294465905693536e-01
1.8824468091916666e+14 8.8010659497907867e-04 2.6076848855614221e-01
1.8836959444333334e+14 9.0918965288960428e-04 3.6821024810689301e-01
1.8849450796750000e+14 9.3302221335286113e-04 4.7554053647404904e-01
1.8861942149166666e+14 9.5144495836214308e-04 5.8300528356636139e-01
1.8874433501583334e+14 9.6543078624773118e-04 6.8994066960828770e-01
1.8886924854000000e+14 9.7367730062684898e-04 7.9725791962179660e-01
1.8899416206416666e+14 9.7617671906844665e-04 9.0520781154370122e-01
1.8911907558833334e+14 9.7298769653294376e-04 1.0140507690016618e+00
1.8924398911250000e+14 9.6423540020939137e-04 1.1240659886851379e+00
1.8936890263666666e+14 9.5011140345696631e-04 1.2355611672243567e+00
1.8949381616083334e+14 9.3087355112141156e-04 1.3488833999684218e+00
1.8961872968500000e+14 9.0684600518927381e-04 1.4644318214061873e+00
1.8974364320916666e+14 8.7841974641219135e-04 1.5826725516738283e+00
1.8986855673333334e+14 8.4605388471515122e-04 1.7041564514113579e+00
1.8999347025750000e+14 8.0995377792218606e-04 1.8279602256147287e+00
1.9011838378166666e+14 7.7072341973198708e-04 1.9564244508126860e+00
1.9024329730583334e+14 7.2905359112104080e-04 2.0905694215362880e+00
1.9036821083000000e+14 6.8573809066634680e-04 2.2316315196427889e+00
1.9049312435416666e+14 6.4169078674834333e-04 2.3810897794914481e+00
1.9061803787833334e+14 5.9796670832918113e-04 2.5406637948837054e+00
1.9074295140250000e+14 5.5578390562548814e-04 2.7122433938561374e+00
1.9086786492666666e+14 5.1653676833360697e-04 2.8976831772788283e+00
1.9099277845083334e+14 4.8178083492867878e-04 3.0983736176076064e+00
1.9111769197500000e+14 4.5315580386410712e-04 3.3145323546062504e+00
1.9124260549916666e+14 4.3104060619693916e-04 3.5454566861127343e+00
1.9136751902333334e+14 4.1807825690228081e-04 3.7868748237381165e+00
