('port 1',TE,1,'port 1',1,'transmission')
(101,3)
1.8737e+14	0.00180352	-2.63985
1.87495e+14	0.00172868	-2.61
1.8762e+14	0.00165351	-2.57975
1.87745e+14	0.00157819	-2.54905
1.8787e+14	0.00150289	-2.51784
1.87995e+14	0.00142779	-2.48607
1.8812e+14	0.00135307	-2.45364
1.88245e+14	0.00127888	-2.42047
1.8837e+14	0.00120541	-2.38644
1.88495e+14	0.0011328	-2.3514
1.88619e+14	0.00106123	-2.31519
1.88744e+14	0.000990843	-2.27759
1.88869e+14	0.00092181	-2.23832
1.88994e+14	0.000854286	-2.19708
1.89119e+14	0.000788433	-2.15342
1.89244e+14	0.000724421	-2.10684
1.89369e+14	0.000662428	-2.05666
1.89494e+14	0.00060265	-2.00202
1.89619e+14	0.000545306	-1.94179
1.89744e+14	0.000490652	-1.87454
1.89869e+14	0.000438999	-1.79838
1.89993e+14	0.000390737	-1.71088
1.90118e+14	0.000346365	-1.609
1.90243e+14	0.000306532	-1.48915
1.90368e+14	0.00027206	-1.34765
1.90493e+14	0.00024394	-1.18193
1.90618e+14	0.0002232	-0.992754
1.90743e+14	0.000210607	-0.786735
1.90868e+14	0.00020627	-0.576528
1.90993e+14	0.000209404	-0.376791
1.91118e+14	0.000218518	-0.198423
1.91243e+14	0.00023188	-0.0459106
1.91368e+14	0.000247915	0.081356
1.91492e+14	0.000265381	0.186489
1.91617e+14	0.000283371	0.2732
1.91742e+14	0.000301256	0.344881
1.91867e+14	0.000318612	0.404325
1.91992e+14	0.000335164	0.453723
1.92117e+14	0.000350744	0.494756
1.92242e+14	0.00036526	0.528704
1.92367e+14	0.000378678	0.556545
1.92492e+14	0.000391008	0.579027
1.92617e+14	0.000402293	0.596728
1.92742e+14	0.000412606	0.610105
1.92866e+14	0.000422039	0.619526
1.92991e+14	0.000430704	0.625296
1.93116e+14	0.000438726	0.627682
1.93241e+14	0.000446241	0.626928
1.93366e+14	0.000453393	0.623268
1.93491e+14	0.000460331	0.61694
1.93616e+14	0.000467203	0.608192
1.93741e+14	0.000474154	0.597288
1.93866e+14	0.000481323	0.584511
1.93991e+14	0.000488838	0.570161
1.94116e+14	0.00049681	0.554555
1.94241e+14	0.000505335	0.53802
1.94365e+14	0.000514486	0.520886
1.9449e+14	0.000524316	0.503476
1.94615e+14	0.00053485	0.4861
1.9474e+14	0.000546091	0.469044
1.94865e+14	0.000558019	0.452566
1.9499e+14	0.000570588	0.436885
1.95115e+14	0.000583735	0.422184
1.9524e+14	0.000597375	0.408603
1.95365e+14	0.000611411	0.396243
1.9549e+14	0.00062573	0.385166
1.95615e+14	0.000640211	0.375398
1.95739e+14	0.000654726	0.366935
1.95864e+14	0.000669139	0.359742
1.95989e+14	0.000683317	0.353762
1.96114e+14	0.000697123	0.348919
1.96239e+14	0.000710423	0.345117
1.96364e+14	0.000723088	0.342249
1.96489e+14	0.000734993	0.340193
1.96614e+14	0.00074602	0.33882
1.96739e+14	0.00075606	0.337989
1.96864e+14	0.000765014	0.337553
1.96989e+14	0.000772793	0.337357
1.97114e+14	0.000779322	0.337238
1.97238e+14	0.000784539	0.337024
1.97363e+14	0.000788398	0.336536
1.97488e+14	0.000790869	0.335585
1.97613e+14	0.000791942	0.333971
1.97738e+14	0.000791626	0.331483
1.97863e+14	0.000789954	0.327901
1.97988e+14	0.000786983	0.322989
1.98113e+14	0.000782797	0.316503
1.98238e+14	0.000777511	0.308186
1.98363e+14	0.000771272	0.297772
1.98488e+14	0.000764261	0.284994
1.98613e+14	0.000756697	0.269584
1.98737e+14	0.000748842	0.251288
1.98862e+14	0.000740995	0.229878
1.98987e+14	0.000733498	0.205169
1.99112e+14	0.000726734	0.177044
1.99237e+14	0.000721117	0.145475
1.99362e+14	0.000717089	0.110554
1.99487e+14	0.000715104	0.0725163
1.99612e+14	0.000715615	0.0317577
1.99737e+14	0.00071905	-0.011163
1.99862e+14	0.000725792	-0.0555377
('port 2',TE,1,'port 1',1,'transmission')
(101,3)
1.8737e+14	0.00359403	0.582597
1.87495e+14	0.00356931	0.673643
1.8762e+14	0.00354403	0.765072
1.87745e+14	0.00351827	0.856879
1.8787e+14	0.00349213	0.949056
1.87995e+14	0.0034657	1.04159
1.8812e+14	0.00343906	1.13447
1.88245e+14	0.00341228	1.22769
1.8837e+14	0.00338543	1.32122
1.88495e+14	0.00335856	1.41505
1.88619e+14	0.00333173	1.50916
1.88744e+14	0.00330498	1.60352
1.88869e+14	0.00327833	1.69812
1.88994e+14	0.00325181	1.79294
1.89119e+14	0.00322543	1.88794
1.89244e+14	0.00319919	1.98311
1.89369e+14	0.0031731	2.07843
1.89494e+14	0.00314714	2.17387
1.89619e+14	0.00312129	2.2694
1.89744e+14	0.00309553	2.36502
1.89869e+14	0.00306982	2.46069
1.89993e+14	0.00304413	2.5564
1.90118e+14	0.00301841	2.65214
1.90243e+14	0.00299262	2.74788
1.90368e+14	0.00296671	2.84362
1.90493e+14	0.00294063	2.93934
1.90618e+14	0.00291432	3.03503
1.90743e+14	0.00288775	3.13069
1.90868e+14	0.00286085	3.22632
1.90993e+14	0.00283357	3.32191
1.91118e+14	0.00280588	3.41746
1.91243e+14	0.00277771	3.51297
1.91368e+14	0.00274904	3.60846
1.91492e+14	0.00271982	3.70392
1.91617e+14	0.00269003	3.79937
1.91742e+14	0.00265962	3.89483
1.91867e+14	0.0026286	3.99029
1.91992e+14	0.00259693	4.08578
1.92117e+14	0.00256461	4.18133
1.92242e+14	0.00253163	4.27693
1.92367e+14	0.002498	4.37263
1.92492e+14	0.00246373	4.46843
1.92617e+14	0.00242884	4.56436
1.92742e+14	0.00239333	4.66046
1.92866e+14	0.00235726	4.75674
1.92991e+14	0.00232065	4.85323
1.93116e+14	0.00228354	4.94995
1.93241e+14	0.00224597	5.04695
1.93366e+14	0.00220801	5.14424
1.93491e+14	0.00216972	5.24185
1.93616e+14	0.00213114	5.33982
1.93741e+14	0.00209235	5.43816
1.93866e+14	0.00205342	5.53692
1.93991e+14	0.00201442	5.63612
1.94116e+14	0.00197543	5.73578
1.94241e+14	0.00193653	5.83592
1.94365e+14	0.0018978	5.93658
1.9449e+14	0.00185931	6.03777
1.94615e+14	0.00182115	6.13951
1.9474e+14	0.0017834	6.24181
1.94865e+14	0.00174614	6.34469
1.9499e+14	0.00170944	6.44815
1.95115e+14	0.00167337	6.55219
1.9524e+14	0.00163801	6.65682
1.95365e+14	0.00160342	6.76202
1.9549e+14	0.00156966	6.86779
1.95615e+14	0.00153677	6.9741
1.95739e+14	0.00150482	7.08092
1.95864e+14	0.00147382	7.18824
1.95989e+14	0.00144382	7.296
1.96114e+14	0.00141483	7.40416
1.96239e+14	0.00138686	7.51268
1.96364e+14	0.00135992	7.6215
1.96489e+14	0.00133399	7.73056
1.96614e+14	0.00130907	7.83979
1.96739e+14	0.00128511	7.94914
1.96864e+14	0.00126208	8.05853
1.96989e+14	0.00123995	8.1679
1.97114e+14	0.00121864	8.27717
1.97238e+14	0.00119811	8.38628
1.97363e+14	0.00117828	8.49518
1.97488e+14	0.00115909	8.60379
1.97613e+14	0.00114046	8.71206
1.97738e+14	0.0011223	8.81994
1.97863e+14	0.00110454	8.92739
1.97988e+14	0.00108709	9.03438
1.98113e+14	0.00106988	9.14087
1.98238e+14	0.00105281	9.24684
1.98363e+14	0.00103582	9.35228
1.98488e+14	0.00101882	9.45717
1.98613e+14	0.00100176	9.56153
1.98737e+14	0.000984547	9.66536
1.98862e+14	0.000967137	9.76867
1.98987e+14	0.00094947	9.87149
1.99112e+14	0.000931498	9.97385
1.99237e+14	0.000913176	10.0758
1.99362e+14	0.000894469	10.1774
1.99487e+14	0.000875348	10.2786
1.99612e+14	0.000855791	10.3796
1.99737e+14	0.000835784	10.4803
1.99862e+14	0.000815318	10.581
('port 3',TE,1,'port 1',1,'transmission')
(101,3)
1.8737e+14	0.943195	-1.63744
1.87495e+14	0.943572	-1.57037
1.8762e+14	0.943947	-1.50329
1.87745e+14	0.944319	-1.43621
1.8787e+14	0.944689	-1.36912
1.87995e+14	0.945057	-1.30202
1.8812e+14	0.945422	-1.23492
1.88245e+14	0.945784	-1.16781
1.8837e+14	0.946144	-1.1007
1.88495e+14	0.946501	-1.03358
1.88619e+14	0.946856	-0.966461
1.88744e+14	0.947209	-0.899332
1.88869e+14	0.947559	-0.832198
1.88994e+14	0.947907	-0.765058
1.89119e+14	0.948252	-0.697914
1.89244e+14	0.948595	-0.630763
1.89369e+14	0.948935	-0.563608
1.89494e+14	0.949273	-0.496447
1.89619e+14	0.949609	-0.429281
1.89744e+14	0.949942	-0.362109
1.89869e+14	0.950273	-0.294933
1.89993e+14	0.950601	-0.227751
1.90118e+14	0.950928	-0.160565
1.90243e+14	0.951251	-0.0933732
1.90368e+14	0.951573	-0.0261766
1.90493e+14	0.951892	0.0410251
1.90618e+14	0.952209	0.108232
1.90743e+14	0.952523	0.175443
1.90868e+14	0.952835	0.24266
1.90993e+14	0.953145	0.309881
1.91118e+14	0.953453	0.377107
1.91243e+14	0.953758	0.444338
1.91368e+14	0.954061	0.511574
1.91492e+14	0.954362	0.578815
1.91617e+14	0.95466	0.64606
1.91742e+14	0.954957	0.71331
1.91867e+14	0.955251	0.780565
1.91992e+14	0.955542	0.847825
1.92117e+14	0.955832	0.915089
1.92242e+14	0.956119	0.982358
1.92367e+14	0.956404	1.04963
1.92492e+14	0.956687	1.11691
1.92617e+14	0.956968	1.18419
1.92742e+14	0.957246	1.25148
1.92866e+14	0.957523	1.31877
1.92991e+14	0.957797	1.38607
1.93116e+14	0.958069	1.45337
1.93241e+14	0.958339	1.52068
1.93366e+14	0.958606	1.58799
1.93491e+14	0.958872	1.6553
1.93616e+14	0.959136	1.72262
1.93741e+14	0.959397	1.78994
1.93866e+14	0.959657	1.85727
1.93991e+14	0.959914	1.9246
1.94116e+14	0.96017	1.99194
1.94241e+14	0.960423	2.05928
1.94365e+14	0.960674	2.12663
1.9449e+14	0.960924	2.19398
1.94615e+14	0.961171	2.26133
1.9474e+14	0.961416	2.32869
1.94865e+14	0.96166	2.39606
1.9499e+14	0.961901	2.46342
1.95115e+14	0.962141	2.53079
1.9524e+14	0.962379	2.59817
1.95365e+14	0.962614	2.66555
1.9549e+14	0.962848	2.73294
1.95615e+14	0.96308	2.80032
1.95739e+14	0.963311	2.86772
1.95864e+14	0.963539	2.93511
1.95989e+14	0.963766	3.00252
1.96114e+14	0.96399	3.06992
1.96239e+14	0.964213	3.13733
1.96364e+14	0.964434	3.20475
1.96489e+14	0.964654	3.27216
1.96614e+14	0.964872	3.33959
1.96739e+14	0.965087	3.40701
1.96864e+14	0.965302	3.47444
1.96989e+14	0.965514	3.54188
1.97114e+14	0.965725	3.60932
1.97238e+14	0.965934	3.67676
1.97363e+14	0.966141	3.74421
1.97488e+14	0.966347	3.81166
1.97613e+14	0.966551	3.87911
1.97738e+14	0.966753	3.94657
1.97863e+14	0.966954	4.01403
1.97988e+14	0.967153	4.0815
1.98113e+14	0.96735	4.14897
1.98238e+14	0.967546	4.21644
1.98363e+14	0.96774	4.28392
1.98488e+14	0.967932	4.3514
1.98613e+14	0.968123	4.41889
1.98737e+14	0.968312	4.48638
1.98862e+14	0.968499	4.55387
1.98987e+14	0.968685	4.62137
1.99112e+14	0.968869	4.68887
1.99237e+14	0.969051	4.75638
1.99362e+14	0.969232	4.82389
1.99487e+14	0.969411	4.8914
1.99612e+14	0.969589	4.95892
1.99737e+14	0.969765	5.02644
1.99862e+14	0.969939	5.09397
('port 4',TE,1,'port 1',1,'transmission')
(101,3)
1.8737e+14	0.327556	-0.252052
1.87495e+14	0.326453	-0.165402
1.8762e+14	0.325353	-0.0787468
1.87745e+14	0.324258	0.00791382
1.8787e+14	0.323167	0.0945798
1.87995e+14	0.32208	0.181251
1.8812e+14	0.320996	0.267927
1.88245e+14	0.319917	0.354609
1.8837e+14	0.318841	0.441296
1.88495e+14	0.317769	0.527988
1.88619e+14	0.316701	0.614685
1.88744e+14	0.315637	0.701387
1.88869e+14	0.314577	0.788093
1.88994e+14	0.31352	0.874805
1.89119e+14	0.312467	0.961522
1.89244e+14	0.311418	1.04824
1.89369e+14	0.310373	1.13497
1.89494e+14	0.309331	1.2217
1.89619e+14	0.308293	1.30844
1.89744e+14	0.307259	1.39518
1.89869e+14	0.306228	1.48192
1.89993e+14	0.305201	1.56867
1.90118e+14	0.304177	1.65543
1.90243e+14	0.303157	1.74219
1.90368e+14	0.302141	1.82895
1.90493e+14	0.301128	1.91572
1.90618e+14	0.300119	2.00249
1.90743e+14	0.299113	2.08927
1.90868e+14	0.298111	2.17606
1.90993e+14	0.297112	2.26284
1.91118e+14	0.296117	2.34963
1.91243e+14	0.295125	2.43643
1.91368e+14	0.294136	2.52323
1.91492e+14	0.293151	2.61004
1.91617e+14	0.29217	2.69685
1.91742e+14	0.291192	2.78366
1.91867e+14	0.290217	2.87048
1.91992e+14	0.289245	2.95731
1.92117e+14	0.288277	3.04414
1.92242e+14	0.287312	3.13097
1.92367e+14	0.286351	3.21781
